city,pollutant_name,veh_type,total_daily_tons_2018,total_daily_tons_2019,total_daily_tons_2020,total_daily_tons_2030,total_daily_tons_2040,total_daily_tons_2050
Clyde Hill,CO2 Equivalent,medium,1.561993891,1.5528713079205243,1.5437487248410489,1.452522894046293,1.4905002567808912,1.5602531741409082
Covington,Atmospheric CO2,heavy,14.22382538,14.107291475757657,13.990757571515315,12.825418529091897,12.93072403659299,14.214806865039582
Covington,Atmospheric CO2,light,124.9989625,123.4640465031102,121.92913050622039,106.5799705373223,100.50555171383787,104.50667352145898
Covington,Atmospheric CO2,medium,6.388080705,6.329213222501238,6.270345740002477,5.68167091501486,5.736120119757122,5.820768525833688
Covington,CO2 Equivalent,heavy,14.24251084,14.12757911173611,14.012647383472217,12.863330100833306,12.977402074885068,14.268556714457365
Covington,CO2 Equivalent,light,126.4157111,124.83432214325767,123.25293318651532,107.43904361909196,101.32003097075987,105.35641645998416
Covington,CO2 Equivalent,medium,6.738960604,6.6709664884934226,6.602972372986844,5.92303121792107,5.978853766591997,6.07617291914203
Des Moines,Atmospheric CO2,heavy,3.475261646,3.3081613444333473,3.1410610428666947,1.47005802720017,1.5146083684508065,1.683245714346009
Des Moines,Atmospheric CO2,light,123.2891704,121.322572277706,119.355974155412,99.68999293247197,99.98469132233812,109.74550385652542
Des Moines,Atmospheric CO2,medium,6.918673717,6.807397864569394,6.696122012138788,5.583363487832725,6.106891344063045,6.918086809703699
Des Moines,CO2 Equivalent,heavy,3.484241953,3.3173170767281484,3.150392200456296,1.4811434377377763,1.5279182335658006,1.6984555818266849
Des Moines,CO2 Equivalent,light,125.1661624,123.14212186202836,121.11808132405673,100.87767594434035,101.14039062624332,110.97826417745776
Des Moines,CO2 Equivalent,medium,7.419994055,7.296719564174602,7.173445073349203,5.940700165095217,6.471517549726499,7.309980207886889
Duvall,Atmospheric CO2,heavy,3.217069376,3.1339982032344067,3.050927030468814,2.220215302812882,2.466985550712612,3.211860135531249
Duvall,Atmospheric CO2,light,24.34714002,24.036229922853103,23.725319825706208,20.616218854237243,20.823615972086245,22.21064184870645
Duvall,Atmospheric CO2,medium,1.475393697,1.4708378960796293,1.466282095159259,1.4207240859555543,1.488013287107125,1.5802361228741473
Duvall,CO2 Equivalent,heavy,3.224818166,3.1421909899179,3.0595638138358,2.233292053014799,2.484815853756817,3.2360707921032423
Duvall,CO2 Equivalent,light,24.80910581,24.485730045622734,24.16235428124547,20.928596637472832,21.14604910376132,22.557716280178354
Duvall,CO2 Equivalent,medium,1.600947564,1.593999666059506,1.5870517681190122,1.5175727887140729,1.5927320241207696,1.6939087434048
Enumclaw,Atmospheric CO2,heavy,0.704440695,0.7020271394506371,0.6996135839012743,0.6754780284076461,0.6837986490228956,0.7332200648642248
Enumclaw,Atmospheric CO2,light,46.6647051,46.1417534287219,45.61880175744379,40.38928504466276,38.55224746920035,40.13975839118658
Enumclaw,Atmospheric CO2,medium,2.825261631,2.81077808393355,2.7962945368670993,2.651459066202596,2.622140355830295,2.699189179356408
Enumclaw,CO2 Equivalent,heavy,0.706617865,0.7043914855385879,0.7021651060771756,0.679901311463054,0.6890731092120378,0.7390748345672588
Enumclaw,CO2 Equivalent,light,47.38621981,46.842964171976774,46.29970853395355,40.86715215372131,39.0148697022974,40.62877335956561
Enumclaw,CO2 Equivalent,medium,3.017396857,2.9989879047709755,2.980578952541951,2.796489430251707,2.7697983684273995,2.856764230115854
Federal Way,Atmospheric CO2,heavy,281.0957815,281.42444455245607,281.75310760491215,285.0397381294728,287.3590574945792,310.9108976323462
Federal Way,Atmospheric CO2,light,928.4694273,915.8203622469442,903.1712971938886,776.6806466633312,741.965310731704,768.0767253933107
Federal Way,Atmospheric CO2,medium,79.11879489,78.39088742816662,77.66297996633324,70.3839053479994,65.52394825014588,63.09033275156917
Federal Way,CO2 Equivalent,heavy,281.4729363,281.8495355376434,282.2261347752868,285.992127151721,288.57250514755214,312.33827086157726
Federal Way,CO2 Equivalent,light,935.7185955,922.8445790590181,909.9705626180361,781.2303982082167,746.3312242507204,772.6511246464033
Federal Way,CO2 Equivalent,medium,80.85513734,80.09211592425642,79.32909450851284,71.69888035107704,66.85125247749096,64.47836362838001
Hunts Point,Atmospheric CO2,heavy,0.121879484,0.12148489276179206,0.12109030152358413,0.1171443891415048,0.1143622731119504,0.1314129223962505
Hunts Point,Atmospheric CO2,light,12.31590246,12.15161352121843,11.987324582436859,10.344435194621152,10.780840783089008,11.576479948880037
Hunts Point,Atmospheric CO2,medium,2.093669079,2.0766919814674423,2.059714883934885,1.8899439086093075,1.973939230743764,2.1193096875633306
Hunts Point,CO2 Equivalent,heavy,0.122099637,0.12172349176519638,0.12134734653039277,0.1175858941823566,0.1148975832967889,0.1320601784905413
Hunts Point,CO2 Equivalent,light,12.37750301,12.210783681224964,12.044064352449926,10.376871064699555,10.813918166585106,11.61156324813037
Hunts Point,CO2 Equivalent,medium,2.110149981,2.092826612205928,2.075503243411855,1.90226955547113,1.987448540949056,2.1338604219574275
Issaquah,Atmospheric CO2,heavy,26.41323727,26.386652162568854,26.360067055137705,26.09421598082624,24.173643825744744,25.36686755835669
Issaquah,Atmospheric CO2,light,428.8996824,422.3842033871138,415.8687243742276,350.7139342453657,343.17937211073763,363.4596197189914
Issaquah,Atmospheric CO2,medium,24.50413663,24.34260747791818,24.181078325836353,22.56578680501811,23.16307413305491,24.44793538519797
Issaquah,CO2 Equivalent,heavy,26.44664484,26.42311148857342,26.399578137146836,26.164244622881007,24.254222246398577,25.457254984511707
Issaquah,CO2 Equivalent,light,432.149515,425.53410538332383,418.91869576664766,352.764599599886,345.2080391684363,365.63144419120897
Issaquah,CO2 Equivalent,medium,25.21732033,25.04221844067309,24.86711655134618,23.116097658077084,23.74496665064425,25.07833936279415
Kenmore,Atmospheric CO2,heavy,0.681930453,0.6792039869656004,0.6764775209312007,0.6492128605872042,0.5870281104514975,0.6206655037390663
Kenmore,Atmospheric CO2,light,161.810424,159.29735515721822,156.78428631443643,131.6535978866185,132.5219179813566,142.32086394336903
Kenmore,Atmospheric CO2,medium,8.656412233,8.61305860210079,8.569704971201581,8.136168662209487,8.386615801030112,9.105058559219662
Kenmore,CO2 Equivalent,heavy,0.685387448,0.6829516260613958,0.6805158041227916,0.6561575847367497,0.5951616990640272,0.6298367776695344
Kenmore,CO2 Equivalent,light,163.573396,161.0099886330325,158.44658126606498,132.81250759638996,133.7046831427498,143.61990671864731
Kenmore,CO2 Equivalent,medium,9.074918437,9.024529331157632,8.974140225315265,8.470249166891595,8.744254245068012,9.502389851879087
Kent,Atmospheric CO2,heavy,265.1603845,264.8618639897367,264.5633434794734,261.5781383768403,263.15869841647395,283.52209873507564
Kent,Atmospheric CO2,light,1325.563795,1306.4412739491409,1287.3187528982817,1096.09354238969,1035.5218587280035,1077.368003759689
Kent,Atmospheric CO2,medium,112.5802234,111.31338672352214,110.04655004704429,97.37818328226582,91.34887067443002,89.35158669595596
Kent,CO2 Equivalent,heavy,265.5582282,265.3031807576252,265.0481333152505,262.4976588915029,264.3131923660784,284.8565614377776
Kent,CO2 Equivalent,light,1335.727877,1316.2776918144073,1296.8275066288145,1102.3256547728868,1041.4683698045706,1083.5992873268929
Kent,CO2 Equivalent,medium,114.9423534,113.62675715615693,112.31116091231385,99.15519847388308,93.14213481799013,91.22450233126746
Kirkland,Atmospheric CO2,heavy,100.2142504,101.49035493245258,102.76645946490515,115.52750478943096,113.49895664400847,120.70754469137457
Kirkland,Atmospheric CO2,light,834.6408253,821.3080655221694,807.9753057443388,674.6477079660327,647.5054344505778,678.1112625239753
Kirkland,Atmospheric CO2,medium,70.903811,70.31386750879003,69.72392401758005,63.82448910548029,60.80887979666171,60.74038123910757
Kirkland,CO2 Equivalent,heavy,100.3585554,101.65545538354246,102.95235536708492,115.92135520250947,113.96504290299536,121.23968714075964
Kirkland,CO2 Equivalent,light,841.7886081,828.2209779016948,814.6533477033895,678.977045720337,651.6466451202618,682.4855718760826
Kirkland,CO2 Equivalent,medium,72.62933473,72.00197700139591,71.37461927279182,65.10104198675094,62.093785615150885,62.09887261868091
Lake Forest Park,Atmospheric CO2,heavy,0.647313932,0.6450971868662425,0.6428804417324852,0.6207129903949109,0.559256788905327,0.5967759555483684
Lake Forest Park,Atmospheric CO2,light,108.6737964,106.53038868591076,104.38698097182154,82.95290383092923,82.83103761092134,87.86549952544041
Lake Forest Park,Atmospheric CO2,medium,6.159826171,6.1018562257085645,6.043886280417129,5.464186827502778,5.403892733168631,5.785897811269193
Lake Forest Park,CO2 Equivalent,heavy,0.649939633,0.6479281943870354,0.6459167557740708,0.6258023696444247,0.5649289453399525,0.6031142795800118
Lake Forest Park,CO2 Equivalent,light,109.7955942,107.61203106137903,105.42846792275807,83.59283653654842,83.44829615789659,88.5157616752075
Lake Forest Park,CO2 Equivalent,medium,6.416755672,6.352381933907361,6.288008195814721,5.644270814888327,5.583613539368749,5.976030658873577
Maple Valley,Atmospheric CO2,heavy,1.603971107,1.6130631176435453,1.6221551282870905,1.7130752347225426,1.6921433962680268,1.796901262455818
Maple Valley,Atmospheric CO2,light,90.93690304,90.10333998494983,89.26977692989966,80.93414637939793,78.42157191558798,83.21787175326877
Maple Valley,Atmospheric CO2,medium,5.168480035,5.148160974035339,5.12784191307068,4.924651303424076,5.005549405651598,5.275321576718424
Maple Valley,CO2 Equivalent,heavy,1.608960739,1.6185274702700212,1.6280942015400424,1.7237615142402538,1.7044888444039077,1.810684611948188
Maple Valley,CO2 Equivalent,light,92.44292377,91.56545963566025,90.68799550132049,81.91335415792298,79.38645268986843,84.25071891156142
Maple Valley,CO2 Equivalent,medium,5.576897777,5.547334228057593,5.517770679115184,5.222135189691105,5.31443220416308,5.609120873715969
Medina,Atmospheric CO2,heavy,0.373677793,0.37301290373616575,0.37234801447233157,0.3656991218339894,0.3537049509914253,0.4068652568706856
Medina,Atmospheric CO2,light,46.76276724,46.19247619240152,45.62218514480304,39.91927466881825,40.540041201854834,44.063805175045566
Medina,Atmospheric CO2,medium,7.447355334,7.395519189221591,7.343683044443181,6.825321596659087,7.096758081135926,7.722820381881583
Medina,CO2 Equivalent,heavy,0.374704996,0.3741320945681095,0.3735591931362189,0.3678301788173133,0.3561592462293124,0.4098198888243933
Medina,CO2 Equivalent,light,47.1068622,46.52400321137972,45.94114422275944,40.11255433655665,40.72759372675368,44.26376747372689
Medina,CO2 Equivalent,medium,7.541283244,7.4875723646920855,7.4338614853841705,6.896752692305025,7.170571158251254,7.802469395800077
Mercer Island,Atmospheric CO2,heavy,20.09439319,19.997024999966417,19.899656809932832,18.925974909596984,18.526278021701856,19.962385543039343
Mercer Island,Atmospheric CO2,light,324.6182991,317.92197710330476,311.2256551066095,244.2624351396571,230.2835484714533,237.4874995305212
Mercer Island,Atmospheric CO2,medium,27.53723107,27.229463708758534,26.921696347517067,23.84402273510239,23.168783608498924,23.402999892721457
Mercer Island,CO2 Equivalent,heavy,20.12662048,20.032269355307996,19.937918230615992,18.994406983695946,18.60984310085276,20.059990340809986
Mercer Island,CO2 Equivalent,light,326.8858623,320.1103700948256,313.33487788965124,245.5799558379075,231.5530207491757,238.8277863315465
Mercer Island,CO2 Equivalent,medium,28.0490858,27.730393353129095,27.41170090625819,24.22477643754913,23.559847284332683,23.819674685372323
Milton,Atmospheric CO2,heavy,67.11630862,66.72253033134034,66.32875204268068,62.3909691560841,62.91564587885387,68.10779278096798
Milton,Atmospheric CO2,light,169.0584166,166.26685435591767,163.47529211183536,135.55966967101216,127.96943647678144,133.39997265531528
Milton,Atmospheric CO2,medium,17.27781313,16.98843073637952,16.699048342759042,13.805224406554268,12.71199085501523,12.044228595348464
Milton,CO2 Equivalent,heavy,67.25980137,66.87935953199079,66.49891769398157,62.6944993138894,63.295610014941296,68.5502825438913
Milton,CO2 Equivalent,light,170.282347,167.43875630047077,164.59516560094153,136.1592586056493,128.5254579942908,133.97667879173923
Milton,CO2 Equivalent,medium,17.52905846,17.23275840725846,16.93645835451692,13.973457827101502,12.873424036694104,12.204533218870733
Newcastle,Atmospheric CO2,heavy,14.04526967,14.042380698126241,14.039491726252482,14.010602007514892,14.341529981646069,15.404239629932276
Newcastle,Atmospheric CO2,light,105.4879121,103.50879242109391,101.52967274218784,81.73847595312704,78.76246885779726,83.10885967294655
Newcastle,Atmospheric CO2,medium,10.08144734,9.891164702975908,9.700882065951816,7.798055695710896,7.474476595617951,7.504911132409983
Newcastle,CO2 Equivalent,heavy,14.09103059,14.092070581782997,14.093110573565992,14.103510491395951,14.458259504453997,15.539309035093748
Newcastle,CO2 Equivalent,light,106.5985148,104.577841155384,102.557167510768,82.35043106460795,79.37212021158625,83.76499219361435
Newcastle,CO2 Equivalent,medium,10.36427627,10.166058899270531,9.967841528541063,7.985667821246387,7.66950257311162,7.713888512128226
Normandy Park,Atmospheric CO2,heavy,0.513909877,0.47459354430719497,0.43527721161439,0.0421138846863397,0.0559003258016956,0.0829725293078168
Normandy Park,Atmospheric CO2,light,27.50492507,26.89598628260074,26.287047495201488,20.19765962120893,19.625957919447544,20.91276261221316
Normandy Park,Atmospheric CO2,medium,1.413743252,1.380613165782075,1.34748307956415,1.0161822173849,1.0003669835768754,1.08093362657819
Normandy Park,CO2 Equivalent,heavy,0.515327641,0.47598460685063637,0.43664157270127285,0.0432112312076373,0.0571596334225598,0.0844029571947948
Normandy Park,CO2 Equivalent,light,27.94340414,27.319701934281195,26.69599972856239,20.458977671374367,19.86902264210472,21.159754405591737
Normandy Park,CO2 Equivalent,medium,1.532890834,1.496454500516328,1.4600181670326555,1.095654832195933,1.07736896894177,1.159628566004646
North Bend,Atmospheric CO2,heavy,20.82833043,20.7708006997689,20.7132709695378,20.13797366722678,19.73919793699975,21.040631975433527
North Bend,Atmospheric CO2,light,57.10662594,56.81583444080595,56.5250429416119,53.61712794967141,51.09365240453724,52.84308061090535
North Bend,Atmospheric CO2,medium,2.01050708,2.023151848729879,2.0357966174597584,2.1622443047585502,2.1033130705106067,2.1592824277659566
North Bend,CO2 Equivalent,heavy,20.8821759,20.83105096525664,20.779926030513277,20.26867668307967,19.89540091368118,21.214209111277388
North Bend,CO2 Equivalent,light,57.68632334,57.38376330107915,57.0812032621583,54.05560287294976,51.50914154637392,53.27468648578639
North Bend,CO2 Equivalent,medium,2.133461714,2.1453792035490364,2.1572966930980724,2.276471588588435,2.216196640304223,2.2774918360411043
Pacific,Atmospheric CO2,heavy,38.20804407,38.117910980636395,38.02777789127279,37.12644699763676,38.55407831242773,41.5679835217317
Pacific,Atmospheric CO2,light,116.9485157,114.83417095991577,112.71982621983152,91.57637881898911,86.9306458054673,90.98115085787668
Pacific,Atmospheric CO2,medium,13.3438485,13.04041556057558,12.736982621151162,9.702653226906968,8.8911411435596,8.649558855140533
Pacific,CO2 Equivalent,heavy,38.26965341,38.18511356052814,38.100573711056285,37.255175216337705,38.7240490375443,41.76733955606961
Pacific,CO2 Equivalent,light,117.6945928,115.54983353041146,113.40507426082293,91.95748156493757,87.28822398773019,91.36017092886831
Pacific,CO2 Equivalent,medium,13.508454,13.20026608566694,12.892078171333878,9.810199028003272,8.996682091383633,8.759771484075781
Renton,Atmospheric CO2,heavy,167.7618377,168.5739802312002,169.38612276240042,177.50754807440256,179.73819462819642,193.2710852230718
Renton,Atmospheric CO2,light,1223.230925,1206.35553051011,1189.48013602022,1020.7261911213196,983.119065282437,1029.5892691727267
Renton,Atmospheric CO2,medium,106.6870606,105.74154769987085,104.7960347997417,95.34090579845024,91.38338191093597,91.8899913863136
Renton,CO2 Equivalent,heavy,168.0596014,168.9032980479748,169.7469946959496,178.18396117569776,180.599272942838,194.2609412512629
Renton,CO2 Equivalent,light,1232.477657,1215.3127482238144,1198.1478394476292,1026.4987516857752,988.8164669026148,1035.7713820789972
Renton,CO2 Equivalent,medium,108.816968,107.83389351457865,106.8508190291573,97.02007417494376,93.14239783732684,93.80829432026027
Sammamish,Atmospheric CO2,heavy,1.717260567,1.630808115481705,1.5443556639634097,0.6798311487804576,0.69994141173326,0.8938439908462791
Sammamish,Atmospheric CO2,light,222.3581584,219.5028051812717,216.64745196254336,188.0939197752602,181.18973607010244,189.89359065917444
Sammamish,Atmospheric CO2,medium,11.68314567,11.60247118555154,11.521796701103082,10.715051856618484,10.839802416158882,11.41199295927145
Sammamish,CO2 Equivalent,heavy,1.725832684,1.6396109349304118,1.5533891858608233,0.6911716951649403,0.7128945504259909,0.9086414641653456
Sammamish,CO2 Equivalent,light,226.2928887,223.30910057814134,220.3253124562827,190.48743123769623,183.46333425507737,192.26815279727185
Sammamish,CO2 Equivalent,medium,12.76394273,12.653952649548476,12.543962569096953,11.444061764581718,11.565529083214049,12.17668200404221
SeaTac,Atmospheric CO2,heavy,143.7138075,144.04287639823224,144.37194529646447,147.6626342787868,144.35499169500497,151.51489609212263
SeaTac,Atmospheric CO2,light,571.9563803,567.0744928488062,562.1926053976124,513.3737308856747,545.529972653232,601.1276351791779
SeaTac,Atmospheric CO2,medium,54.93946861,54.603504448272915,54.26754028654583,50.907898669274985,50.66719846759754,51.45759807054019
SeaTac,CO2 Equivalent,heavy,143.9177463,144.26622408995482,144.61470187990963,148.09947977945774,144.89549639764235,152.12963641300155
SeaTac,CO2 Equivalent,light,574.9776612,570.0120699847761,565.0464787695522,515.3905666173138,547.7192172872387,603.622569765252
SeaTac,CO2 Equivalent,medium,55.55950123,55.21774565711457,54.87599008422914,51.45843435537483,51.278143100159,52.14076948026876
Seattle,Atmospheric CO2,heavy,521.4048768,517.5684484588475,513.732020117695,475.3677367061698,470.65761101729385,505.8368773339547
Seattle,Atmospheric CO2,light,4906.049723,4802.348905894791,4698.648088789581,3661.639917737488,3468.4915553022706,3596.608118679429
Seattle,Atmospheric CO2,medium,427.7406839,422.8552799914892,417.96987608297843,369.1158369978705,359.0332149840291,364.07078261796266
Seattle,CO2 Equivalent,heavy,522.2908179,518.5378396999819,514.7848614999637,477.2550794997823,472.97908755139855,508.50116441281824
Seattle,CO2 Equivalent,light,4955.726091,4850.385993060987,4745.045895121973,3691.64491573184,3497.765317628304,3627.9190930514537
Seattle,CO2 Equivalent,medium,440.3078517,435.1509420711551,429.99403244231024,378.42493615386127,368.6538039415855,374.4571157933821
Shoreline,Atmospheric CO2,heavy,65.90717575,65.14121666037104,64.3752575707421,56.71566667445255,56.67158488124917,60.60254665379583
Shoreline,Atmospheric CO2,light,504.4871899,493.98937378924666,483.4915576784934,378.5133965709604,359.75034107282653,375.81215858167263
Shoreline,Atmospheric CO2,medium,38.97021029,38.508831880923765,38.04745347184753,33.433669381085195,31.91826160312007,31.622754214247784
Shoreline,CO2 Equivalent,heavy,66.01379243,65.25557199908309,64.49735156816617,56.91514725899706,56.91948844666143,60.889810603061335
Shoreline,CO2 Equivalent,light,508.8721907,498.2193724985681,487.5665542971362,381.0383722828172,362.1729011371227,378.3585818808712
Shoreline,CO2 Equivalent,medium,40.00660127,39.52033037982511,39.034059489650225,34.17135058790138,32.66465019723355,32.40814832501446
Skykomish,Atmospheric CO2,heavy,4.090414479,4.081418612594866,4.072422746189732,3.9824640821383896,3.949962835847804,4.210384249460043
Skykomish,Atmospheric CO2,light,2.335238404,2.3226743075155456,2.310110211031091,2.184469246186546,1.9994065943565376,2.1289396407758794
Skykomish,Atmospheric CO2,medium,0.070086225,0.06987242963501426,0.06965863427002854,0.0675206806201712,0.0634344397568798,0.0661401175684091
Skykomish,CO2 Equivalent,heavy,4.103908538,4.096541892177767,4.089175246355534,4.015508788133208,3.989557084405901,4.254314991614592
Skykomish,CO2 Equivalent,light,2.353324543,2.3403737201906227,2.3274228973812456,2.197914669287474,2.011306639153382,2.142587495560809
Skykomish,CO2 Equivalent,medium,0.072989396,0.07277685338469252,0.07256431076938503,0.0704388846163102,0.0660903489349018,0.0693146984868239
Snoqualmie,Atmospheric CO2,heavy,4.541925055,4.467273409361719,4.392621763723438,3.646105307340632,3.700406041669002,4.83893803560541
Snoqualmie,Atmospheric CO2,light,49.782951,49.3030325024033,48.8231140048066,44.02392902883962,43.913917227383344,46.58445802106092
Snoqualmie,Atmospheric CO2,medium,2.824904186,2.8247847835193003,2.8246653810386007,2.823471356231605,2.902617548148053,3.0850153305214323
Snoqualmie,CO2 Equivalent,heavy,4.550916937,4.476979340497735,4.40304174399547,3.663665778972817,3.721904044541573,4.867325936197872
Snoqualmie,CO2 Equivalent,light,50.58816856,50.086099960121544,49.584031360243095,44.563345361458566,44.451305353965154,47.16514654737554
Snoqualmie,CO2 Equivalent,medium,3.042708496,3.0381638819856023,3.033619267971204,2.9881731278272263,3.074774928564526,3.273199447496039
