,pollutantID,county,veh_type,ratePerVehicle2018,ratePerVehicle2030,ratePerVehicle_diff,ratePerVehicle
0,1,king,heavy,1.690852716,1.7025994230000001,0.011746707000000134,1.6957471772500001
1,1,king,light,3.591524229,2.2764948250000003,-1.3150294039999997,3.043595310666667
2,1,king,medium,5.966836232,4.207325517999998,-1.759510714000002,5.233706767833333
3,1,king,transit,5.788727861000002,5.728456260000001,-0.06027160100000106,5.763614693916668
4,1,kitsap,heavy,1.685317865,1.697063912,0.011746046999999926,1.69021205125
5,1,kitsap,light,4.381130371,2.5129727379999998,-1.8681576330000005,3.60273135725
6,1,kitsap,medium,6.8698774149999995,4.377514907999998,-2.492362507000001,5.831393037083332
7,1,kitsap,transit,5.768976501000001,5.709871078999999,-0.059105422000001795,5.7443492418333335
8,1,pierce,heavy,1.6988562329999999,1.710602212,0.011745979000000073,1.7037503909166665
9,1,pierce,light,3.9360577169999997,2.4129552169999995,-1.5231025000000002,3.301431675333333
10,1,pierce,medium,6.433164907,4.349582209000001,-2.083582697999999,5.565005449500001
11,1,pierce,transit,5.811805683999999,5.750091519,-0.06171416499999971,5.786091448583333
12,1,snohomish,heavy,1.730376576,1.7421235279999998,0.011746951999999755,1.7352711393333333
13,1,snohomish,light,4.130991534000001,2.4877630980000007,-1.6432284360000007,3.446313019000001
14,1,snohomish,medium,6.627903052,4.402967565999999,-2.2249354860000006,5.700846599499999
15,1,snohomish,transit,5.88290623,5.817117037999999,-0.06578919200000044,5.855494066666666
16,2,king,heavy,6.059115299999998,3.5480123000000003,-2.511102999999998,5.012822383333333
17,2,king,light,37.470885157000005,21.976727739,-15.494157418000004,31.014986232833337
18,2,king,medium,66.23782285099999,24.855161880000004,-41.382660970999986,48.99504744641666
19,2,king,transit,51.16413028,28.00312632,-23.161003960000002,41.513711963333336
20,2,kitsap,heavy,6.058673399999998,3.5478715999999997,-2.5108017999999985,5.012505983333332
21,2,kitsap,light,45.744309496,24.984442958,-20.759866538,37.094365105166666
22,2,kitsap,medium,82.42880196500002,30.794304990000008,-51.63449697500001,60.914428225416685
23,2,kitsap,transit,51.14692777,27.98845877,-23.158468999999997,41.49756568666666
24,2,pierce,heavy,6.0591461,3.5480214,-2.5111247000000003,5.012844141666667
25,2,pierce,light,41.344206795,23.703984887,-17.640221907999997,33.99411433333333
26,2,pierce,medium,75.36848173700001,28.228532830000002,-47.139948907000004,55.726836359083336
27,2,pierce,transit,51.18664789,28.022300219999998,-23.164347670000005,41.53483636083333
28,2,snohomish,heavy,6.059042800000001,3.5479766,-2.511066200000001,5.012765216666668
29,2,snohomish,light,42.78526160100001,24.386612995999997,-18.398648605000012,35.11915801558334
30,2,snohomish,medium,77.30236726500003,28.653350459999988,-48.649016805000045,57.03194359625001
31,2,snohomish,transit,51.245780030000006,28.07265281,-23.173127220000005,41.590310355
32,3,king,heavy,1.301671621065,2.5309624003546087,1.2292907792896088,1.8138761124356702
33,3,king,light,2.03622342,1.2870958389999998,-0.749127581,1.7240869279166664
34,3,king,medium,4.642387150000002,2.754288199999999,-1.888098950000003,3.8556792541666676
35,3,king,transit,4.219095639999999,5.938573510000001,1.7194778700000022,4.9355447525
36,3,kitsap,heavy,1.3015937210519997,2.5308687003545103,1.2292749793025106,1.8137916290947125
37,3,kitsap,light,2.5502566910000004,1.4427944219999995,-1.1074622690000009,2.0888140789166667
38,3,kitsap,medium,5.47291113,2.932706289999999,-2.540204840000001,4.414492446666666
39,3,kitsap,transit,4.218665639999999,5.9381113,1.7194456600000008,4.935101331666666
40,3,pierce,heavy,1.3016763210749998,2.5309680003547195,1.2292916792797197,1.8138811874415497
41,3,pierce,light,2.230259548,1.3644610949999998,-0.865798453,1.869510192583333
42,3,pierce,medium,5.074215120000002,2.8687175150000015,-2.205497605,4.155257784583335
43,3,pierce,transit,4.219595929999999,5.93911923,1.7195233000000014,4.936063971666666
44,3,snohomish,heavy,1.3016519210859998,2.53094070035485,1.22928877926885,1.8138555791146873
45,3,snohomish,light,2.3168073870000003,1.3950734660000002,-0.9217339210000002,1.9327515865833336
46,3,snohomish,medium,5.151906460000001,2.8618490180000005,-2.2900574420000006,4.197715859166667
47,3,snohomish,transit,4.2211399599999995,5.940807200000001,1.7196672400000015,4.937667976666667
48,5,king,heavy,0.5423815000000001,0.6449917999999999,0.10261029999999982,0.5851357916666666
49,5,king,light,0.41762819,0.24577410400000002,-0.171854086,0.34602232083333334
50,5,king,medium,1.18955279,1.00778002,-0.18177277000000003,1.1138141358333333
51,5,king,transit,1.3823182999999999,1.7068473000000002,0.3245290000000003,1.5175387166666667
52,5,kitsap,heavy,0.5406011,0.642892,0.10229090000000007,0.5832223083333333
53,5,kitsap,light,0.52717135,0.27334363500000003,-0.253827715,0.42140980208333334
54,5,kitsap,medium,1.26902166,0.9770213,-0.29200035999999996,1.1473548433333334
55,5,kitsap,transit,1.3768951999999999,1.7000442999999998,0.32314909999999997,1.5115406583333333
56,5,pierce,heavy,0.5449482,0.6480239999999999,0.10307579999999994,0.58789645
57,5,pierce,light,0.46647735999999995,0.261624727,-0.20485263299999995,0.38112209625
58,5,pierce,medium,1.23986415,1.00870693,-0.23115722000000005,1.1435486416666667
59,5,pierce,transit,1.3885664999999998,1.7146457999999996,0.32607929999999974,1.5244328749999998
60,5,snohomish,heavy,0.5550412999999998,0.6599632,0.10492190000000012,0.5987587583333333
61,5,snohomish,light,0.48925623999999995,0.26922806,-0.22002817999999996,0.3975778316666666
62,5,snohomish,medium,1.2615405,1.0109301699999997,-0.2506103300000002,1.1571195291666665
63,5,snohomish,transit,1.4081584,1.7392636,0.3311051999999999,1.5461189
64,6,king,heavy,0.03726718699999999,0.06539616,0.028128973,0.04898759241666666
65,6,king,light,0.15005107699999998,0.08770109,-0.06234998699999998,0.12407191574999998
66,6,king,medium,0.3491819690000001,0.19445934300000003,-0.15472262600000006,0.2847142081666667
67,6,king,transit,0.38156613000000006,0.34142326999999995,-0.04014286000000011,0.36483993833333334
68,6,kitsap,heavy,0.03725796900000001,0.06537953,0.028121560999999996,0.04897528608333334
69,6,kitsap,light,0.182779562,0.091090519,-0.09168904300000001,0.14457579408333332
70,6,kitsap,medium,0.3944178669999999,0.19796828100000002,-0.1964495859999999,0.3125638728333333
71,6,kitsap,transit,0.3815655300000001,0.34142285,-0.0401426800000001,0.36483941333333336
72,6,pierce,heavy,0.03726760899999999,0.065397,0.028129391000000004,0.04898818858333333
73,6,pierce,light,0.170833151,0.08995473899999999,-0.080878412,0.13713381266666666
74,6,pierce,medium,0.3791589709999999,0.198145136,-0.1810138349999999,0.3037365397499999
75,6,pierce,transit,0.3815659600000001,0.34142307,-0.0401428900000001,0.3648397558333334
76,6,snohomish,heavy,0.037264817,0.0653919,0.028127083000000004,0.048984434916666666
77,6,snohomish,light,0.169385422,0.089171132,-0.08021429000000001,0.13596280116666667
78,6,snohomish,medium,0.376851879,0.19557495699999997,-0.18127692200000003,0.30131982816666664
79,6,snohomish,transit,0.38156591,0.34142323999999996,-0.04014267000000005,0.3648397975
80,79,king,heavy,1.1482028559999997,1.0570252110000002,-0.09117764499999947,1.1102121705833332
81,79,king,light,3.168474914,2.027640861,-1.1408340529999998,2.6931273919166667
82,79,king,medium,4.770196243999998,3.1956468610000006,-1.5745493829999977,4.1141340010833325
83,79,king,transit,4.398945844999999,4.0142283139999995,-0.3847175309999997,4.23864687375
84,79,kitsap,heavy,1.144450319,1.053592293,-0.09085802600000004,1.1065928081666665
85,79,kitsap,light,3.8470783870000003,2.236167944,-1.6109104430000003,3.175865702416667
86,79,kitsap,medium,5.5918165449999995,3.396033385,-2.1957831599999995,4.676906895
87,79,kitsap,transit,4.384642919999999,4.002463961000001,-0.3821789589999982,4.225401687083333
88,79,pierce,heavy,1.1536372839999998,1.061993182,-0.09164410199999984,1.1154522414999999
89,79,pierce,light,3.4635037169999983,2.1480350679999995,-1.3154686489999987,2.9153917799166655
90,79,pierce,medium,5.1852577480000015,3.336646733,-1.8486110150000017,4.415003158416668
91,79,pierce,transit,4.415746971000001,4.028040765,-0.3877062060000007,4.2542027185
92,79,snohomish,heavy,1.1750607549999998,1.081566214,-0.09349454099999988,1.1361046962499999
93,79,snohomish,light,3.6353568769999995,2.2151374820000003,-1.4202193949999993,3.04359879575
94,79,snohomish,medium,5.357979246000001,3.3877261680000013,-1.9702530779999998,4.537040463500001
