,pollutantID,pollutant_name,veh_type,intrazonal_vmt,interzonal_vmt,daily_vmt_total,intrazonal_tons,interzonal_tons,running_daily_tons
0,1,Total Gaseous HCs,heavy,744.6193929708177,1339626.2326975048,1340370.8520904756,0.0005377589753193899,0.41913756063984964,0.419675319615169
1,1,Total Gaseous HCs,hov2,25038.165319725464,7556942.673855628,7581980.839175354,0.0021783464642383234,0.41521420145693744,0.41739254792117575
2,1,Total Gaseous HCs,hov3,12043.766278910009,3585321.1715978654,3597364.9378767754,0.0010478202118550447,0.1957481431591759,0.19679596337103095
3,1,Total Gaseous HCs,medium,333.2945808542694,1919397.0328813337,1919730.327462188,0.00010896327464436716,0.2843884115643188,0.2844973748389632
4,1,Total Gaseous HCs,sov,67806.16414291873,28920015.152744804,28987821.31688772,0.0058992069118549125,1.5900832610617175,1.5959824679735723
5,1,Total Gaseous HCs,transit,0.0,117962.10876633578,117962.10876633578,0.0,0.20432147377401635,0.20432147377401635
6,2,CO,heavy,744.6193929708177,1339626.2326975048,1340370.8520904756,0.004048071827044504,3.454545318001811,3.4585933898288554
7,2,CO,hov2,25038.165319725464,7556942.673855628,7581980.839175354,0.08487427957094774,16.83813023751167,16.923004517082617
8,2,CO,hov3,12043.766278910009,3585321.1715978654,3597364.9378767754,0.04082591407823824,7.95556256858249,7.996388482660728
9,2,CO,medium,333.2945808542694,1919397.0328813337,1919730.327462188,0.0014954483492721764,5.506553891740809,5.50804934009008
10,2,CO,sov,67806.16414291873,28920015.152744804,28987821.31688772,0.22984907967693316,64.39950579317718,64.62935487285412
11,2,CO,transit,0.0,117962.10876633578,117962.10876633578,0.0,0.828297675217035,0.828297675217035
12,3,NOx,heavy,744.6193929708177,1339626.2326975048,1340370.8520904756,0.009525518146007201,9.533505024286905,9.543030542432913
13,3,NOx,hov2,25038.165319725464,7556942.673855628,7581980.839175354,0.007177095641821018,1.8467430539299332,1.8539201495717543
14,3,NOx,hov3,12043.766278910009,3585321.1715978654,3597364.9378767754,0.0034523247548238173,0.8761274551216973,0.8795797798765211
15,3,NOx,medium,333.2945808542694,1919397.0328813337,1919730.327462188,0.0005162577726523452,1.685748484825404,1.6862647425980564
16,3,NOx,sov,67806.16414291873,28920015.152744804,28987821.31688772,0.019425291441629806,7.058524438594589,7.077949730036219
17,3,NOx,transit,0.0,117962.10876633578,117962.10876633578,0.0,0.8046481583007008,0.8046481583007008
18,5,Methane,heavy,744.6193929708177,1339626.2326975048,1340370.8520904756,0.00021136952243717877,0.1389018521876624,0.13911322171009957
19,5,Methane,hov2,25038.165319725464,7556942.673855628,7581980.839175354,0.00043613718935467226,0.08590458272591753,0.0863407199152722
20,5,Methane,hov3,12043.766278910009,3585321.1715978654,3597364.9378767754,0.00020978910013571764,0.04053715795390049,0.04074694705403621
21,5,Methane,medium,333.2945808542694,1919397.0328813337,1919730.327462188,4.0697543783983635e-05,0.09892191908170336,0.09896261662548735
22,5,Methane,sov,67806.16414291873,28920015.152744804,28987821.31688772,0.0011811085301040502,0.32875458228012144,0.3299356908102255
23,5,Methane,transit,0.0,117962.10876633578,117962.10876633578,0.0,0.15290008920579037,0.15290008920579037
24,6,N20,heavy,744.6193929708177,1339626.2326975048,1340370.8520904756,4.582173045750771e-06,0.0030432433123226336,0.0030478254853683845
25,6,N20,hov2,25038.165319725464,7556942.673855628,7581980.839175354,0.0001137303549703073,0.016964416891444456,0.017078147246414762
26,6,N20,hov3,12043.766278910009,3585321.1715978654,3597364.9378767754,5.470615630125933e-05,0.007953747578224639,0.008008453734525899
27,6,N20,medium,333.2945808542694,1919397.0328813337,1919730.327462188,2.7635897858887068e-06,0.007027331583251543,0.007030095173037432
28,6,N20,sov,67806.16414291873,28920015.152744804,28987821.31688772,0.00030799457983272184,0.06538135556230083,0.06568935014213355
29,6,N20,transit,0.0,117962.10876633578,117962.10876633578,0.0,0.000920301376193305,0.000920301376193305
30,79,Non-methane HCs,heavy,744.6193929708177,1339626.2326975048,1340370.8520904756,0.000326389426397147,0.2802358301177202,0.2805622195441173
31,79,Non-methane HCs,hov2,25038.165319725464,7556942.673855628,7581980.839175354,0.001742217095102909,0.3293097762101993,0.3310519933053022
32,79,Non-methane HCs,hov3,12043.766278910009,3585321.1715978654,3597364.9378767754,0.0008380348652786606,0.1552110588430675,0.15604909370834616
