pollutantID,pollutant_name,veh_type,intrazonal_vmt,interzonal_vmt,start_tons,intrazonal_tons,interzonal_tons,total_daily_tons
1,Total Gaseous HCs,heavy,0,1503.944688029679,1.7429973697443024e-06,0.0,0.0018357965080820274,0.0018375395054517718
1,Total Gaseous HCs,light,0,4544.713647168824,0.00042826338749455854,0.0,0.00011673339053747433,0.0005449967780320329
1,Total Gaseous HCs,medium,0,41.69484625980118,0.00012566942070835088,0.0,1.68213164349835e-05,0.00014249073714333438
2,CO,heavy,0,1503.944688029679,3.2247922763416846e-06,0.0,0.011768780512040175,0.011772005304316517
2,CO,light,0,4544.713647168824,0.003778439566929775,0.0,0.0065230703631158245,0.0103015099300456
2,CO,medium,0,41.69484625980118,0.0005436844519380965,0.0,0.00011484620232400788,0.0006585306542621044
3,NOx,heavy,0,1503.944688029679,2.781773474697699e-06,0.0,0.021942842862088988,0.021945624635563685
3,NOx,light,0,4544.713647168824,0.00023525466081470543,0.0,9.322192023308093e-05,0.00032847658104778635
3,NOx,medium,0,41.69484625980118,8.006353920117978e-05,0.0,5.283971510934815e-05,0.00013290325431052793
5,Methane,heavy,0,1503.944688029679,6.749123576133051e-07,0.0,0.0014775704995747692,0.0014782454119323825
5,Methane,light,0,4544.713647168824,4.5956909871395856e-05,0.0,3.249863742345842e-05,7.845554729485427e-05
5,Methane,medium,0,41.69484625980118,3.2773928155602613e-05,0.0,1.3661688468656075e-05,4.643561662425869e-05
6,N20,heavy,0,1503.944688029679,7.17176164089117e-08,0.0,2.3345327699898078e-05,2.341704531630699e-05
6,N20,light,0,4544.713647168824,2.1232823833216956e-05,0.0,1.797172931774041e-05,3.920455315095737e-05
6,N20,medium,0,41.69484625980118,6.28467303586469e-06,0.0,4.723371297655351e-07,6.757010165630225e-06
79,Non-methane HCs,heavy,0,1503.944688029679,1.0674352992370496e-06,0.0,0.00035822007418444214,0.00035928750948367917
79,Non-methane HCs,light,0,4544.713647168824,0.0003817485660204077,0.0,8.423461079453112e-05,0.0004659831768149388
79,Non-methane HCs,medium,0,41.69484625980118,9.279231171347139e-05,0.0,3.1596261923385556e-06,9.595193790580995e-05
87,VOCs,heavy,0,1503.944688029679,3.582435658118687e-07,0.0,0.00036464599938990094,0.00036500424295571283
87,VOCs,light,0,4544.713647168824,0.0001729000352489141,0.0,9.359785278315612e-05,0.0002664978880320702
87,VOCs,medium,0,41.69484625980118,4.219635255836131e-05,0.0,3.3143056349276032e-06,4.551065819328891e-05
90,Atmospheric CO2,heavy,0,1503.944688029679,0.00018564600616176305,0.0,4.210198603453882,4.210384249460043
90,Atmospheric CO2,light,0,4544.713647168824,0.12377726774276941,0.0,2.00516237303311,2.1289396407758794
90,Atmospheric CO2,medium,0,41.69484625980118,0.018969386894448034,0.0,0.047170730673961096,0.06614011756840912
91,Total Energy,heavy,0,1503.944688029679,2.530421483840886,0.0,57311.11601178564,57313.64643326948
91,Total Energy,light,0,4544.713647168824,1721.005275350901,0.0,27869.62871917413,29590.63399452503
91,Total Energy,medium,0,41.69484625980118,262.9318504051122,0.0,651.4300151687557,914.3618655738679
98,CO2 Equivalent,heavy,0,1503.944688029679,0.00022389068661468633,0.0,4.254091100927978,4.254314991614592
98,CO2 Equivalent,light,0,4544.713647168824,0.1312536123385925,0.0,2.0113338832222167,2.142587495560809
98,CO2 Equivalent,medium,0,41.69484625980118,0.021661570559521354,0.0,0.04765312792730261,0.06931469848682396
100,PM10 Exhaust,heavy,0,1503.944688029679,6.9500100594661615e-09,0.0,9.88362539397448e-05,9.884320394980427e-05
100,PM10 Exhaust,light,0,4544.713647168824,2.509505125125976e-05,0.0,8.774121592582534e-06,3.386917284384229e-05
100,PM10 Exhaust,medium,0,41.69484625980118,4.1507974798199076e-06,0.0,2.8830007733573164e-07,4.439097557155639e-06
106,PM10 Brakewear,heavy,0,1503.944688029679,,0.0,0.0021405365392505094,
106,PM10 Brakewear,light,0,4544.713647168824,,0.0,0.0003881518137920635,
106,PM10 Brakewear,medium,0,41.69484625980118,,0.0,1.321025307414688e-05,
107,PM10 Tirewear,heavy,0,1503.944688029679,,0.0,7.858143281902637e-05,
107,PM10 Tirewear,light,0,4544.713647168824,,0.0,5.6648215627570985e-05,
107,PM10 Tirewear,medium,0,41.69484625980118,,0.0,7.949248666255954e-07,
110,PM25 Exhaust,heavy,0,1503.944688029679,6.391793312251124e-09,0.0,9.091243952046028e-05,9.091883131377254e-05
110,PM25 Exhaust,light,0,4544.713647168824,2.221200763422467e-05,0.0,7.775401758856199e-06,2.9987409393080867e-05
110,PM25 Exhaust,medium,0,41.69484625980118,3.6753758216649427e-06,0.0,2.600757520086089e-07,3.9354515736735515e-06
112,Elemental Carbon,heavy,0,1503.944688029679,8.721423039749581e-10,0.0,5.3138990469602926e-05,5.31398626119069e-05
112,Elemental Carbon,light,0,4544.713647168824,1.5381988996103716e-05,0.0,4.611656359229771e-06,1.9993645355333487e-05
112,Elemental Carbon,medium,0,41.69484625980118,2.2342566203798736e-06,0.0,5.058222028437849e-08,2.284838840664252e-06
115,Sulfate Particulate,heavy,0,1503.944688029679,4.211703088283936e-09,0.0,2.8795838576678784e-05,2.8800050279767067e-05
115,Sulfate Particulate,light,0,4544.713647168824,3.304600755549888e-07,0.0,4.027047378105051e-07,7.331648133654938e-07
115,Sulfate Particulate,medium,0,41.69484625980118,9.220373586078997e-08,0.0,9.716043938677685e-08,1.8936417524756682e-07
116,PM25 Brakewear,heavy,0,1503.944688029679,,0.0,0.00026756701588761693,
