pollutant_name,veh_type,total_daily_tons_unincorporated_2018,total_daily_tons_unincorporated_2019,total_daily_tons_unincorporated_2020,total_daily_tons_unincorporated_2030,total_daily_tons_unincorporated_2040,total_daily_tons_unincorporated_2050
Atmospheric CO2,heavy,450.21116139777996,446.08535993910436,441.95955848042877,400.70154389367326,380.75575648968106,1571.8727747561566
Atmospheric CO2,light,1434.5817534256566,1407.447501225437,1380.3132490252246,1108.9707270230774,974.5001682693874,7694.776229601619
Atmospheric CO2,medium,54.89103212666282,53.45989881477317,52.02876550288261,37.71743238398335,22.782724766519095,441.8081056233232
CO2 Equivalent,heavy,450.2671493257526,446.1200167091174,441.9728840924836,400.50155792614214,380.46640345767173,1565.0885621531843
CO2 Equivalent,light,1446.3219100112692,1421.680589409174,1397.0392688070642,1150.6260627860538,1016.3063293827508,7771.0000227480705
CO2 Equivalent,medium,58.056198439370974,57.33197428175754,56.60775012414365,49.36550854800953,33.67484057183378,451.75802320970183
