hhno day dow jttours phtours fhtours hdexpfac
14100107 1 3 0 0 0 53.3290
14100108 1 3 0 0 0 65.8850
14100109 1 3 0 0 0 47.7270
14100110 1 3 0 0 0 66.3640
14100111 1 3 0 0 0 61.6800
14100112 1 3 0 0 0 75.7040
14100113 1 3 0 0 0 37.0220
14100114 1 3 0 0 0 39.7380
14100115 1 3 0 0 0 29.1380
14100116 1 3 0 0 0 37.1080
14100117 1 3 0 0 0 30.1170
14100118 1 3 0 0 0 34.9460
14100119 1 3 0 0 0 42.4570
14100120 1 3 0 0 0 82.2440
14100121 1 3 0 0 0 91.8650
14100122 1 3 0 0 0 70.4600
14100123 1 4 0 0 0 40.4990
14100124 1 4 0 0 0 67.7470
14100125 1 4 0 0 0 178.6400
14100126 1 4 0 0 0 61.2340
14100127 1 4 0 0 0 22.1230
14100128 1 4 0 0 0 53.7160
14100129 1 4 0 0 0 57.0820
14100130 1 4 0 0 0 96.1600
14100131 1 4 0 0 0 203.4840
14100132 1 4 0 0 0 31.5290
14100133 1 4 0 0 0 77.7140
14100134 1 4 0 0 0 40.8180
14100135 1 4 0 0 0 62.0080
14100136 1 4 0 0 0 72.1170
14100137 1 4 0 0 0 43.1380
14100138 1 4 0 0 0 83.6160
14100139 1 4 0 0 0 145.5920
14100140 1 4 0 0 0 70.6430
14100141 1 4 0 0 0 42.6650
14100142 1 4 0 0 0 95.2460
14100143 1 4 0 0 0 36.4480
14100144 1 4 0 0 0 35.4880
14100145 1 4 0 0 0 43.2240
14100146 1 4 0 0 0 67.0010
14100147 1 4 0 0 0 49.6220
14100148 1 4 0 0 0 46.7130
14100149 1 4 0 0 0 85.1200
14100150 1 4 0 0 0 72.0890
14100151 1 4 0 0 0 87.8840
14100152 1 4 0 0 0 179.8160
14100153 1 4 0 0 0 93.7460
14100154 1 4 0 0 0 579.5740
14100155 1 4 0 0 0 339.3890
14100156 1 4 0 0 0 132.4880
14100157 1 4 0 0 0 391.9510
14100158 1 4 0 0 0 264.1280
14100159 1 4 0 0 0 274.2260
14100160 1 4 0 0 0 506.3140
14100161 1 4 0 0 0 195.7260
14100162 1 4 0 0 0 173.2040
14100163 1 4 0 0 0 256.0530
14100164 1 4 0 0 0 573.3940
14100165 1 4 0 0 0 473.6470
14100166 1 4 0 0 0 168.9250
14100167 1 4 0 0 0 724.8780
14100168 1 4 0 0 0 233.0320
14100169 1 4 0 0 0 729.8530
14100170 1 4 0 0 0 280.0150
14100171 1 4 0 0 0 1059.0310
14100172 1 4 0 0 0 457.0590
14100173 1 4 0 0 0 170.4570
14100174 1 2 0 0 0 153.7970
14100175 1 2 0 0 0 142.8450
14100177 1 2 0 0 0 171.8030
14100178 1 2 0 0 0 282.0220
14100179 1 2 0 0 0 32.1790
14100180 1 2 0 0 0 76.5380
14100181 1 2 0 0 0 49.5650
14100182 1 2 0 0 0 76.7450
14100183 1 2 0 0 0 79.2970
14100184 1 2 0 0 0 87.1290
14100185 1 2 0 0 0 61.2340
14100186 1 2 0 0 0 39.3420
14100187 1 2 0 0 0 102.0200
14100188 1 2 0 0 0 239.7940
14100189 1 2 0 0 0 55.5710
14100190 1 2 0 0 0 47.2300
14100191 1 2 0 0 0 146.1630
14100192 1 2 0 0 0 31.6810
14100193 1 2 0 0 0 251.3360
14100194 1 2 0 0 0 156.0370
14100195 1 2 0 0 0 213.5170
14100196 1 2 0 0 0 378.9430
14100197 1 2 0 0 0 445.3610
14100198 1 2 0 0 0 281.0020
14100199 1 2 0 0 0 308.8810
14100200 1 2 0 0 0 220.3340
14100201 1 2 0 0 0 232.8640
14100202 1 2 0 0 0 247.6950
14100203 1 2 0 0 0 78.1440
14100204 1 2 0 0 0 148.7150
14100205 1 2 0 0 0 141.0250
14100206 1 2 0 0 0 176.4440
14100207 1 2 0 0 0 95.2940
14100208 1 2 0 0 0 83.4770
14100209 1 2 0 0 0 208.0430
14100210 1 2 0 0 0 95.9600
14100211 1 2 0 0 0 510.6360
14100212 1 2 0 0 0 311.8350
14100213 1 2 0 0 0 154.6250
14100214 1 2 0 0 0 137.4740
14100215 1 2 0 0 0 86.2540
14100216 1 2 0 0 0 156.6220
14100217 1 2 0 0 0 75.9300
14100218 1 2 0 0 0 138.8220
14100219 1 2 0 0 0 34.0040
14100220 1 2 0 0 0 47.8960
14100221 1 2 0 0 0 28.6830
14100222 1 2 0 0 0 65.5270
14100223 1 2 0 0 0 75.5170
14100224 1 2 0 0 0 211.9850
14100225 1 2 0 0 0 64.4920
14100226 1 2 0 0 0 80.8280
14100227 1 2 0 0 0 113.9450
14100228 1 2 0 0 0 125.0370
14100229 1 2 0 0 0 79.9850
14100230 1 2 0 0 0 86.4810
14100231 1 2 0 0 0 74.4430
14100232 1 2 0 0 0 87.3880
14100233 1 2 0 0 0 54.0020
14100234 1 2 0 0 0 39.0080
14100235 1 2 0 0 0 72.0350
14100236 1 2 0 0 0 151.1580
14100237 1 2 0 0 0 112.5050
14100238 1 2 0 0 0 140.5310
14100239 1 2 0 0 0 93.4670
14100240 1 2 0 0 0 160.9470
14100241 1 2 0 0 0 126.8280
14100242 1 2 0 0 0 58.3900
14100243 1 2 0 0 0 73.1620
14100244 1 2 0 0 0 212.9540
14100245 1 2 0 0 0 198.4450
14100246 1 2 0 0 0 114.5780
14100247 1 2 0 0 0 184.2890
14100248 1 2 0 0 0 207.2980
14100249 1 2 0 0 0 132.6070
14100250 1 2 0 0 0 69.7480
14100251 1 2 0 0 0 47.5460
14100252 1 2 0 0 0 26.8640
14100253 1 2 0 0 0 52.7190
14100254 1 2 0 0 0 59.2800
14100255 1 2 0 0 0 23.3690
14100256 1 2 0 0 0 110.8610
14100257 1 2 0 0 0 63.5850
14100258 1 2 0 0 0 60.2570
14100259 1 2 0 0 0 73.9480
14100260 1 2 0 0 0 56.3710
14100261 1 2 0 0 0 145.1630
14100262 1 2 0 0 0 87.2350
14100264 1 2 0 0 0 27.3250
14100265 1 2 0 0 0 49.0940
14100266 1 2 0 0 0 56.2410
14100267 1 2 0 0 0 116.1850
14100268 1 2 0 0 0 96.6910
14100269 1 2 0 0 0 200.3040
14100270 1 2 0 0 0 39.0870
14100271 1 2 0 0 0 141.4840
14100272 1 2 0 0 0 149.3370
14100273 1 2 0 0 0 248.5110
14100274 1 2 0 0 0 637.0990
14100275 1 2 0 0 0 228.0660
14100276 1 2 0 0 0 72.5140
14100277 1 2 0 0 0 144.3780
14100278 1 2 0 0 0 124.3240
14100279 1 2 0 0 0 129.7610
14100280 1 2 0 0 0 137.5110
14100281 1 2 0 0 0 80.8100
14100282 1 2 0 0 0 197.6840
14100283 1 2 0 0 0 159.0400
14100284 1 2 0 0 0 203.9630
14100285 1 2 0 0 0 54.6620
14100286 1 2 0 0 0 265.4510
14100287 1 2 0 0 0 173.9800
14100288 1 2 0 0 0 568.2020
14100289 1 2 0 0 0 180.6990
14100290 1 2 0 0 0 376.9190
14100291 1 2 0 0 0 210.3150
14100292 1 2 0 0 0 350.6220
14100293 1 2 0 0 0 268.5070
14100294 1 2 0 0 0 272.8640
14100295 1 2 0 0 0 267.8290
14100296 1 2 0 0 0 554.5310
14100297 1 2 0 0 0 184.2690
14100298 1 2 0 0 0 261.5800
14100299 1 2 0 0 0 333.8140
14100300 1 2 0 0 0 308.5180
14100301 1 2 0 0 0 144.5840
14100302 1 2 0 0 0 179.6310
14100303 1 2 0 0 0 243.3290
14100304 1 2 0 0 0 606.2170
14100305 1 2 0 0 0 454.0610
14100306 1 2 0 0 0 518.6420
14100307 1 2 0 0 0 307.6600
14100308 1 2 0 0 0 879.1720
14100309 1 2 0 0 0 679.7780
14100310 1 2 0 0 0 478.1020
14100311 1 2 0 0 0 455.9550
14100312 1 2 0 0 0 313.1300
14100313 1 2 0 0 0 542.3510
14100314 1 2 0 0 0 407.2490
14100315 1 2 0 0 0 542.8650
14100316 1 2 0 0 0 601.5140
14100317 1 2 0 0 0 1056.6219
14100318 1 2 0 0 0 199.2100
14100319 1 2 0 0 0 275.3110
14100320 1 2 0 0 0 158.7010
14100321 1 2 0 0 0 373.4240
14100322 1 2 0 0 0 304.3180
14100323 1 2 0 0 0 511.6460
14100324 1 2 0 0 0 364.3300
14100325 1 2 0 0 0 246.5540
14100326 1 2 0 0 0 163.9370
14100327 1 2 0 0 0 331.0470
14100328 1 2 0 0 0 377.5370
14100329 1 2 0 0 0 30.8990
14100330 1 2 0 0 0 294.5440
14100331 1 2 0 0 0 279.4490
14100332 1 2 0 0 0 362.5990
14100333 1 2 0 0 0 182.5790
14100334 1 2 0 0 0 437.5670
14100335 1 2 0 0 0 514.6020
14100336 1 2 0 0 0 548.8520
14100337 1 2 0 0 0 222.1400
14100338 1 2 0 0 0 283.8950
14100339 1 2 0 0 0 437.3420
14100340 1 2 0 0 0 150.1800
14100341 1 2 0 0 0 457.8870
14100342 1 2 0 0 0 382.2080
14100343 1 2 0 0 0 437.6670
14100344 1 2 0 0 0 191.7820
14100345 1 2 0 0 0 175.5220
14100346 1 2 0 0 0 420.4340
14100347 1 2 0 0 0 560.9200
14100348 1 2 0 0 0 268.8400
14100349 1 2 0 0 0 633.1450
14100350 1 2 0 0 0 105.4020
14100351 1 2 0 0 0 181.5020
14100352 1 2 0 0 0 413.1940
14100353 1 2 0 0 0 267.0210
14100354 1 2 0 0 0 125.4890
14100355 1 2 0 0 0 252.5920
14100356 1 2 0 0 0 156.6130
14100357 1 2 0 0 0 448.1770
14100358 1 2 0 0 0 122.4670
14100359 1 2 0 0 0 175.9550
14100360 1 2 0 0 0 572.8980
14100361 1 2 0 0 0 783.2030
14100362 1 2 0 0 0 240.1560
14100363 1 2 0 0 0 457.8670
14100364 1 2 0 0 0 653.1090
14100365 1 2 0 0 0 653.1090
14100366 1 2 0 0 0 1071.2710
14100367 1 2 0 0 0 1182.5830
14100368 1 2 0 0 0 547.5920
14100369 1 2 0 0 0 744.3080
14100370 1 2 0 0 0 521.5680
14100371 1 2 0 0 0 860.2220
14100372 1 2 0 0 0 550.8430
14100373 1 2 0 0 0 341.4480
14100374 1 2 0 0 0 265.3340
14100375 1 2 0 0 0 215.7500
14100376 1 2 0 0 0 444.8400
14100377 1 2 0 0 0 974.6920
14100378 1 2 0 0 0 876.6610
14100379 1 2 0 0 0 211.1190
14100380 1 2 0 0 0 349.9120
14100381 1 2 0 0 0 362.3120
14100382 1 2 0 0 0 272.4820
14100383 1 2 0 0 0 242.5750
14100384 1 2 0 0 0 316.6350
14100385 1 2 0 0 0 588.7190
14100386 1 2 0 0 0 436.0130
14100387 1 2 0 0 0 48.6820
14100388 1 2 0 0 0 112.2210
14100389 1 2 0 0 0 141.4120
14100390 1 2 0 0 0 34.4740
14100391 1 2 0 0 0 49.4290
14100392 1 2 0 0 0 52.8050
14100393 1 2 0 0 0 80.4490
14100394 1 2 0 0 0 194.7110
14100395 1 2 0 0 0 32.2520
14100396 1 2 0 0 0 43.3570
14100397 1 2 0 0 0 77.1200
14100398 1 2 0 0 0 32.2890
14100399 1 2 0 0 0 24.6390
14100400 1 2 0 0 0 24.7270
14100401 1 2 0 0 0 86.9230
14100402 1 2 0 0 0 36.8440
14100403 1 3 0 0 0 46.2890
14100404 1 3 0 0 0 39.0690
14100405 1 3 0 0 0 60.4360
14100406 1 3 0 0 0 36.9640
14100407 1 3 0 0 0 399.1550
14100408 1 3 0 0 0 63.7790
14100409 1 3 0 0 0 28.5260
14100410 1 3 0 0 0 52.1850
14100411 1 3 0 0 0 74.2750
14100412 1 3 0 0 0 76.1560
14100413 1 3 0 0 0 85.6120
14100414 1 3 0 0 0 375.0180
14100415 1 3 0 0 0 389.3620
14100416 1 3 0 0 0 302.7690
14100417 1 3 0 0 0 289.5400
14100418 1 3 0 0 0 215.7300
14100419 1 3 0 0 0 265.9770
14100420 1 3 0 0 0 309.0940
14100421 1 3 0 0 0 242.5140
14100422 1 3 0 0 0 198.3100
14100423 1 3 0 0 0 880.3880
14100424 1 3 0 0 0 316.2060
14100425 1 3 0 0 0 771.8160
14100426 1 3 0 0 0 169.2210
14100427 1 3 0 0 0 258.5720
14100428 1 3 0 0 0 317.3220
14100429 1 3 0 0 0 293.6370
14100430 1 3 0 0 0 1078.1530
14100431 1 3 0 0 0 556.4170
14100432 1 3 0 0 0 431.4800
14100433 1 3 0 0 0 431.6930
14100434 1 3 0 0 0 386.5530
14100435 1 3 0 0 0 338.9010
14100436 1 3 0 0 0 441.1360
14100437 1 3 0 0 0 433.7340
14100438 1 3 0 0 0 161.0280
14100439 1 3 0 0 0 300.2230
14100440 1 3 0 0 0 425.4010
14100441 1 3 0 0 0 436.2940
14100442 1 3 0 0 0 319.6860
14100444 1 3 0 0 0 339.3270
14100445 1 3 0 0 0 465.4300
14100446 1 3 0 0 0 228.1900
14100447 1 3 0 0 0 629.2750
14100448 1 3 0 0 0 132.4880
14100449 1 3 0 0 0 465.9030
14100450 1 3 0 0 0 319.7540
14100451 1 3 0 0 0 378.6900
14100452 1 3 0 0 0 367.2940
14100453 1 3 0 0 0 283.8950
14100454 1 3 0 0 0 364.9400
14100455 1 3 0 0 0 246.1710
14100456 1 3 0 0 0 267.5880
14100457 1 3 0 0 0 459.8160
14100458 1 3 0 0 0 258.8240
14100459 1 3 0 0 0 218.4810
14100460 1 3 0 0 0 375.3430
14100461 1 3 0 0 0 746.2010
14100462 1 3 0 0 0 854.5620
14100463 1 3 0 0 0 298.5510
14100464 1 3 0 0 0 630.9190
14100465 1 3 0 0 0 188.9510
14100466 1 3 0 0 0 211.0420
14100467 1 3 0 0 0 358.3600
14100469 1 3 0 0 0 220.4930
14100470 1 3 0 0 0 285.2470
14100471 1 3 0 0 0 694.3940
14100472 1 3 0 0 0 675.9980
14100473 1 3 0 0 0 251.7310
14100474 1 3 0 0 0 135.2920
14100475 1 3 0 0 0 199.2820
14100476 1 3 0 0 0 260.7120
14100477 1 3 0 0 0 1238.6760
14100478 1 3 0 0 0 641.0020
14100479 1 3 0 0 0 628.3670
14100480 1 3 0 0 0 317.3310
14100481 1 3 0 0 0 310.4450
14100482 1 3 0 0 0 342.7030
14100483 1 3 0 0 0 519.7950
14100484 1 3 0 0 0 245.6320
14100485 1 3 0 0 0 341.6490
14100486 1 3 0 0 0 401.6170
14100487 1 3 0 0 0 412.3240
14100488 1 3 0 0 0 253.6160
14100489 1 3 0 0 0 458.4250
14100490 1 3 0 0 0 671.9870
14100491 1 3 0 0 0 289.0820
14100492 1 3 0 0 0 308.5210
14100493 1 3 0 0 0 411.8840
14100494 1 3 0 0 0 267.5440
14100495 1 3 0 0 0 342.1500
14100496 1 3 0 0 0 396.0430
14100497 1 3 0 0 0 333.0650
14100498 1 3 0 0 0 411.7350
14100499 1 3 0 0 0 451.2430
14100500 1 3 0 0 0 404.5440
14100501 1 3 0 0 0 660.1920
14100502 1 3 0 0 0 284.3690
14100503 1 3 0 0 0 159.4250
14100504 1 3 0 0 0 153.1050
14100505 1 3 0 0 0 229.5130
14100506 1 3 0 0 0 170.0330
14100507 1 3 0 0 0 217.4660
14100508 1 3 0 0 0 246.1660
14100509 1 3 0 0 0 164.3390
14100510 1 3 0 0 0 223.4090
14100511 1 3 0 0 0 254.7820
14100512 1 3 0 0 0 121.9630
14100513 1 3 0 0 0 101.7470
14100514 1 3 0 0 0 197.6420
14100515 1 3 0 0 0 156.2570
14100516 1 3 0 0 0 112.4590
14100517 1 3 0 0 0 161.2860
14100518 1 3 0 0 0 173.0530
14100519 1 3 0 0 0 107.6160
14100520 1 3 0 0 0 77.3030
14100521 1 3 0 0 0 74.7640
14100522 1 3 0 0 0 29.6230
14100523 1 3 0 0 0 23.6360
14100524 1 3 0 0 0 70.4600
14100525 1 3 0 0 0 49.0940
14100526 1 3 0 0 0 53.2570
14100527 1 3 0 0 0 71.4120
14100528 1 3 0 0 0 30.0570
14100529 1 3 0 0 0 56.2410
14100530 1 3 0 0 0 464.4100
14100531 1 3 0 0 0 51.8720
14100532 1 3 0 0 0 67.7390
14100533 1 3 0 0 0 31.7360
14100534 1 3 0 0 0 71.1330
14100535 1 3 0 0 0 73.0210
14100536 1 3 0 0 0 31.2860
14100537 1 3 0 0 0 49.8570
14100538 1 3 0 0 0 34.2320
14100539 1 3 0 0 0 95.2460
14100540 1 3 0 0 0 34.4090
14100541 1 3 0 0 0 41.9870
14100542 1 3 0 0 0 157.4650
14100543 1 3 0 0 0 30.4070
14100544 1 3 0 0 0 173.4010
14100545 1 3 0 0 0 63.7350
14100546 1 3 0 0 0 106.9460
14100547 1 3 0 0 0 109.3110
14100548 1 3 0 0 0 66.5800
14100549 1 3 0 0 0 251.7820
14100550 1 3 0 0 0 176.1160
14100551 1 3 0 0 0 265.0530
14100552 1 3 0 0 0 134.6230
14100553 1 3 0 0 0 105.4240
14100554 1 3 0 0 0 50.3730
14100555 1 3 0 0 0 85.2590
14100556 1 3 0 0 0 42.6950
14100557 1 3 0 0 0 58.6680
14100558 1 3 0 0 0 48.1330
14100559 1 3 0 0 0 232.8530
14100560 1 3 0 0 0 45.3830
14100561 1 3 0 0 0 76.5210
14100562 1 3 0 0 0 176.8970
14100563 1 3 0 0 0 224.0320
14100564 1 3 0 0 0 83.1410
14100565 1 3 0 0 0 51.1210
14100566 1 3 0 0 0 109.1220
14100567 1 3 0 0 0 61.3130
14100568 1 3 0 0 0 63.7640
14100569 1 3 0 0 0 85.0550
14100570 1 3 0 0 0 182.2850
14100571 1 3 0 0 0 122.4580
14100572 1 3 0 0 0 137.6560
14100573 1 3 0 0 0 63.7340
14100574 1 3 0 0 0 92.6690
14100575 1 3 0 0 0 163.6650
14100576 1 3 0 0 0 224.8140
14100577 1 3 0 0 0 1085.0820
14100578 1 3 0 0 0 440.3150
14100579 1 3 0 0 0 182.3760
14100580 1 3 0 0 0 418.4040
14100581 1 3 0 0 0 65.3030
14100582 1 3 0 0 0 87.6600
14100583 1 3 0 0 0 181.6070
14100584 1 3 0 0 0 436.8370
14100585 1 3 0 0 0 106.8890
14100586 1 3 0 0 0 52.9830
14100587 1 3 0 0 0 193.9120
14100588 1 3 0 0 0 136.9380
14100589 1 3 0 0 0 402.1060
14100590 1 3 0 0 0 276.5190
14100591 1 3 0 0 0 149.3120
14100592 1 3 0 0 0 237.1940
14100593 1 3 0 0 0 182.3830
14100594 1 3 0 0 0 171.8090
14100595 1 3 0 0 0 76.7370
14100596 1 3 0 0 0 90.9490
14100597 1 3 0 0 0 180.5740
14100598 1 3 0 0 0 111.0320
14100599 1 3 0 0 0 93.7460
14100600 1 3 0 0 0 37.2000
14100601 1 3 0 0 0 18.5600
14100602 1 3 0 0 0 131.9230
14100603 1 3 0 0 0 79.5850
14100604 1 3 0 0 0 268.8130
14100605 1 3 0 0 0 240.3720
14100606 1 3 0 0 0 229.0180
14100607 1 3 0 0 0 336.3120
14100608 1 3 0 0 0 165.4980
14100609 1 3 0 0 0 93.0150
14100610 1 3 0 0 0 166.3300
14100611 1 3 0 0 0 246.5160
14100612 1 3 0 0 0 101.0140
14100613 1 3 0 0 0 148.7270
14100614 1 3 0 0 0 233.0320
14100615 1 3 0 0 0 821.0300
14100616 1 4 0 0 0 97.7580
14100617 1 4 0 0 0 251.4590
14100618 1 4 0 0 0 166.3980
14100619 1 4 0 0 0 206.6860
14100620 1 4 0 0 0 94.2490
14100621 1 4 0 0 0 103.3710
14100622 1 4 0 0 0 140.1570
14100623 1 4 0 0 0 390.5540
14100624 1 4 0 0 0 72.0340
14100625 1 4 0 0 0 144.9870
14100626 1 4 0 0 0 180.5740
14100627 1 4 0 0 0 155.9980
14100628 1 4 0 0 0 19.4560
14100629 1 4 0 0 0 67.3570
14100630 1 4 0 0 0 175.5950
14100631 1 4 0 0 0 287.8790
14100632 1 4 0 0 0 60.8210
14100633 1 4 0 0 0 140.4630
14100634 1 4 0 0 0 80.7290
14100635 1 4 0 0 0 162.3580
14100636 1 4 0 0 0 189.5000
14100637 1 4 0 0 0 352.2870
14100638 1 4 0 0 0 203.3060
14100639 1 4 0 0 0 107.7310
14100641 1 4 0 0 0 199.9390
14100642 1 4 0 0 0 252.7470
14100643 1 4 0 0 0 114.2340
14100644 1 4 0 0 0 142.2720
14100645 1 4 0 0 0 179.8250
14100646 1 4 0 0 0 143.4810
14100647 1 4 0 0 0 118.2000
14100648 1 4 0 0 0 152.1890
14100649 1 4 0 0 0 205.7260
14100650 1 4 0 0 0 59.9680
14100651 1 4 0 0 0 93.5090
14100652 1 4 0 0 0 177.3610
14100653 1 4 0 0 0 44.1440
14100654 1 4 0 0 0 96.6220
14100655 1 4 0 0 0 72.9290
14100656 1 4 0 0 0 85.2840
14100657 1 4 0 0 0 21.0390
14100658 1 4 0 0 0 30.5530
14100659 1 4 0 0 0 75.5170
14100660 1 4 0 0 0 112.0890
14100661 1 4 0 0 0 141.7400
14100662 1 4 0 0 0 137.6560
14100663 1 4 0 0 0 197.4480
14100664 1 4 0 0 0 88.4130
14100665 1 4 0 0 0 63.5180
14100666 1 4 0 0 0 53.2030
14100667 1 4 0 0 0 42.0330
14100668 1 4 0 0 0 167.7540
14100669 1 4 0 0 0 226.6450
14100670 1 4 0 0 0 86.2400
14100671 1 4 0 0 0 157.4650
14100672 1 4 0 0 0 140.1700
14100673 1 4 0 0 0 79.1680
14100674 1 4 0 0 0 63.2010
14100675 1 4 0 0 0 75.7080
14100676 1 4 0 0 0 92.0540
14100677 1 4 0 0 0 121.0880
14100678 1 4 0 0 0 38.9330
14100679 1 4 0 0 0 45.5470
14100680 1 4 0 0 0 78.6190
14100681 1 4 0 0 0 38.8200
14100682 1 4 0 0 0 31.8160
14100683 1 4 0 0 0 62.0970
14100684 1 4 0 0 0 60.9340
14100685 1 4 0 0 0 83.1740
14100686 1 4 0 0 0 29.1510
14100687 1 4 0 0 0 127.4060
14100688 1 4 0 0 0 72.0340
14100689 1 4 0 0 0 85.3810
14100690 1 4 0 0 0 95.2460
14100691 1 4 0 0 0 36.5350
14100692 1 4 0 0 0 35.6660
14100693 1 4 0 0 0 134.0320
14100694 1 4 0 0 0 39.6070
14100695 1 4 0 0 0 40.5700
14100696 1 4 0 0 0 50.1910
14100697 1 4 0 0 0 64.3220
14100698 1 4 0 0 0 137.6560
14100699 1 4 0 0 0 528.0560
14100700 1 4 0 0 0 120.4600
14100701 1 4 0 0 0 1189.6331
14100702 1 4 0 0 0 206.8040
14100703 1 4 0 0 0 717.4810
14100704 1 4 0 0 0 78.5090
14100705 1 4 0 0 0 228.5300
14100706 1 4 0 0 0 129.6440
14100707 1 4 0 0 0 439.4110
14100708 1 4 0 0 0 244.5670
14100709 1 4 0 0 0 187.8780
14100710 1 4 0 0 0 49.5530
14100711 1 4 0 0 0 219.9050
14100712 1 4 0 0 0 582.1440
14100713 1 4 0 0 0 1102.3790
14100714 1 4 0 0 0 1081.3740
14100715 1 4 0 0 0 194.2310
14100716 1 4 0 0 0 462.8200
14100717 1 4 0 0 0 211.3110
14100718 1 4 0 0 0 286.4370
14100719 1 4 0 0 0 354.6860
14100720 1 4 0 0 0 331.7380
14100721 1 4 0 0 0 245.6930
14100722 1 4 0 0 0 472.5050
14100723 1 4 0 0 0 480.3380
14100724 1 4 0 0 0 473.6790
14100725 1 4 0 0 0 298.2670
14100726 1 4 0 0 0 497.7990
14100727 1 4 0 0 0 333.6620
14100728 1 4 0 0 0 291.6340
14100729 1 4 0 0 0 286.7680
14100730 1 4 0 0 0 628.8650
14100731 1 4 0 0 0 611.3610
14100732 1 4 0 0 0 1052.5050
14100733 1 4 0 0 0 306.4270
14100734 1 4 0 0 0 223.7460
14100735 1 4 0 0 0 196.1650
14100736 1 4 0 0 0 330.3610
14100737 1 4 0 0 0 186.5750
14100738 1 4 0 0 0 1079.9170
14100739 1 4 0 0 0 831.4860
14100740 1 4 0 0 0 723.2540
14100741 1 4 0 0 0 546.6750
14100742 1 4 0 0 0 476.1960
14100743 1 4 0 0 0 559.1450
14100744 1 4 0 0 0 379.7330
14100745 1 4 0 0 0 483.8790
14100746 1 4 0 0 0 237.8600
14100747 1 4 0 0 0 249.3300
14100748 1 4 0 0 0 531.0570
14100749 1 4 0 0 0 551.4310
14100750 1 4 0 0 0 277.6780
14100751 1 4 0 0 0 159.5810
14100752 1 4 0 0 0 283.1100
14100753 1 4 0 0 0 287.2340
14100754 1 4 0 0 0 271.7230
14100755 1 4 0 0 0 277.3740
14100756 1 4 0 0 0 200.1680
14100757 1 4 0 0 0 470.4970
14100758 1 4 0 0 0 252.5800
14100759 1 4 0 0 0 767.5460
14100760 1 4 0 0 0 588.2900
14100761 1 4 0 0 0 219.6380
14100762 1 4 0 0 0 291.7420
14100763 1 4 0 0 0 216.9270
14100764 1 4 0 0 0 240.8800
14100765 1 4 0 0 0 398.9880
14100766 1 4 0 0 0 428.0530
14100767 1 4 0 0 0 280.0150
14100768 1 4 0 0 0 737.8930
14100769 1 4 0 0 0 339.7220
14100770 1 4 0 0 0 537.2950
14100771 1 4 0 0 0 515.8860
14100772 1 4 0 0 0 910.6910
14100773 1 4 0 0 0 563.0460
14100774 1 4 0 0 0 407.3890
14100776 1 4 0 0 0 564.5190
14100777 1 4 0 0 0 1194.0280
14100778 1 4 0 0 0 283.0990
14100779 1 4 0 0 0 570.6560
14100780 1 4 0 0 0 156.9770
14100781 1 4 0 0 0 239.1530
14100782 1 4 0 0 0 466.6040
14100783 1 4 0 0 0 1148.3070
14100784 1 4 0 0 0 319.8280
14100785 1 4 0 0 0 336.9920
14100786 1 4 0 0 0 1235.1940
14100787 1 4 0 0 0 298.4950
14100788 1 4 0 0 0 418.4610
14100789 1 4 0 0 0 367.0840
14100790 1 4 0 0 0 472.3880
14100791 1 4 0 0 0 151.0040
14100792 1 4 0 0 0 246.1690
14100793 1 4 0 0 0 246.1690
14100794 1 4 0 0 0 279.9570
14100795 1 4 0 0 0 311.7230
14100796 1 4 0 0 0 289.8580
14100797 1 4 0 0 0 333.0770
14100798 1 4 0 0 0 656.3710
14100799 1 4 0 0 0 206.8620
14100800 1 4 0 0 0 457.3960
14100801 1 4 0 0 0 243.6350
14100802 1 4 0 0 0 920.8440
14100803 1 4 0 0 0 519.3060
14100804 1 4 0 0 0 183.0000
14100805 1 4 0 0 0 283.5320
14100806 1 4 0 0 0 40.0200
14100807 1 4 0 0 0 69.2820
14100808 1 4 0 0 0 99.6170
14100809 1 4 0 0 0 63.4920
14100810 1 4 0 0 0 135.5530
14100811 1 4 0 0 0 80.1750
14100812 1 4 0 0 0 80.4140
14100813 1 4 0 0 0 185.5260
14100814 1 4 0 0 0 79.3200
14100815 1 4 0 0 0 34.3510
14100816 1 4 0 0 0 66.1270
14100817 1 4 0 0 0 80.4140
14100818 1 4 0 0 0 55.6870
14100819 1 4 0 0 0 61.6000
14100820 1 2 0 0 0 24.1340
14100821 1 2 0 0 0 39.7390
14100822 1 2 0 0 0 49.0790
14100823 1 2 0 0 0 73.4470
14100824 1 2 0 0 0 44.8550
14100825 1 2 0 0 0 220.7390
14100826 1 2 0 0 0 47.1980
14100827 1 2 0 0 0 66.1810
14100828 1 2 0 0 0 184.0650
14100829 1 2 0 0 0 48.5500
14100830 1 2 0 0 0 56.6310
14100832 1 2 0 0 0 1128.7440
14100833 1 2 0 0 0 273.6320
14100834 1 2 0 0 0 297.5390
14100835 1 2 0 0 0 276.0940
14100836 1 2 0 0 0 471.6740
14100837 1 2 0 0 0 403.8350
14100838 1 2 0 0 0 395.4700
14100839 1 2 0 0 0 323.0400
14100840 1 2 0 0 0 585.0850
14100841 1 2 0 0 0 388.6460
14100842 1 2 0 0 0 213.9450
14100843 1 2 0 0 0 296.7330
14100844 1 2 0 0 0 290.0000
14100845 1 2 0 0 0 421.2320
14100846 1 2 0 0 0 128.3630
14100847 1 2 0 0 0 113.4540
