,pollutantID,pollutant_name,veh_type,intrazonal_vmt,interzonal_vmt,daily_vmt_total,intrazonal_tons,interzonal_tons,running_daily_tons
0,1,Total Gaseous HCs,heavy,744.6193929708177,1203513.379084324,1204257.9984772948,0.0005670953040088059,0.4155494319752161,0.4161165272792249
1,1,Total Gaseous HCs,hov2,25038.165319725464,6789118.778784153,6814156.944103879,0.002771825470857643,0.4685959462327409,0.47136777170359856
2,1,Total Gaseous HCs,hov3,12043.766278910009,3221034.265388751,3233078.031667661,0.0013332933028698919,0.22081846942472952,0.2221517627275994
3,1,Total Gaseous HCs,medium,333.2945808542694,1724376.5107495121,1724709.8053303664,0.00012452544117711869,0.2973410503674799,0.297465575808657
4,1,Total Gaseous HCs,sov,67806.16414291873,25981594.201514136,26049400.365657054,0.007506414725380414,1.7951123880472188,1.8026188027725993
5,1,Total Gaseous HCs,transit,0.0,105976.55723672497,105976.55723672497,0.0,0.18600390138307038,0.18600390138307038
6,2,CO,heavy,744.6193929708177,1203513.379084324,1204257.9984772948,0.004056997952017741,3.26456301627686,3.268620014228878
7,2,CO,hov2,25038.165319725464,6789118.778784153,6814156.944103879,0.09919882011726919,17.637629988582024,17.736828808699293
8,2,CO,hov3,12043.766278910009,3221034.265388751,3233078.031667661,0.04771625194140688,8.332097636798698,8.379813888740106
9,2,CO,medium,333.2945808542694,1724376.5107495121,1724709.8053303664,0.0017823887977805705,5.872904715672283,5.8746871044700635
10,2,CO,sov,67806.16414291873,25981594.201514136,26049400.365657054,0.2686415463409215,67.46400190790499,67.7326434542459
11,2,CO,transit,0.0,105976.55723672497,105976.55723672497,0.0,0.7707045574690706,0.7707045574690706
12,3,NOx,heavy,744.6193929708177,1203513.379084324,1204257.9984772948,0.010671829047102219,10.284390171392745,10.295062000439847
13,3,NOx,hov2,25038.165319725464,6789118.778784153,6814156.944103879,0.00931611271821067,2.1360773410072555,2.1453934537254664
14,3,NOx,hov3,12043.766278910009,3221034.265388751,3233078.031667661,0.004481234245936119,1.0131877669665095,1.0176690012124456
