,pollutantID,county,veh_type,ratePerVehicle2018,ratePerVehicle2030,ratePerVehicle_diff,ratePerVehicle
0,1,king,heavy,1.690852716,1.7025993119000002,0.011746595900000267,1.693789364975
1,1,king,light,3.591524229,2.2764947896,-1.3150294394,3.26276686915
2,1,king,medium,5.966836232,4.207325517999998,-1.759510714000002,5.5269585535
3,1,king,transit,5.788727861000002,5.728456260000001,-0.06027160100000106,5.773659960750002
4,1,kitsap,heavy,1.685317865,1.6970639110999999,0.011746046099999852,1.688254376525
5,1,kitsap,light,4.381130371,2.5129727765,-1.8681575945000004,3.914090972375
6,1,kitsap,medium,6.8698774149999995,4.377514907999998,-2.492362507000001,6.246786788249999
7,1,kitsap,transit,5.768976501000001,5.709871078999999,-0.059105422000001795,5.7542001455000005
8,1,pierce,heavy,1.6988562329999999,1.7106020903,0.011745857300000218,1.701792697325
9,1,pierce,light,3.9360577169999997,2.412955201999999,-1.5231025150000006,3.5552820882499994
10,1,pierce,medium,6.433164907,4.349582209000001,-2.083582697999999,5.9122692325
11,1,pierce,transit,5.811805683999999,5.750091519,-0.06171416499999971,5.79637714275
12,1,snohomish,heavy,1.730376576,1.7421234890000004,0.011746913000000303,1.7333133042500002
13,1,snohomish,light,4.130991534000001,2.487763078600001,-1.6432284554000005,3.720184420150001
14,1,snohomish,medium,6.627903052,4.402967565999999,-2.2249354860000006,6.0716691805
15,1,snohomish,transit,5.88290623,5.817117037999999,-0.06578919200000044,5.866458932
16,2,king,heavy,6.059115299999998,3.5480123000000003,-2.511102999999998,5.431339549999999
17,2,king,light,37.4708850488,21.976727823999994,-15.494157224800006,33.5973457426
18,2,king,medium,66.23782285099999,24.855161880000004,-41.382660970999986,55.892157608249995
19,2,king,transit,51.16413028,28.00312632,-23.161003960000002,45.373879290000005
20,2,kitsap,heavy,6.058673399999998,3.5478715999999997,-2.5108017999999985,5.430972949999998
21,2,kitsap,light,45.74430957740001,24.984442990800005,-20.759866586600005,40.55434293075001
22,2,kitsap,medium,82.42880196500002,30.794304990000008,-51.63449697500001,69.52017772125002
23,2,kitsap,transit,51.14692777,27.98845877,-23.158468999999997,45.35731052
24,2,pierce,heavy,6.0591461,3.5480214,-2.5111247000000003,5.4313649250000005
25,2,pierce,light,41.344206832999994,23.7039848763,-17.640221956699992,36.93415134382499
26,2,pierce,medium,75.36848173700001,28.228532830000002,-47.139948907000004,63.583494510250006
27,2,pierce,transit,51.18664789,28.022300219999998,-23.164347670000005,45.3955609725
28,2,snohomish,heavy,6.059042800000001,3.5479766,-2.511066200000001,5.431276250000001
29,2,snohomish,light,42.78526164840001,24.386612976999995,-18.398648671400014,38.18559948055
30,2,snohomish,medium,77.30236726500003,28.653350459999988,-48.649016805000045,65.14011306375002
31,2,snohomish,transit,51.245780030000006,28.07265281,-23.173127220000005,45.45249822500001
32,3,king,heavy,1.301671621072966,2.5309624003547353,1.2292907792817693,1.6089943158934084
33,3,king,light,2.0362234274,1.2870958256790002,-0.7491276017209998,1.84894152696975
34,3,king,medium,4.642387113170002,2.7542881894089994,-1.8880989237610022,4.170362382229751
35,3,king,transit,4.2190955274299995,5.938573482350001,1.7194779549200012,4.64896501616
36,3,kitsap,heavy,1.3015937210645319,2.5308687003545915,1.2292749792900597,1.6089124658870468
37,3,kitsap,light,2.550256680517,1.4427944189599997,-1.1074622615570004,2.27339111512775
38,3,kitsap,medium,5.472911150640001,2.932706283512999,-2.540204867127002,4.83785993385825
39,3,kitsap,transit,4.2186656101199995,5.938111263569999,1.7194456534499993,4.648527023482499
40,3,pierce,heavy,1.3016763210775455,2.5309680003548154,1.22929167927727,1.608999240896863
41,3,pierce,light,2.230259556384001,1.364461077756,-0.8657984786280009,2.0138099367270006
42,3,pierce,medium,5.0742150739300005,2.868717516911001,-2.2054975570189996,4.52284068467525
43,3,pierce,transit,4.219595847589999,5.93911920414,1.7195233565500008,4.6494766867275
44,3,snohomish,heavy,1.3016519210906663,2.5309407003550497,1.2292887792643834,1.608974115906762
45,3,snohomish,light,2.316807394284,1.3950734711489998,-0.9217339231350001,2.0863739135002497
46,3,snohomish,medium,5.151906590970002,2.861849002818001,-2.2900575881520013,4.5793921939320015
47,3,snohomish,transit,4.22113990925,5.940807171419999,1.7196672621699989,4.651056724792499
48,5,king,heavy,0.5423815000000001,0.6449917999999999,0.10261029999999982,0.568034075
49,5,king,light,0.41762819,0.24577410400000002,-0.171854086,0.3746646685
50,5,king,medium,1.18955279,1.00778002,-0.18177277000000003,1.1441095975
51,5,king,transit,1.3823182999999999,1.7068473000000002,0.3245290000000003,1.46345055
52,5,kitsap,heavy,0.5406011,0.642892,0.10229090000000007,0.5661738249999999
53,5,kitsap,light,0.52717135,0.27334363500000003,-0.253827715,0.46371442125000006
54,5,kitsap,medium,1.26902166,0.9770213,-0.29200035999999996,1.1960215699999999
55,5,kitsap,transit,1.3768951999999999,1.7000442999999998,0.32314909999999997,1.457682475
56,5,pierce,heavy,0.5449482,0.6480239999999999,0.10307579999999994,0.57071715
57,5,pierce,light,0.46647735999999995,0.261624727,-0.20485263299999995,0.41526420174999995
58,5,pierce,medium,1.23986415,1.00870693,-0.23115722000000005,1.182074845
59,5,pierce,transit,1.3885664999999998,1.7146457999999996,0.32607929999999974,1.4700863249999998
60,5,snohomish,heavy,0.5550412999999998,0.6599632,0.10492190000000012,0.5812717749999998
61,5,snohomish,light,0.48925623999999995,0.26922806,-0.22002817999999996,0.434249195
62,5,snohomish,medium,1.2615405,1.0109301699999997,-0.2506103300000002,1.1988879175
63,5,snohomish,transit,1.4081584,1.7392636,0.3311051999999999,1.4909347
64,6,king,heavy,0.03726718699999999,0.06539616,0.028128973,0.044299430249999994
65,6,king,light,0.15005107699999998,0.08770109,-0.06234998699999998,0.13446358025
66,6,king,medium,0.3491819690000001,0.19445934300000003,-0.15472262600000006,0.31050131250000007
67,6,king,transit,0.38156613000000006,0.34142326999999995,-0.04014286000000011,0.37153041500000006
68,6,kitsap,heavy,0.03725796900000001,0.06537953,0.028121560999999996,0.044288359250000006
69,6,kitsap,light,0.182779562,0.091090519,-0.09168904300000001,0.15985730125
