,pollutantID,pollutant_name,veh_type,intrazonal_vmt,interzonal_vmt,daily_vmt_total,intrazonal_tons,interzonal_tons,running_daily_tons
0,1,Total Gaseous HCs,heavy,744.6193929708177,1288660.8913025584,1289405.5106955292,0.0005573165277790005,0.43103002675763086,0.4315873432854099
1,1,Total Gaseous HCs,hov2,25038.165319725464,7269442.956490759,7294481.121810485,0.00257399913531787,0.467638333341521,0.47021233247683886
2,1,Total Gaseous HCs,hov3,12043.766278910009,3448919.604458445,3460963.370737355,0.0012381356058649427,0.22039445883972,0.22163259444558495
3,1,Total Gaseous HCs,medium,333.2945808542694,1846374.6310608892,1846707.9256417435,0.0001193380523328682,0.30344144905412324,0.3035607871064561
4,1,Total Gaseous HCs,sov,67806.16414291873,27819769.121850967,27887575.285993885,0.0069706787875385805,1.7912731463153069,1.7982438251028454
5,1,Total Gaseous HCs,transit,0.0,113474.30537894016,113474.30537894016,0.0,0.1982917344417686,0.1982917344417686
6,2,CO,heavy,744.6193929708177,1288660.8913025584,1289405.5106955292,0.004054022577026663,3.4380583328070298,3.4421123553840562
7,2,CO,hov2,25038.165319725464,7269442.956490759,7294481.121810485,0.09442397326849536,17.98949547577903,18.083919449047524
8,2,CO,hov3,12043.766278910009,3448919.604458445,3460963.370737355,0.045419472653684,8.498689999406324,8.544109472060008
9,2,CO,medium,333.2945808542694,1846374.6310608892,1846707.9256417435,0.0016867419816111056,5.957958398277195,5.9596451402588055
10,2,CO,sov,67806.16414291873,27819769.121850967,27887575.285993885,0.25571072411959206,68.80783447437103,69.06354519849063
11,2,CO,transit,0.0,113474.30537894016,113474.30537894016,0.0,0.8157493333025266,0.8157493333025266
12,3,NOx,heavy,744.6193929708177,1288660.8913025584,1289405.5106955292,0.010289725413403877,10.398270509726109,10.408560235139513
13,3,NOx,hov2,25038.165319725464,7269442.956490759,7294481.121810485,0.008603107026080784,2.116963532675604,2.125566639701685
14,3,NOx,hov3,12043.766278910009,3448919.604458445,3460963.370737355,0.004138264415565352,1.0041784961570266,1.008316760572592
15,3,NOx,medium,333.2945808542694,1846374.6310608892,1846707.9256417435,0.0005844078738330221,1.891089309603617,1.89167371747745
