,pollutantID,county,veh_type,ratePerVehicle2018,ratePerVehicle2030,ratePerVehicle_diff,ratePerVehicle
163,100,king,transit,0.1276840469,0.18883587329999996,0.06115182639999997,0.1327800324333333
164,100,kitsap,heavy,0.0157508619,0.00788130181,-0.00786956009,0.015095065225833332
165,100,kitsap,light,0.11699509881999999,0.10251029605999999,-0.014484802759999998,0.11578803192333333
166,100,kitsap,medium,0.15431285307000003,0.13578124443999998,-0.018531608630000057,0.15276855235083336
167,100,kitsap,transit,0.1269473994,0.18761075089999998,0.06066335149999999,0.13200267869166665
168,100,pierce,heavy,0.015751095900000005,0.007881537459999999,-0.007869558440000006,0.015095299363333337
169,100,pierce,light,0.10903737715999999,0.10192159508000001,-0.00711578207999998,0.10844439532
170,100,pierce,medium,0.1448451449,0.13367881406999998,-0.011166330830000015,0.14391461733083333
171,100,pierce,transit,0.12864215110000002,0.19042375930000005,0.06178160820000003,0.13379061845
172,100,snohomish,heavy,0.015751909400000003,0.007881489200000001,-0.007870420200000002,0.015096041050000003
173,100,snohomish,light,0.1099328301,0.10479955226000004,-0.005133277839999964,0.10950505694666668
174,100,snohomish,medium,0.14729902638,0.13746080445000006,-0.009838221929999946,0.1464791745525
175,100,snohomish,transit,0.1312063709,0.1946895819,0.06348321099999998,0.13649663848333335
176,110,king,heavy,0.014488925700000002,0.007248985269999998,-0.007239940430000004,0.013885597330833336
177,110,king,light,0.08322882724000003,0.08505899503000001,0.0018301677899999896,0.08338134122250003
178,110,king,medium,0.11373286485,0.11119541362999998,-0.002537451220000028,0.11352141058166666
179,110,king,transit,0.1138604294,0.16754191210000002,0.05368148270000002,0.11833388629166668
180,110,kitsap,heavy,0.0144889327,0.0072487807399999995,-0.007240151960000001,0.013885586703333334
181,110,kitsap,light,0.10352345930000001,0.09071504051000001,-0.012808418789999998,0.1024560910675
182,110,kitsap,medium,0.13671579710999995,0.12021720647,-0.01649859063999995,0.13534091455666664
183,110,kitsap,transit,0.11320889560000001,0.16645810029999994,0.05324920469999993,0.11764632932500001
184,110,pierce,heavy,0.014489138899999999,0.007248999990000001,-0.007240138909999997,0.013885793990833332
185,110,pierce,light,0.09648258443999999,0.09019465823999998,-0.006287926200000016,0.09595859058999999
186,110,pierce,medium,0.12833586523000004,0.11835895383,-0.009976911400000038,0.1275044559466667
187,110,pierce,transit,0.11470801400000001,0.16894673050000003,0.05423871650000002,0.11922790704166668
188,110,snohomish,heavy,0.014489857700000002,0.00724895767,-0.007240900030000002,0.01388644936416667
189,110,snohomish,light,0.09727479378000001,0.09274043426,-0.004534359520000003,0.09689693048666667
190,110,snohomish,medium,0.13050602642,0.12170262546999998,-0.008803400950000026,0.12977240967416667
191,110,snohomish,transit,0.11697649289999999,0.17272042080000002,0.05574392790000003,0.121621820225
192,112,king,heavy,0.004852791174,0.0013461262661999998,-0.0035066649077999997,0.00456056909835
193,112,king,light,0.044003052696000015,0.056531075159999986,0.01252802246399997,0.04504705456800001
194,112,king,medium,0.056484890010000004,0.06541298491000003,0.008928094900000023,0.05722889791833334
195,112,king,transit,0.047573913819999994,0.07104519035000001,0.023471276530000015,0.04952985353083333
196,112,kitsap,heavy,0.0048528506959999995,0.0013461185841,-0.0035067321118999995,0.004560623020008333
197,112,kitsap,light,0.05126231827,0.05898857605,0.007726257779999995,0.051906173085
198,112,kitsap,medium,0.06539842786000001,0.07042717297000001,0.005028745109999996,0.06581748995250002
199,112,kitsap,transit,0.047282972220000004,0.07056125220999998,0.023278279989999977,0.049222828885833333
200,112,pierce,heavy,0.004852881911,0.0013461297769,-0.0035067521341000003,0.004560652566491667
201,112,pierce,light,0.04869982401,0.05913914918000001,0.010439325170000013,0.04956976777416666
202,112,pierce,medium,0.06200425966000001,0.06935888473999999,0.0073546250799999754,0.06261714508333334
