,pollutantID,pollutant_name,veh_type,intrazonal_vmt,interzonal_vmt,daily_vmt_total,intrazonal_tons,interzonal_tons,running_daily_tons
0,1,Total Gaseous HCs,heavy,744.6193929708177,1460489.8333801157,1461234.4527730865,0.0005768740802386112,0.5200534639898359,0.5206303380700745
1,1,Total Gaseous HCs,hov2,25038.165319725464,8238744.268525133,8263782.433844859,0.002969651806397417,0.6073100498278351,0.6102797016342325
2,1,Total Gaseous HCs,hov3,12043.766278910009,3908795.597393734,3920839.363672644,0.0014284509998748404,0.28615442615721076,0.2875828771570856
3,1,Total Gaseous HCs,medium,333.2945808542694,2092568.6466279724,2092901.9412088266,0.00012971283002136922,0.377757675714008,0.37788738854402937
4,1,Total Gaseous HCs,sov,67806.16414291873,31529233.36439328,31597039.528536197,0.008042150663222246,2.326696387630383,2.3347385382936054
5,1,Total Gaseous HCs,transit,0.0,128604.87229367008,128604.87229367008,0.0,0.2267078279497042,0.2267078279497042
6,2,CO,heavy,744.6193929708177,1460489.8333801157,1461234.4527730865,0.00405997332700882,4.0267512860339245,4.0308112593609335
7,2,CO,hov2,25038.165319725464,8238744.268525133,8263782.433844859,0.103973666966043,22.41910081391101,22.523074480877053
8,2,CO,hov3,12043.766278910009,3908795.597393734,3920839.363672644,0.050013031229129756,10.590467722895072,10.640480754124201
9,2,CO,medium,333.2945808542694,2092568.6466279724,2092901.9412088266,0.0018780356139500357,7.501409409538215,7.503287445152164
10,2,CO,sov,67806.16414291873,31529233.36439328,31597039.528536197,0.28157236856225093,85.75547420913982,86.03704657770207
11,2,CO,transit,0.0,128604.87229367008,128604.87229367008,0.0,0.9460130538633564,0.9460130538633564
12,3,NOx,heavy,744.6193929708177,1460489.8333801157,1461234.4527730865,0.011053932680800559,13.17589823294132,13.18695216562212
13,3,NOx,hov2,25038.165319725464,8238744.268525133,8263782.433844859,0.010029118410340552,2.785115593410367,2.7951447118207073
14,3,NOx,hov3,12043.766278910009,3908795.597393734,3920839.363672644,0.0048242040763068865,1.3209762740030324,1.3258004780793393
15,3,NOx,medium,333.2945808542694,2092568.6466279724,2092901.9412088266,0.0006525579750136989,2.448651197695512,2.4493037556705257
16,3,NOx,sov,67806.16414291873,31529233.36439328,31597039.528536197,0.027144467787316582,10.645150085610997,10.672294553398313
17,3,NOx,transit,0.0,128604.87229367008,128604.87229367008,0.0,1.114492549870367,1.114492549870367
18,5,Methane,heavy,744.6193929708177,1460489.8333801157,1461234.4527730865,0.0001423954280662919,0.10769951783705407,0.10784191326512037
19,5,Methane,hov2,25038.165319725464,8238744.268525133,8263782.433844859,0.0005521671662247799,0.11603902174160834,0.11659118890783311
20,5,Methane,hov3,12043.766278910009,3908795.597393734,3920839.363672644,0.0002656014086353245,0.054718394524039135,0.05498399593267446
21,5,Methane,medium,333.2945808542694,2092568.6466279724,2092901.9412088266,3.5082776037391175e-05,0.09620025914682165,0.09623534192285904
