MOVESScenarioID,MOVESRunID,yearID,monthID,dayID,hourID,linkID,pollutantID,processID,sourceTypeID,regClassID,SCC,fuelTypeID,modelYearID,roadTypeID,avgSpeedBinID,temperature,relHumidity,ratePerDistance
1,2,2016,1,5,9,530330201,100,15,0,0,,0,0,2,1,36.4,85.8,0.953242
1,2,2016,4,5,9,530330201,1,1,0,0,,0,0,2,1,45.1,78.3,3.56562
1,2,2016,4,5,9,530330201,2,1,0,0,,0,0,2,1,45.1,78.3,13.0777
1,2,2016,4,5,9,530330201,3,1,0,0,,0,0,2,1,45.1,78.3,48.5705
1,2,2016,4,5,9,530330201,5,1,0,0,,0,0,2,1,45.1,78.3,0.449002
1,2,2016,4,5,9,530330201,6,1,0,0,,0,0,2,1,45.1,78.3,0.0330822
1,2,2016,4,5,9,530330201,31,1,0,0,,0,0,2,1,45.1,78.3,0.0677302
1,2,2016,4,5,9,530330201,79,1,0,0,,0,0,2,1,45.1,78.3,3.11662
1,2,2016,4,5,9,530330201,87,1,0,0,,0,0,2,1,45.1,78.3,3.56094
1,2,2016,4,5,9,530330201,91,1,0,0,,0,0,2,1,45.1,78.3,0.101708
1,2,2016,4,5,9,530330201,110,1,0,0,,0,0,2,1,45.1,78.3,1.43433
1,2,2016,4,5,9,530330201,110,15,0,0,,0,0,2,1,45.1,78.3,0.876979
1,2,2016,4,5,9,530330201,112,1,0,0,,0,0,2,1,45.1,78.3,0.498053
1,2,2016,4,5,9,530330201,112,15,0,0,,0,0,2,1,45.1,78.3,0.00582903
1,2,2016,4,5,9,530330201,115,1,0,0,,0,0,2,1,45.1,78.3,0.0652561
1,2,2016,4,5,9,530330201,115,15,0,0,,0,0,2,1,45.1,78.3,0.045331
1,2,2016,4,5,9,530330201,118,1,0,0,,0,0,2,1,45.1,78.3,0.936281
1,2,2016,4,5,9,530330201,118,15,0,0,,0,0,2,1,45.1,78.3,0.87115
1,2,2016,4,5,9,530330201,119,1,0,0,,0,0,2,1,45.1,78.3,0
1,2,2016,4,5,9,530330201,119,15,0,0,,0,0,2,1,45.1,78.3,0
1,2,2016,4,5,9,530330201,2,15,0,0,,0,0,2,1,45.1,78.3,0.143673
1,2,2016,4,5,9,530330201,3,15,0,0,,0,0,2,1,45.1,78.3,0.0340268
1,2,2016,4,5,9,530330201,87,15,0,0,,0,0,2,1,45.1,78.3,0.116593
1,2,2016,4,5,9,530330201,90,1,0,0,,0,0,2,1,45.1,78.3,7904.4
1,2,2016,4,5,9,530330201,98,1,0,0,,0,0,2,1,45.1,78.3,7925.48
1,2,2016,4,5,9,530330201,100,1,0,0,,0,0,2,1,45.1,78.3,1.55906
1,2,2016,4,5,9,530330201,100,15,0,0,,0,0,2,1,45.1,78.3,0.953242
1,2,2016,7,5,9,530330201,1,1,0,0,,0,0,2,1,61.5,72.8,3.56562
1,2,2016,7,5,9,530330201,2,1,0,0,,0,0,2,1,61.5,72.8,13.0778
1,2,2016,7,5,9,530330201,3,1,0,0,,0,0,2,1,61.5,72.8,45.7225
1,2,2016,7,5,9,530330201,5,1,0,0,,0,0,2,1,61.5,72.8,0.449003
1,2,2016,7,5,9,530330201,6,1,0,0,,0,0,2,1,61.5,72.8,0.0330822
1,2,2016,7,5,9,530330201,31,1,0,0,,0,0,2,1,61.5,72.8,0.0677302
1,2,2016,7,5,9,530330201,79,1,0,0,,0,0,2,1,61.5,72.8,3.11662
1,2,2016,7,5,9,530330201,87,1,0,0,,0,0,2,1,61.5,72.8,3.56094
1,2,2016,7,5,9,530330201,91,1,0,0,,0,0,2,1,61.5,72.8,0.101708
1,2,2016,7,5,9,530330201,110,1,0,0,,0,0,2,1,61.5,72.8,1.43433
1,2,2016,7,5,9,530330201,110,15,0,0,,0,0,2,1,61.5,72.8,0.876979
1,2,2016,7,5,9,530330201,112,1,0,0,,0,0,2,1,61.5,72.8,0.498053
1,2,2016,7,5,9,530330201,112,15,0,0,,0,0,2,1,61.5,72.8,0.00582902
1,2,2016,7,5,9,530330201,115,1,0,0,,0,0,2,1,61.5,72.8,0.0652561
1,2,2016,7,5,9,530330201,115,15,0,0,,0,0,2,1,61.5,72.8,0.045331
1,2,2016,7,5,9,530330201,118,1,0,0,,0,0,2,1,61.5,72.8,0.936279
1,2,2016,7,5,9,530330201,118,15,0,0,,0,0,2,1,61.5,72.8,0.87115
1,2,2016,7,5,9,530330201,119,1,0,0,,0,0,2,1,61.5,72.8,0
1,2,2016,7,5,9,530330201,119,15,0,0,,0,0,2,1,61.5,72.8,0
1,2,2016,7,5,9,530330201,2,15,0,0,,0,0,2,1,61.5,72.8,0.143673
1,2,2016,7,5,9,530330201,3,15,0,0,,0,0,2,1,61.5,72.8,0.0320317
1,2,2016,7,5,9,530330201,87,15,0,0,,0,0,2,1,61.5,72.8,0.116593
1,2,2016,7,5,9,530330201,90,1,0,0,,0,0,2,1,61.5,72.8,7904.4
1,2,2016,7,5,9,530330201,98,1,0,0,,0,0,2,1,61.5,72.8,7925.48
1,2,2016,7,5,9,530330201,100,1,0,0,,0,0,2,1,61.5,72.8,1.55906
1,2,2016,7,5,9,530330201,100,15,0,0,,0,0,2,1,61.5,72.8,0.953242
1,2,2016,1,5,9,530330202,1,1,0,0,,0,0,2,2,36.4,85.8,1.9826
1,2,2016,1,5,9,530330202,2,1,0,0,,0,0,2,2,36.4,85.8,7.83213
1,2,2016,1,5,9,530330202,3,1,0,0,,0,0,2,2,36.4,85.8,26.4381
1,2,2016,1,5,9,530330202,5,1,0,0,,0,0,2,2,36.4,85.8,0.258808
1,2,2016,1,5,9,530330202,6,1,0,0,,0,0,2,2,36.4,85.8,0.0165411
1,2,2016,1,5,9,530330202,31,1,0,0,,0,0,2,2,36.4,85.8,0.0381992
1,2,2016,1,5,9,530330202,79,1,0,0,,0,0,2,2,36.4,85.8,1.72379
1,2,2016,1,5,9,530330202,87,1,0,0,,0,0,2,2,36.4,85.8,1.97089
1,2,2016,1,5,9,530330202,91,1,0,0,,0,0,2,2,36.4,85.8,0.0573639
1,2,2016,1,5,9,530330202,110,1,0,0,,0,0,2,2,36.4,85.8,0.799145
1,2,2016,1,5,9,530330202,110,15,0,0,,0,0,2,2,36.4,85.8,0.438276
1,2,2016,1,5,9,530330202,112,1,0,0,,0,0,2,2,36.4,85.8,0.330719
1,2,2016,1,5,9,530330202,112,15,0,0,,0,0,2,2,36.4,85.8,0.00341009
1,2,2016,1,5,9,530330202,115,1,0,0,,0,0,2,2,36.4,85.8,0.0347927
1,2,2016,1,5,9,530330202,115,15,0,0,,0,0,2,2,36.4,85.8,0.0239763
1,2,2016,1,5,9,530330202,118,1,0,0,,0,0,2,2,36.4,85.8,0.468426
1,2,2016,1,5,9,530330202,118,15,0,0,,0,0,2,2,36.4,85.8,0.434866
1,2,2016,1,5,9,530330202,119,1,0,0,,0,0,2,2,36.4,85.8,0
1,2,2016,1,5,9,530330202,119,15,0,0,,0,0,2,2,36.4,85.8,0
1,2,2016,1,5,9,530330202,2,15,0,0,,0,0,2,2,36.4,85.8,0.0871435
1,2,2016,1,5,9,530330202,3,15,0,0,,0,0,2,2,36.4,85.8,0.0183445
1,2,2016,1,5,9,530330202,87,15,0,0,,0,0,2,2,36.4,85.8,0.064177
1,2,2016,1,5,9,530330202,90,1,0,0,,0,0,2,2,36.4,85.8,4458.13
1,2,2016,1,5,9,530330202,98,1,0,0,,0,0,2,2,36.4,85.8,4469.53
1,2,2016,1,5,9,530330202,100,1,0,0,,0,0,2,2,36.4,85.8,0.868639
1,2,2016,1,5,9,530330202,100,15,0,0,,0,0,2,2,36.4,85.8,0.476389
1,2,2016,4,5,9,530330202,1,1,0,0,,0,0,2,2,45.1,78.3,1.9826
1,2,2016,4,5,9,530330202,2,1,0,0,,0,0,2,2,45.1,78.3,7.83192
1,2,2016,4,5,9,530330202,3,1,0,0,,0,0,2,2,45.1,78.3,25.9661
1,2,2016,4,5,9,530330202,5,1,0,0,,0,0,2,2,45.1,78.3,0.258808
1,2,2016,4,5,9,530330202,6,1,0,0,,0,0,2,2,45.1,78.3,0.0165411
1,2,2016,4,5,9,530330202,31,1,0,0,,0,0,2,2,45.1,78.3,0.0381992
1,2,2016,4,5,9,530330202,79,1,0,0,,0,0,2,2,45.1,78.3,1.72379
1,2,2016,4,5,9,530330202,87,1,0,0,,0,0,2,2,45.1,78.3,1.9709
1,2,2016,4,5,9,530330202,91,1,0,0,,0,0,2,2,45.1,78.3,0.0573639
1,2,2016,4,5,9,530330202,110,1,0,0,,0,0,2,2,45.1,78.3,0.799144
1,2,2016,4,5,9,530330202,110,15,0,0,,0,0,2,2,45.1,78.3,0.438276
1,2,2016,4,5,9,530330202,112,1,0,0,,0,0,2,2,45.1,78.3,0.330719
1,2,2016,4,5,9,530330202,112,15,0,0,,0,0,2,2,45.1,78.3,0.00341009
1,2,2016,4,5,9,530330202,115,1,0,0,,0,0,2,2,45.1,78.3,0.0347927
1,2,2016,4,5,9,530330202,115,15,0,0,,0,0,2,2,45.1,78.3,0.0239763
1,2,2016,4,5,9,530330202,118,1,0,0,,0,0,2,2,45.1,78.3,0.468425
1,2,2016,4,5,9,530330202,118,15,0,0,,0,0,2,2,45.1,78.3,0.434866
1,2,2016,4,5,9,530330202,119,1,0,0,,0,0,2,2,45.1,78.3,0
1,2,2016,4,5,9,530330202,119,15,0,0,,0,0,2,2,45.1,78.3,0
1,2,2016,4,5,9,530330202,2,15,0,0,,0,0,2,2,45.1,78.3,0.0871434
1,2,2016,4,5,9,530330202,3,15,0,0,,0,0,2,2,45.1,78.3,0.018017
1,2,2016,4,5,9,530330202,87,15,0,0,,0,0,2,2,45.1,78.3,0.064177
1,2,2016,4,5,9,530330202,90,1,0,0,,0,0,2,2,45.1,78.3,4458.13
1,2,2016,4,5,9,530330202,98,1,0,0,,0,0,2,2,45.1,78.3,4469.53
1,2,2016,4,5,9,530330202,100,1,0,0,,0,0,2,2,45.1,78.3,0.868637
1,2,2016,4,5,9,530330202,100,15,0,0,,0,0,2,2,45.1,78.3,0.476389
1,2,2016,7,5,9,530330202,1,1,0,0,,0,0,2,2,61.5,72.8,1.9826
1,2,2016,7,5,9,530330202,2,1,0,0,,0,0,2,2,61.5,72.8,7.83195
1,2,2016,7,5,9,530330202,3,1,0,0,,0,0,2,2,61.5,72.8,24.4435
1,2,2016,7,5,9,530330202,5,1,0,0,,0,0,2,2,61.5,72.8,0.258808
1,2,2016,7,5,9,530330202,6,1,0,0,,0,0,2,2,61.5,72.8,0.0165411
1,2,2016,7,5,9,530330202,31,1,0,0,,0,0,2,2,61.5,72.8,0.0381992
1,2,2016,7,5,9,530330202,79,1,0,0,,0,0,2,2,61.5,72.8,1.72379
1,2,2016,7,5,9,530330202,87,1,0,0,,0,0,2,2,61.5,72.8,1.9709
1,2,2016,7,5,9,530330202,91,1,0,0,,0,0,2,2,61.5,72.8,0.0573639
1,2,2016,7,5,9,530330202,110,1,0,0,,0,0,2,2,61.5,72.8,0.799142
1,2,2016,7,5,9,530330202,110,15,0,0,,0,0,2,2,61.5,72.8,0.438276
1,2,2016,7,5,9,530330202,112,1,0,0,,0,0,2,2,61.5,72.8,0.330718
1,2,2016,7,5,9,530330202,112,15,0,0,,0,0,2,2,61.5,72.8,0.00341009
1,2,2016,7,5,9,530330202,115,1,0,0,,0,0,2,2,61.5,72.8,0.0347927
1,2,2016,7,5,9,530330202,115,15,0,0,,0,0,2,2,61.5,72.8,0.0239763
1,2,2016,7,5,9,530330202,118,1,0,0,,0,0,2,2,61.5,72.8,0.468424
1,2,2016,7,5,9,530330202,118,15,0,0,,0,0,2,2,61.5,72.8,0.434866
1,2,2016,7,5,9,530330202,119,1,0,0,,0,0,2,2,61.5,72.8,0
1,2,2016,7,5,9,530330202,119,15,0,0,,0,0,2,2,61.5,72.8,0
1,2,2016,7,5,9,530330202,2,15,0,0,,0,0,2,2,61.5,72.8,0.0871434
1,2,2016,7,5,9,530330202,3,15,0,0,,0,0,2,2,61.5,72.8,0.0169606
1,2,2016,7,5,9,530330202,87,15,0,0,,0,0,2,2,61.5,72.8,0.0641771
1,2,2016,7,5,9,530330202,90,1,0,0,,0,0,2,2,61.5,72.8,4458.13
1,2,2016,7,5,9,530330202,98,1,0,0,,0,0,2,2,61.5,72.8,4469.53
1,2,2016,7,5,9,530330202,100,1,0,0,,0,0,2,2,61.5,72.8,0.868636
1,2,2016,7,5,9,530330202,100,15,0,0,,0,0,2,2,61.5,72.8,0.476389
1,2,2016,1,5,9,530330203,1,1,0,0,,0,0,2,3,36.4,85.8,1.05521
1,2,2016,1,5,9,530330203,2,1,0,0,,0,0,2,3,36.4,85.8,4.63217
1,2,2016,1,5,9,530330203,3,1,0,0,,0,0,2,3,36.4,85.8,15.8531
1,2,2016,1,5,9,530330203,5,1,0,0,,0,0,2,3,36.4,85.8,0.13746
1,2,2016,1,5,9,530330203,6,1,0,0,,0,0,2,3,36.4,85.8,0.00827056
1,2,2016,1,5,9,530330203,31,1,0,0,,0,0,2,3,36.4,85.8,0.0242041
1,2,2016,1,5,9,530330203,79,1,0,0,,0,0,2,3,36.4,85.8,0.91775
1,2,2016,1,5,9,530330203,87,1,0,0,,0,0,2,3,36.4,85.8,1.04927
1,2,2016,1,5,9,530330203,91,1,0,0,,0,0,2,3,36.4,85.8,0.0363441
1,2,2016,1,5,9,530330203,110,1,0,0,,0,0,2,3,36.4,85.8,0.519833
1,2,2016,1,5,9,530330203,110,15,0,0,,0,0,2,3,36.4,85.8,0.215255
1,2,2016,1,5,9,530330203,112,1,0,0,,0,0,2,3,36.4,85.8,0.288808
1,2,2016,1,5,9,530330203,112,15,0,0,,0,0,2,3,36.4,85.8,0.0024772
1,2,2016,1,5,9,530330203,115,1,0,0,,0,0,2,3,36.4,85.8,0.0208948
1,2,2016,1,5,9,530330203,115,15,0,0,,0,0,2,3,36.4,85.8,0.0140839
1,2,2016,1,5,9,530330203,118,1,0,0,,0,0,2,3,36.4,85.8,0.231025
1,2,2016,1,5,9,530330203,118,15,0,0,,0,0,2,3,36.4,85.8,0.212778
1,2,2016,1,5,9,530330203,119,1,0,0,,0,0,2,3,36.4,85.8,0
1,2,2016,1,5,9,530330203,119,15,0,0,,0,0,2,3,36.4,85.8,0
1,2,2016,1,5,9,530330203,2,15,0,0,,0,0,2,3,36.4,85.8,0.0519762
1,2,2016,1,5,9,530330203,3,15,0,0,,0,0,2,3,36.4,85.8,0.0109914
1,2,2016,1,5,9,530330203,87,15,0,0,,0,0,2,3,36.4,85.8,0.0341774
1,2,2016,1,5,9,530330203,90,1,0,0,,0,0,2,3,36.4,85.8,2824.55
1,2,2016,1,5,9,530330203,98,1,0,0,,0,0,2,3,36.4,85.8,2830.45
1,2,2016,1,5,9,530330203,100,1,0,0,,0,0,2,3,36.4,85.8,0.565038
1,2,2016,1,5,9,530330203,100,15,0,0,,0,0,2,3,36.4,85.8,0.233974
1,2,2016,4,5,9,530330203,1,1,0,0,,0,0,2,3,45.1,78.3,1.05521
1,2,2016,4,5,9,530330203,2,1,0,0,,0,0,2,3,45.1,78.3,4.63198
1,2,2016,4,5,9,530330203,3,1,0,0,,0,0,2,3,45.1,78.3,15.5701
1,2,2016,4,5,9,530330203,5,1,0,0,,0,0,2,3,45.1,78.3,0.13746
1,2,2016,4,5,9,530330203,6,1,0,0,,0,0,2,3,45.1,78.3,0.00827056
1,2,2016,4,5,9,530330203,31,1,0,0,,0,0,2,3,45.1,78.3,0.0242041
1,2,2016,4,5,9,530330203,79,1,0,0,,0,0,2,3,45.1,78.3,0.917749
1,2,2016,4,5,9,530330203,87,1,0,0,,0,0,2,3,45.1,78.3,1.04926
1,2,2016,4,5,9,530330203,91,1,0,0,,0,0,2,3,45.1,78.3,0.0363441
1,2,2016,4,5,9,530330203,110,1,0,0,,0,0,2,3,45.1,78.3,0.519832
1,2,2016,4,5,9,530330203,110,15,0,0,,0,0,2,3,45.1,78.3,0.215255
1,2,2016,4,5,9,530330203,112,1,0,0,,0,0,2,3,45.1,78.3,0.288808
1,2,2016,4,5,9,530330203,112,15,0,0,,0,0,2,3,45.1,78.3,0.0024772
1,2,2016,4,5,9,530330203,115,1,0,0,,0,0,2,3,45.1,78.3,0.0208948
1,2,2016,4,5,9,530330203,115,15,0,0,,0,0,2,3,45.1,78.3,0.0140839
1,2,2016,4,5,9,530330203,118,1,0,0,,0,0,2,3,45.1,78.3,0.231024
1,2,2016,4,5,9,530330203,118,15,0,0,,0,0,2,3,45.1,78.3,0.212778
1,2,2016,4,5,9,530330203,119,1,0,0,,0,0,2,3,45.1,78.3,0
1,2,2016,4,5,9,530330203,119,15,0,0,,0,0,2,3,45.1,78.3,0
1,2,2016,4,5,9,530330203,2,15,0,0,,0,0,2,3,45.1,78.3,0.0519762
1,2,2016,4,5,9,530330203,3,15,0,0,,0,0,2,3,45.1,78.3,0.0107952
1,2,2016,4,5,9,530330203,87,15,0,0,,0,0,2,3,45.1,78.3,0.0341773
1,2,2016,4,5,9,530330203,90,1,0,0,,0,0,2,3,45.1,78.3,2824.55
1,2,2016,4,5,9,530330203,98,1,0,0,,0,0,2,3,45.1,78.3,2830.45
1,2,2016,4,5,9,530330203,100,1,0,0,,0,0,2,3,45.1,78.3,0.565037
1,2,2016,4,5,9,530330203,100,15,0,0,,0,0,2,3,45.1,78.3,0.233974
1,2,2016,7,5,9,530330203,1,1,0,0,,0,0,2,3,61.5,72.8,1.05521
1,2,2016,7,5,9,530330203,2,1,0,0,,0,0,2,3,61.5,72.8,4.63201
1,2,2016,7,5,9,530330203,3,1,0,0,,0,0,2,3,61.5,72.8,14.6571
1,2,2016,7,5,9,530330203,5,1,0,0,,0,0,2,3,61.5,72.8,0.13746
1,2,2016,7,5,9,530330203,6,1,0,0,,0,0,2,3,61.5,72.8,0.00827056
1,2,2016,7,5,9,530330203,31,1,0,0,,0,0,2,3,61.5,72.8,0.0242041
1,2,2016,7,5,9,530330203,79,1,0,0,,0,0,2,3,61.5,72.8,0.917751
1,2,2016,7,5,9,530330203,87,1,0,0,,0,0,2,3,61.5,72.8,1.04927
1,2,2016,7,5,9,530330203,91,1,0,0,,0,0,2,3,61.5,72.8,0.0363441
1,2,2016,7,5,9,530330203,110,1,0,0,,0,0,2,3,61.5,72.8,0.519831
1,2,2016,7,5,9,530330203,110,15,0,0,,0,0,2,3,61.5,72.8,0.215255
1,2,2016,7,5,9,530330203,112,1,0,0,,0,0,2,3,61.5,72.8,0.288808
1,2,2016,7,5,9,530330203,112,15,0,0,,0,0,2,3,61.5,72.8,0.0024772
1,2,2016,7,5,9,530330203,115,1,0,0,,0,0,2,3,61.5,72.8,0.0208948
1,2,2016,7,5,9,530330203,115,15,0,0,,0,0,2,3,61.5,72.8,0.0140839
1,2,2016,7,5,9,530330203,118,1,0,0,,0,0,2,3,61.5,72.8,0.231023
1,2,2016,7,5,9,530330203,118,15,0,0,,0,0,2,3,61.5,72.8,0.212778
1,2,2016,7,5,9,530330203,119,1,0,0,,0,0,2,3,61.5,72.8,0
1,2,2016,7,5,9,530330203,119,15,0,0,,0,0,2,3,61.5,72.8,0
1,2,2016,7,5,9,530330203,2,15,0,0,,0,0,2,3,61.5,72.8,0.0519762
1,2,2016,7,5,9,530330203,3,15,0,0,,0,0,2,3,61.5,72.8,0.0101622
1,2,2016,7,5,9,530330203,87,15,0,0,,0,0,2,3,61.5,72.8,0.0341774
1,2,2016,7,5,9,530330203,90,1,0,0,,0,0,2,3,61.5,72.8,2824.55
1,2,2016,7,5,9,530330203,98,1,0,0,,0,0,2,3,61.5,72.8,2830.45
1,2,2016,7,5,9,530330203,100,1,0,0,,0,0,2,3,61.5,72.8,0.565036
1,2,2016,7,5,9,530330203,100,15,0,0,,0,0,2,3,61.5,72.8,0.233974
1,2,2016,1,5,9,530330204,1,1,0,0,,0,0,2,4,36.4,85.8,0.722791
1,2,2016,1,5,9,530330204,2,1,0,0,,0,0,2,4,36.4,85.8,3.59734
1,2,2016,1,5,9,530330204,3,1,0,0,,0,0,2,4,36.4,85.8,13.3218
1,2,2016,1,5,9,530330204,5,1,0,0,,0,0,2,4,36.4,85.8,0.0919672
1,2,2016,1,5,9,530330204,6,1,0,0,,0,0,2,4,36.4,85.8,0.0055137
1,2,2016,1,5,9,530330204,31,1,0,0,,0,0,2,4,36.4,85.8,0.021608
1,2,2016,1,5,9,530330204,79,1,0,0,,0,0,2,4,36.4,85.8,0.630824
1,2,2016,1,5,9,530330204,87,1,0,0,,0,0,2,4,36.4,85.8,0.720896
1,2,2016,1,5,9,530330204,91,1,0,0,,0,0,2,4,36.4,85.8,0.0324448
1,2,2016,1,5,9,530330204,110,1,0,0,,0,0,2,4,36.4,85.8,0.488298
1,2,2016,1,5,9,530330204,110,15,0,0,,0,0,2,4,36.4,85.8,0.142965
1,2,2016,1,5,9,530330204,112,1,0,0,,0,0,2,4,36.4,85.8,0.333835
1,2,2016,1,5,9,530330204,112,15,0,0,,0,0,2,4,36.4,85.8,0.00253516
1,2,2016,1,5,9,530330204,115,1,0,0,,0,0,2,4,36.4,85.8,0.0180065
1,2,2016,1,5,9,530330204,115,15,0,0,,0,0,2,4,36.4,85.8,0.0118574
1,2,2016,1,5,9,530330204,118,1,0,0,,0,0,2,4,36.4,85.8,0.154464
1,2,2016,1,5,9,530330204,118,15,0,0,,0,0,2,4,36.4,85.8,0.14043
1,2,2016,1,5,9,530330204,119,1,0,0,,0,0,2,4,36.4,85.8,0
1,2,2016,1,5,9,530330204,119,15,0,0,,0,0,2,4,36.4,85.8,0
1,2,2016,1,5,9,530330204,2,15,0,0,,0,0,2,4,36.4,85.8,0.0405167
1,2,2016,1,5,9,530330204,3,15,0,0,,0,0,2,4,36.4,85.8,0.0093744
1,2,2016,1,5,9,530330204,87,15,0,0,,0,0,2,4,36.4,85.8,0.0235662
1,2,2016,1,5,9,530330204,90,1,0,0,,0,0,2,4,36.4,85.8,2521.5
1,2,2016,1,5,9,530330204,98,1,0,0,,0,0,2,4,36.4,85.8,2525.44
1,2,2016,1,5,9,530330204,100,1,0,0,,0,0,2,4,36.4,85.8,0.530761
1,2,2016,1,5,9,530330204,100,15,0,0,,0,0,2,4,36.4,85.8,0.155397
1,2,2016,4,5,9,530330204,1,1,0,0,,0,0,2,4,45.1,78.3,0.722791
1,2,2016,4,5,9,530330204,2,1,0,0,,0,0,2,4,45.1,78.3,3.59711
1,2,2016,4,5,9,530330204,3,1,0,0,,0,0,2,4,45.1,78.3,13.084
1,2,2016,4,5,9,530330204,5,1,0,0,,0,0,2,4,45.1,78.3,0.0919671
1,2,2016,4,5,9,530330204,6,1,0,0,,0,0,2,4,45.1,78.3,0.0055137
1,2,2016,4,5,9,530330204,31,1,0,0,,0,0,2,4,45.1,78.3,0.021608
1,2,2016,4,5,9,530330204,79,1,0,0,,0,0,2,4,45.1,78.3,0.630824
1,2,2016,4,5,9,530330204,87,1,0,0,,0,0,2,4,45.1,78.3,0.720895
1,2,2016,4,5,9,530330204,91,1,0,0,,0,0,2,4,45.1,78.3,0.0324448
1,2,2016,4,5,9,530330204,110,1,0,0,,0,0,2,4,45.1,78.3,0.488297
1,2,2016,4,5,9,530330204,110,15,0,0,,0,0,2,4,45.1,78.3,0.142965
1,2,2016,4,5,9,530330204,112,1,0,0,,0,0,2,4,45.1,78.3,0.333834
1,2,2016,4,5,9,530330204,112,15,0,0,,0,0,2,4,45.1,78.3,0.00253516
1,2,2016,4,5,9,530330204,115,1,0,0,,0,0,2,4,45.1,78.3,0.0180065
1,2,2016,4,5,9,530330204,115,15,0,0,,0,0,2,4,45.1,78.3,0.0118574
1,2,2016,4,5,9,530330204,118,1,0,0,,0,0,2,4,45.1,78.3,0.154462
1,2,2016,4,5,9,530330204,118,15,0,0,,0,0,2,4,45.1,78.3,0.14043
1,2,2016,4,5,9,530330204,119,1,0,0,,0,0,2,4,45.1,78.3,0
1,2,2016,4,5,9,530330204,119,15,0,0,,0,0,2,4,45.1,78.3,0
1,2,2016,4,5,9,530330204,2,15,0,0,,0,0,2,4,45.1,78.3,0.0405166
1,2,2016,4,5,9,530330204,3,15,0,0,,0,0,2,4,45.1,78.3,0.00920704
1,2,2016,4,5,9,530330204,87,15,0,0,,0,0,2,4,45.1,78.3,0.0235662
1,2,2016,4,5,9,530330204,90,1,0,0,,0,0,2,4,45.1,78.3,2521.5
1,2,2016,4,5,9,530330204,98,1,0,0,,0,0,2,4,45.1,78.3,2525.44
1,2,2016,4,5,9,530330204,100,1,0,0,,0,0,2,4,45.1,78.3,0.530759
1,2,2016,4,5,9,530330204,100,15,0,0,,0,0,2,4,45.1,78.3,0.155397
1,2,2016,7,5,9,530330204,1,1,0,0,,0,0,2,4,61.5,72.8,0.722792
1,2,2016,7,5,9,530330204,2,1,0,0,,0,0,2,4,61.5,72.8,3.59714
1,2,2016,7,5,9,530330204,3,1,0,0,,0,0,2,4,61.5,72.8,12.3168
1,2,2016,7,5,9,530330204,5,1,0,0,,0,0,2,4,61.5,72.8,0.0919672
1,2,2016,7,5,9,530330204,6,1,0,0,,0,0,2,4,61.5,72.8,0.0055137
1,2,2016,7,5,9,530330204,31,1,0,0,,0,0,2,4,61.5,72.8,0.021608
