,pollutantID,pollutant_name,veh_type,intrazonal_vmt,interzonal_vmt,daily_vmt_total,intrazonal_tons,interzonal_tons,running_daily_tons
0,1,Total Gaseous HCs,heavy,744.6193929708177,1461583.247762713,1462327.867155684,0.0005866528564684166,0.5362297498077561,0.5368164026642245
1,1,Total Gaseous HCs,hov2,25038.165319725464,8244912.3097342,8269950.475053926,0.00316747814193719,0.6464522728816381,0.6496197510235753
2,1,Total Gaseous HCs,hov3,12043.766278910009,3911721.9671822377,3923765.7334611476,0.0015236086968797896,0.30456865404356,0.30609226274043977
3,1,Total Gaseous HCs,medium,333.2945808542694,2094135.2748937064,2094468.5694745607,0.00013490021886561972,0.39498096360948004,0.3951158638283457
4,1,Total Gaseous HCs,sov,67806.16414291873,31552838.127976608,31620644.292119525,0.008577886601064077,2.4768375218023,2.485415408403364
5,1,Total Gaseous HCs,transit,0.0,128701.15397521567,128701.15397521567,0.0,0.2278663168974599,0.2278663168974599
6,2,CO,heavy,744.6193929708177,1461583.247762713,1462327.867155684,0.0040629487019998994,4.094947323693716,4.099010272395716
7,2,CO,hov2,25038.165319725464,8244912.3097342,8269950.475053926,0.10874851381481679,23.452096082213423,23.56084459602824
8,2,CO,hov3,12043.766278910009,3911721.9671822377,3923765.7334611476,0.05230981051685263,11.078040065219895,11.130349875736748
9,2,CO,medium,333.2945808542694,2094135.2748937064,2094468.5694745607,0.0019736824301195,7.881816782774637,7.883790465204756
10,2,CO,sov,67806.16414291873,31552838.127976608,31620644.292119525,0.29450319078358045,89.70901670862477,90.00351989940836
11,2,CO,transit,0.0,128701.15397521567,128701.15397521567,0.0,0.957475544669757,0.957475544669757
12,3,NOx,heavy,744.6193929708177,1461583.247762713,1462327.867155684,0.011436036314498898,13.881848891077595,13.893284927392095
13,3,NOx,hov2,25038.165319725464,8244912.3097342,8269950.475053926,0.010742124102470435,2.9802841281542136,2.991026252256684
14,3,NOx,hov3,12043.766278910009,3911721.9671822377,3923765.7334611476,0.005167173906677655,1.4134844431623448,1.4186516170690224
15,3,NOx,medium,333.2945808542694,2094135.2748937064,2094468.5694745607,0.0006866330256040373,2.603301562387136,2.60398819541274
16,3,NOx,sov,67806.16414291873,31552838.127976608,31620644.292119525,0.029074261873738273,11.391119884182427,11.420194146056165
17,3,NOx,transit,0.0,128701.15397521567,128701.15397521567,0.0,1.1746832135370746,1.1746832135370746
18,5,Methane,heavy,744.6193929708177,1461583.247762713,1462327.867155684,0.0001251519044735702,0.09683838265555855,0.09696353456003212
19,5,Methane,hov2,25038.165319725464,8244912.3097342,8269950.475053926,0.0005811746604423069,0.1217260768087869,0.1223072514692292
20,5,Methane,hov3,12043.766278910009,3911721.9671822377,3923765.7334611476,0.00027955448576022626,0.05739230432836648,0.0576718588141267
21,5,Methane,medium,333.2945808542694,2094135.2748937064,2094468.5694745607,3.367908410074306e-05,0.09335845543395983,0.09339213451806058
22,5,Methane,sov,67806.16414291873,31552838.127976608,31620644.292119525,0.0015738863227484235,0.4661060534858208,0.4676799398085692
23,5,Methane,transit,0.0,128701.15397521567,128701.15397521567,0.0,0.15080604977221265,0.15080604977221265
24,6,N20,heavy,744.6193929708177,1461583.247762713,1462327.867155684,4.423947629906081e-06,0.003205643044014185,0.0032100669916440908
25,6,N20,hov2,25038.165319725464,8244912.3097342,8269950.475053926,0.00014198574383373998,0.023107100570316036,0.023249086314149774
26,6,N20,hov3,12043.766278910009,3911721.9671822377,3923765.7334611476,6.82974588114587e-05,0.010833712555688544,0.010902010014500004
27,6,N20,medium,333.2945808542694,2094135.2748937064,2094468.5694745607,3.5089586766918326e-06,0.009803201852927466,0.009806710811604157
28,6,N20,sov,67806.16414291873,31552838.127976608,31620644.292119525,0.00038451334928799394,0.08905636030010135,0.08944087364938934
29,6,N20,transit,0.0,128701.15397521567,128701.15397521567,0.0,0.0010402980028774735,0.0010402980028774735
30,79,Non-methane HCs,heavy,744.6193929708177,1461583.247762713,1462327.867155684,0.0004615009065918794,0.43939146260402034,0.4398529635106122
31,79,Non-methane HCs,hov2,25038.165319725464,8244912.3097342,8269950.475053926,0.0025863172867010417,0.5247265415837118,0.5273128588704128
32,79,Non-methane HCs,hov3,12043.766278910009,3911721.9671822377,3923765.7334611476,0.0012440608377800094,0.2471765131082622,0.2484205739460422
33,79,Non-methane HCs,medium,333.2945808542694,2094135.2748937064,2094468.5694745607,0.00010122123091086073,0.30162247123939046,0.30172369247030134
34,79,Non-methane HCs,sov,67806.16414291873,31552838.127976608,31620644.292119525,0.007004037725142791,2.01073258663871,2.017736624363853
35,79,Non-methane HCs,transit,0.0,128701.15397521567,128701.15397521567,0.0,0.07706035834134468,0.07706035834134468
36,87,VOCs,heavy,744.6193929708177,1461583.247762713,1462327.867155684,0.0005247891326810081,0.5001200928905192,0.5006448820232002
37,87,VOCs,hov2,25038.165319725464,8244912.3097342,8269950.475053926,0.0027596193374420986,0.5609086738619493,0.5636682931993914
38,87,VOCs,hov3,12043.766278910009,3911721.9671822377,3923765.7334611476,0.0013275917068492405,0.26423258060571747,0.26556017231256673
39,87,VOCs,medium,333.2945808542694,2094135.2748937064,2094468.5694745607,0.00011208693100479337,0.33369447610939984,0.3338065630404046
40,87,VOCs,sov,67806.16414291873,31552838.127976608,31620644.292119525,0.007480678940239715,2.148003845378313,2.1554845243185525
41,87,VOCs,transit,0.0,128701.15397521567,128701.15397521567,0.0,0.0886556063105638,0.0886556063105638
42,90,Atmospheric CO2,heavy,744.6193929708177,1461583.247762713,1462327.867155684,1.8769769962493998,2600.913918504139,2602.7908955003886
43,90,Atmospheric CO2,hov2,25038.165319725464,8244912.3097342,8269950.475053926,13.214617854279387,3060.972757023305,3074.1873748775843
44,90,Atmospheric CO2,hov3,12043.766278910009,3911721.9671822377,3923765.7334611476,6.356446922916846,1446.2982332608558,1452.6546801837726
45,90,Atmospheric CO2,medium,333.2945808542694,2094135.2748937064,2094468.5694745607,0.3008270225549315,1247.057632457159,1247.358459479714
46,90,Atmospheric CO2,sov,67806.16414291873,31552838.127976608,31620644.292119525,35.786669505185515,11744.065190843865,11779.85186034905
47,90,Atmospheric CO2,transit,0.0,128701.15397521567,128701.15397521567,0.0,218.10214085052712,218.10214085052712
48,91,Total Energy,heavy,744.6193929708177,1461583.247762713,1462327.867155684,25504.77790997575,35338617.98859649,35364122.76650647
49,91,Total Energy,hov2,25038.165319725464,8244912.3097342,8269950.475053926,183770.36856231024,42567692.993806325,42751463.362368636
50,91,Total Energy,hov3,12043.766278910009,3911721.9671822377,3923765.7334611476,88396.54741835067,20113077.632604554,20201474.180022907
51,91,Total Energy,medium,333.2945808542694,2094135.2748937064,2094468.5694745607,4147.917717647553,17202552.440910857,17206700.358628504
52,91,Total Energy,sov,67806.16414291873,31552838.127976608,31620644.292119525,497670.80040500785,163320045.03414908,163817715.83455408
53,91,Total Energy,transit,0.0,128701.15397521567,128701.15397521567,0.0,3004434.1551739206,3004434.1551739206
54,98,CO2 Equivalent,heavy,744.6193929708177,1461583.247762713,1462327.867155684,1.8814223740254357,2604.289879431889,2606.1713018059145
