,pollutant_name,veh_type,total_daily_tons,vmt,city
7,CO2 Equivalent,light,6.728589146,11876.28461,Carnation
8,CO2 Equivalent,medium,0.507509024,375.067307,Carnation
9,Composite NonECPM,heavy,9.16E-05,826.1722116,Carnation
10,Composite NonECPM,light,0.000120743,11876.28461,Carnation
11,Composite NonECPM,medium,2.16E-05,375.067307,Carnation
12,Elemental Carbon,heavy,0.000289968,826.1722116,Carnation
13,Elemental Carbon,light,0.000111969,11876.28461,Carnation
14,Elemental Carbon,medium,2.56E-05,375.067307,Carnation
15,H20 Aerosol,heavy,0,826.1722116,Carnation
16,H20 Aerosol,light,0,11876.28461,Carnation
17,H20 Aerosol,medium,0,375.067307,Carnation
18,Methane,heavy,0.000109976,826.1722116,Carnation
19,Methane,light,0.001082048,11876.28461,Carnation
20,Methane,medium,0.000344282,375.067307,Carnation
21,N20,heavy,3.82E-06,826.1722116,Carnation
22,N20,light,0.000347751,11876.28461,Carnation
23,N20,medium,9.48E-05,375.067307,Carnation
24,NOx,heavy,0.011380817,826.1722116,Carnation
25,NOx,light,0.009082641,11876.28461,Carnation
26,NOx,medium,0.001929782,375.067307,Carnation
27,Non-methane HCs,heavy,0.000405812,826.1722116,Carnation
28,Non-methane HCs,light,0.007396765,11876.28461,Carnation
29,Non-methane HCs,medium,0.001347133,375.067307,Carnation
30,PM10 Brakewear,heavy,0,826.1722116,Carnation
31,PM10 Brakewear,light,0,11876.28461,Carnation
32,PM10 Brakewear,medium,0,375.067307,Carnation
33,PM10 Exhaust,heavy,0.000414789,826.1722116,Carnation
34,PM10 Exhaust,light,0.000262068,11876.28461,Carnation
35,PM10 Exhaust,medium,5.26E-05,375.067307,Carnation
36,PM10 Tirewear,heavy,0,826.1722116,Carnation
37,PM10 Tirewear,light,0,11876.28461,Carnation
38,PM10 Tirewear,medium,0,375.067307,Carnation
39,PM10 Total,heavy,0.000783097,2478.516635,Carnation
40,PM10 Total,light,0.001147337,35628.85382,Carnation
41,PM10 Total,medium,0.000100457,1125.201921,Carnation
42,PM25 Brakewear,heavy,0,826.1722116,Carnation
43,PM25 Brakewear,light,0,11876.28461,Carnation
44,PM25 Brakewear,medium,0,375.067307,Carnation
45,PM25 Exhaust,heavy,0.000381603,826.1722116,Carnation
46,PM25 Exhaust,light,0.000232712,11876.28461,Carnation
47,PM25 Exhaust,medium,4.72E-05,375.067307,Carnation
48,PM25 Tirewear,heavy,0,826.1722116,Carnation
49,PM25 Tirewear,light,0,11876.28461,Carnation
50,PM25 Tirewear,medium,0,375.067307,Carnation
51,PM25 Total,heavy,0.000428604,2478.516635,Carnation
52,PM25 Total,light,0.000347303,35628.85382,Carnation
53,PM25 Total,medium,5.33E-05,1125.201921,Carnation
54,Sulfate Particulate,heavy,1.52E-05,826.1722116,Carnation
55,Sulfate Particulate,light,4.19E-06,11876.28461,Carnation
56,Sulfate Particulate,medium,1.75E-06,375.067307,Carnation
57,Total Energy,heavy,27044.61045,826.1722116,Carnation
58,Total Energy,light,91757.40143,11876.28461,Carnation
59,Total Energy,medium,6497.139928,375.067307,Carnation
60,Total Gaseous HCs,heavy,0.000515791,826.1722116,Carnation
61,Total Gaseous HCs,light,0.008489541,11876.28461,Carnation
62,Total Gaseous HCs,medium,0.001693279,375.067307,Carnation
63,VOCs,heavy,0.000454071,826.1722116,Carnation
64,VOCs,light,0.005388711,11876.28461,Carnation
65,VOCs,medium,0.00099374,375.067307,Carnation
0,Atmospheric CO2,heavy,0.063178428,32.3386273,Clyde Hill
1,Atmospheric CO2,light,12.56193801,26669.23584,Clyde Hill
2,Atmospheric CO2,medium,1.510765731,2055.312158,Clyde Hill
3,CO,heavy,0.000157158,32.3386273,Clyde Hill
4,CO,light,0.180519474,26669.23584,Clyde Hill
5,CO,medium,0.030995956,2055.312158,Clyde Hill
6,CO2 Equivalent,heavy,0.063505904,32.3386273,Clyde Hill
7,CO2 Equivalent,light,12.74150472,26669.23584,Clyde Hill
8,CO2 Equivalent,medium,1.561993891,2055.312158,Clyde Hill
9,Composite NonECPM,heavy,2.25E-06,32.3386273,Clyde Hill
10,Composite NonECPM,light,0.000178679,26669.23584,Clyde Hill
11,Composite NonECPM,medium,4.06E-05,2055.312158,Clyde Hill
12,Elemental Carbon,heavy,7.10E-06,32.3386273,Clyde Hill
13,Elemental Carbon,light,0.000160482,26669.23584,Clyde Hill
14,Elemental Carbon,medium,5.48E-05,2055.312158,Clyde Hill
15,H20 Aerosol,heavy,0,32.3386273,Clyde Hill
16,H20 Aerosol,light,0,26669.23584,Clyde Hill
17,H20 Aerosol,medium,0,2055.312158,Clyde Hill
18,Methane,heavy,7.74E-06,32.3386273,Clyde Hill
19,Methane,light,0.001519599,26669.23584,Clyde Hill
20,Methane,medium,0.000501886,2055.312158,Clyde Hill
21,N20,heavy,4.49E-07,32.3386273,Clyde Hill
22,N20,light,0.000475117,26669.23584,Clyde Hill
23,N20,medium,0.000129803,2055.312158,Clyde Hill
24,NOx,heavy,0.000337028,32.3386273,Clyde Hill
25,NOx,light,0.015900631,26669.23584,Clyde Hill
26,NOx,medium,0.004295126,2055.312158,Clyde Hill
27,Non-methane HCs,heavy,2.19E-05,32.3386273,Clyde Hill
28,Non-methane HCs,light,0.010095004,26669.23584,Clyde Hill
29,Non-methane HCs,medium,0.001942928,2055.312158,Clyde Hill
30,PM10 Brakewear,heavy,0,32.3386273,Clyde Hill
31,PM10 Brakewear,light,0,26669.23584,Clyde Hill
32,PM10 Brakewear,medium,0,2055.312158,Clyde Hill
33,PM10 Exhaust,heavy,1.02E-05,32.3386273,Clyde Hill
34,PM10 Exhaust,light,0.000381551,26669.23584,Clyde Hill
35,PM10 Exhaust,medium,0.000105727,2055.312158,Clyde Hill
36,PM10 Tirewear,heavy,0,32.3386273,Clyde Hill
37,PM10 Tirewear,light,0,26669.23584,Clyde Hill
38,PM10 Tirewear,medium,0,2055.312158,Clyde Hill
39,PM10 Total,heavy,1.51E-05,97.01588189,Clyde Hill
40,PM10 Total,light,0.001799651,80007.70753,Clyde Hill
41,PM10 Total,medium,0.000230034,6165.936475,Clyde Hill
42,PM25 Brakewear,heavy,0,32.3386273,Clyde Hill
43,PM25 Brakewear,light,0,26669.23584,Clyde Hill
44,PM25 Brakewear,medium,0,2055.312158,Clyde Hill
45,PM25 Exhaust,heavy,9.35E-06,32.3386273,Clyde Hill
46,PM25 Exhaust,light,0.000339161,26669.23584,Clyde Hill
47,PM25 Exhaust,medium,9.54E-05,2055.312158,Clyde Hill
48,PM25 Tirewear,heavy,0,32.3386273,Clyde Hill
49,PM25 Tirewear,light,0,26669.23584,Clyde Hill
50,PM25 Tirewear,medium,0,2055.312158,Clyde Hill
51,PM25 Total,heavy,1.00E-05,97.01588189,Clyde Hill
52,PM25 Total,light,0.000524154,80007.70753,Clyde Hill
53,PM25 Total,medium,0.000111613,6165.936475,Clyde Hill
54,Sulfate Particulate,heavy,3.88E-07,32.3386273,Clyde Hill
55,Sulfate Particulate,light,6.78E-06,26669.23584,Clyde Hill
56,Sulfate Particulate,medium,4.35E-06,2055.312158,Clyde Hill
57,Total Energy,heavy,858.4278695,32.3386273,Clyde Hill
58,Total Energy,light,174698.7471,26669.23584,Clyde Hill
59,Total Energy,medium,20858.74513,2055.312158,Clyde Hill
60,Total Gaseous HCs,heavy,2.96E-05,32.3386273,Clyde Hill
61,Total Gaseous HCs,light,0.01162859,26669.23584,Clyde Hill
62,Total Gaseous HCs,medium,0.002447245,2055.312158,Clyde Hill
63,VOCs,heavy,1.59E-05,32.3386273,Clyde Hill
64,VOCs,light,0.007508076,26669.23584,Clyde Hill
65,VOCs,medium,0.001501912,2055.312158,Clyde Hill
0,Atmospheric CO2,heavy,14.22382538,7600.625663,Covington
1,Atmospheric CO2,light,124.9989625,270806.1487,Covington
2,Atmospheric CO2,medium,6.388080705,7343.949029,Covington
3,CO,heavy,0.022109916,7600.625663,Covington
4,CO,light,1.587110656,270806.1487,Covington
5,CO,medium,0.194275018,7343.949029,Covington
6,CO2 Equivalent,heavy,14.24251084,7600.625663,Covington
7,CO2 Equivalent,light,126.4157111,270806.1487,Covington
8,CO2 Equivalent,medium,6.738960604,7343.949029,Covington
9,Composite NonECPM,heavy,0.000467123,7600.625663,Covington
10,Composite NonECPM,light,0.001550796,270806.1487,Covington
11,Composite NonECPM,medium,0.000225307,7343.949029,Covington
12,Elemental Carbon,heavy,0.001522444,7600.625663,Covington
13,Elemental Carbon,light,0.001303434,270806.1487,Covington
14,Elemental Carbon,medium,0.000280265,7343.949029,Covington
15,H20 Aerosol,heavy,0,7600.625663,Covington
16,H20 Aerosol,light,0,270806.1487,Covington
17,H20 Aerosol,medium,0,7343.949029,Covington
18,Methane,heavy,0.000524051,7600.625663,Covington
19,Methane,light,0.012431795,270806.1487,Covington
20,Methane,medium,0.003313879,7343.949029,Covington
21,N20,heavy,1.88E-05,7600.625663,Covington
22,N20,light,0.003711298,270806.1487,Covington
23,N20,medium,0.000899445,7343.949029,Covington
24,NOx,heavy,0.07456581,7600.625663,Covington
25,NOx,light,0.146848294,270806.1487,Covington
26,NOx,medium,0.021811213,7343.949029,Covington
27,Non-methane HCs,heavy,0.002414477,7600.625663,Covington
28,Non-methane HCs,light,0.079060254,270806.1487,Covington
29,Non-methane HCs,medium,0.012964387,7343.949029,Covington
30,PM10 Brakewear,heavy,0,7600.625663,Covington
31,PM10 Brakewear,light,0,270806.1487,Covington
32,PM10 Brakewear,medium,0,7343.949029,Covington
33,PM10 Exhaust,heavy,0.002162588,7600.625663,Covington
34,PM10 Exhaust,light,0.003207617,270806.1487,Covington
35,PM10 Exhaust,medium,0.000562807,7343.949029,Covington
36,PM10 Tirewear,heavy,0,7600.625663,Covington
37,PM10 Tirewear,light,0,270806.1487,Covington
38,PM10 Tirewear,medium,0,7343.949029,Covington
39,PM10 Total,heavy,0.003093907,22801.87699,Covington
40,PM10 Total,light,0.01806913,812418.446,Covington
41,PM10 Total,medium,0.001081411,22031.84709,Covington
42,PM25 Brakewear,heavy,0,7600.625663,Covington
43,PM25 Brakewear,light,0,270806.1487,Covington
44,PM25 Brakewear,medium,0,7343.949029,Covington
45,PM25 Exhaust,heavy,0.001989568,7600.625663,Covington
46,PM25 Exhaust,light,0.002854231,270806.1487,Covington
47,PM25 Exhaust,medium,0.000505572,7343.949029,Covington
48,PM25 Tirewear,heavy,0,7600.625663,Covington
49,PM25 Tirewear,light,0,270806.1487,Covington
50,PM25 Tirewear,medium,0,7343.949029,Covington
51,PM25 Total,heavy,0.002112262,22801.87699,Covington
52,PM25 Total,light,0.00479122,812418.446,Covington
53,PM25 Total,medium,0.000572927,22031.84709,Covington
54,Sulfate Particulate,heavy,7.84E-05,7600.625663,Covington
55,Sulfate Particulate,light,6.44E-05,270806.1487,Covington
56,Sulfate Particulate,medium,2.01E-05,7343.949029,Covington
57,Total Energy,heavy,193258.604,7600.625663,Covington
58,Total Energy,light,1738340,270806.1487,Covington
59,Total Energy,medium,88205.56512,7343.949029,Covington
60,Total Gaseous HCs,heavy,0.002938546,7600.625663,Covington
61,Total Gaseous HCs,light,0.091592492,270806.1487,Covington
62,Total Gaseous HCs,medium,0.016295725,7343.949029,Covington
63,VOCs,heavy,0.002685586,7600.625663,Covington
64,VOCs,light,0.060928992,270806.1487,Covington
65,VOCs,medium,0.009691126,7343.949029,Covington
0,Atmospheric CO2,heavy,3.475261646,1529.426734,Des Moines
1,Atmospheric CO2,light,123.2891704,243172.3513,Des Moines
2,Atmospheric CO2,medium,6.918673717,6290.993219,Des Moines
3,CO,heavy,0.007019804,1529.426734,Des Moines
4,CO,light,1.873958062,243172.3513,Des Moines
5,CO,medium,0.266950647,6290.993219,Des Moines
6,CO2 Equivalent,heavy,3.484241953,1529.426734,Des Moines
7,CO2 Equivalent,light,125.1661624,243172.3513,Des Moines
8,CO2 Equivalent,medium,7.419994055,6290.993219,Des Moines
9,Composite NonECPM,heavy,0.000149488,1529.426734,Des Moines
10,Composite NonECPM,light,0.001863722,243172.3513,Des Moines
11,Composite NonECPM,medium,0.000296114,6290.993219,Des Moines
12,Elemental Carbon,heavy,0.0004699,1529.426734,Des Moines
13,Elemental Carbon,light,0.001656923,243172.3513,Des Moines
14,Elemental Carbon,medium,0.000352608,6290.993219,Des Moines
15,H20 Aerosol,heavy,0,1529.426734,Des Moines
16,H20 Aerosol,light,0,243172.3513,Des Moines
17,H20 Aerosol,medium,0,6290.993219,Des Moines
18,Methane,heavy,0.000239312,1529.426734,Des Moines
19,Methane,light,0.015854735,243172.3513,Des Moines
20,Methane,medium,0.00468515,6290.993219,Des Moines
21,N20,heavy,1.01E-05,1529.426734,Des Moines
22,N20,light,0.004968433,243172.3513,Des Moines
23,N20,medium,0.001289246,6290.993219,Des Moines
24,NOx,heavy,0.0198178,1529.426734,Des Moines
25,NOx,light,0.155881145,243172.3513,Des Moines
26,NOx,medium,0.027029791,6290.993219,Des Moines
27,Non-methane HCs,heavy,0.000828579,1529.426734,Des Moines
28,Non-methane HCs,light,0.105269441,243172.3513,Des Moines
29,Non-methane HCs,medium,0.018360885,6290.993219,Des Moines
30,PM10 Brakewear,heavy,0,1529.426734,Des Moines
31,PM10 Brakewear,light,0,243172.3513,Des Moines
32,PM10 Brakewear,medium,0,6290.993219,Des Moines
33,PM10 Exhaust,heavy,0.000673253,1529.426734,Des Moines
34,PM10 Exhaust,light,0.003961066,243172.3513,Des Moines
35,PM10 Exhaust,medium,0.000723704,6290.993219,Des Moines
36,PM10 Tirewear,heavy,0,1529.426734,Des Moines
37,PM10 Tirewear,light,0,243172.3513,Des Moines
38,PM10 Tirewear,medium,0,6290.993219,Des Moines
39,PM10 Total,heavy,0.001285866,4588.280203,Des Moines
40,PM10 Total,light,0.01955268,729517.0539,Des Moines
41,PM10 Total,medium,0.001368415,18872.97966,Des Moines
42,PM25 Brakewear,heavy,0,1529.426734,Des Moines
43,PM25 Brakewear,light,0,243172.3513,Des Moines
44,PM25 Brakewear,medium,0,6290.993219,Des Moines
45,PM25 Exhaust,heavy,0.000619388,1529.426734,Des Moines
46,PM25 Exhaust,light,0.003520645,243172.3513,Des Moines
47,PM25 Exhaust,medium,0.000648722,6290.993219,Des Moines
48,PM25 Tirewear,heavy,0,1529.426734,Des Moines
49,PM25 Tirewear,light,0,243172.3513,Des Moines
50,PM25 Tirewear,medium,0,6290.993219,Des Moines
51,PM25 Total,heavy,0.000697657,4588.280203,Des Moines
52,PM25 Total,light,0.005545245,729517.0539,Des Moines
53,PM25 Total,medium,0.000731791,18872.97966,Des Moines
54,Sulfate Particulate,heavy,2.51E-05,1529.426734,Des Moines
55,Sulfate Particulate,light,7.04E-05,243172.3513,Des Moines
56,Sulfate Particulate,medium,2.40E-05,6290.993219,Des Moines
57,Total Energy,heavy,47220.48429,1529.426734,Des Moines
58,Total Energy,light,1714570.83,243172.3513,Des Moines
59,Total Energy,medium,95535.62385,6290.993219,Des Moines
60,Total Gaseous HCs,heavy,0.001067919,1529.426734,Des Moines
61,Total Gaseous HCs,light,0.121269685,243172.3513,Des Moines
62,Total Gaseous HCs,medium,0.023071325,6290.993219,Des Moines
63,VOCs,heavy,0.000848952,1529.426734,Des Moines
64,VOCs,light,0.07836225,243172.3513,Des Moines
65,VOCs,medium,0.013576825,6290.993219,Des Moines
0,Atmospheric CO2,heavy,3.217069376,1199.023248,Duvall
1,Atmospheric CO2,light,24.34714002,36582.80844,Duvall
2,Atmospheric CO2,medium,1.475393697,972.9313657,Duvall
3,CO,heavy,0.006514243,1199.023248,Duvall
4,CO,light,0.415183583,36582.80844,Duvall
5,CO,medium,0.065113098,972.9313657,Duvall
6,CO2 Equivalent,heavy,3.224818166,1199.023248,Duvall
7,CO2 Equivalent,light,24.80910581,36582.80844,Duvall
8,CO2 Equivalent,medium,1.600947564,972.9313657,Duvall
9,Composite NonECPM,heavy,0.000152416,1199.023248,Duvall
10,Composite NonECPM,light,0.000422805,36582.80844,Duvall
11,Composite NonECPM,medium,7.14E-05,972.9313657,Duvall
12,Elemental Carbon,heavy,0.000456646,1199.023248,Duvall
13,Elemental Carbon,light,0.000391228,36582.80844,Duvall
14,Elemental Carbon,medium,8.32E-05,972.9313657,Duvall
15,H20 Aerosol,heavy,0,1199.023248,Duvall
16,H20 Aerosol,light,0,36582.80844,Duvall
17,H20 Aerosol,medium,0,972.9313657,Duvall
18,Methane,heavy,0.000211582,1199.023248,Duvall
19,Methane,light,0.003721675,36582.80844,Duvall
20,Methane,medium,0.001166908,972.9313657,Duvall
21,N20,heavy,8.25E-06,1199.023248,Duvall
22,N20,light,0.001238,36582.80844,Duvall
23,N20,medium,0.00032343,972.9313657,Duvall
24,NOx,heavy,0.019385135,1199.023248,Duvall
25,NOx,light,0.030416746,36582.80844,Duvall
26,NOx,medium,0.006299317,972.9313657,Duvall
27,Non-methane HCs,heavy,0.000784354,1199.023248,Duvall
28,Non-methane HCs,light,0.025429544,36582.80844,Duvall
29,Non-methane HCs,medium,0.004569038,972.9313657,Duvall
30,PM10 Brakewear,heavy,0,1199.023248,Duvall
31,PM10 Brakewear,light,0,36582.80844,Duvall
32,PM10 Brakewear,medium,0,972.9313657,Duvall
33,PM10 Exhaust,heavy,0.000662028,1199.023248,Duvall
34,PM10 Exhaust,light,0.00091616,36582.80844,Duvall
35,PM10 Exhaust,medium,0.000172609,972.9313657,Duvall
36,PM10 Tirewear,heavy,0,1199.023248,Duvall
37,PM10 Tirewear,light,0,36582.80844,Duvall
38,PM10 Tirewear,medium,0,972.9313657,Duvall
39,PM10 Total,heavy,0.001315434,3597.069744,Duvall
40,PM10 Total,light,0.004405647,109748.4253,Duvall
41,PM10 Total,medium,0.000327287,2918.794097,Duvall
42,PM25 Brakewear,heavy,0,1199.023248,Duvall
43,PM25 Brakewear,light,0,36582.80844,Duvall
44,PM25 Brakewear,medium,0,972.9313657,Duvall
45,PM25 Exhaust,heavy,0.000609062,1199.023248,Duvall
46,PM25 Exhaust,light,0.000814034,36582.80844,Duvall
47,PM25 Exhaust,medium,0.00015462,972.9313657,Duvall
48,PM25 Tirewear,heavy,0,1199.023248,Duvall
49,PM25 Tirewear,light,0,36582.80844,Duvall
50,PM25 Tirewear,medium,0,972.9313657,Duvall
51,PM25 Total,heavy,0.000692197,3597.069744,Duvall
52,PM25 Total,light,0.001263073,109748.4253,Duvall
53,PM25 Total,medium,0.000174395,2918.794097,Duvall
54,Sulfate Particulate,heavy,2.52E-05,1199.023248,Duvall
55,Sulfate Particulate,light,1.49E-05,36582.80844,Duvall
56,Sulfate Particulate,medium,5.63E-06,972.9313657,Duvall
57,Total Energy,heavy,43713.39247,1199.023248,Duvall
58,Total Energy,light,338600.707,36582.80844,Duvall
59,Total Energy,medium,20375.41852,972.9313657,Duvall
60,Total Gaseous HCs,heavy,0.000995944,1199.023248,Duvall
61,Total Gaseous HCs,light,0.02918775,36582.80844,Duvall
62,Total Gaseous HCs,medium,0.005742296,972.9313657,Duvall
63,VOCs,heavy,0.000868408,1199.023248,Duvall
64,VOCs,light,0.01860524,36582.80844,Duvall
65,VOCs,medium,0.003363693,972.9313657,Duvall
0,Atmospheric CO2,heavy,0.704440695,321.4205894,Enumclaw
1,Atmospheric CO2,light,46.6647051,87282.01217,Enumclaw
2,Atmospheric CO2,medium,2.825261631,2485.00098,Enumclaw
3,CO,heavy,0.001482112,321.4205894,Enumclaw
4,CO,light,0.720805452,87282.01217,Enumclaw
5,CO,medium,0.102646393,2485.00098,Enumclaw
6,CO2 Equivalent,heavy,0.706617865,321.4205894,Enumclaw
7,CO2 Equivalent,light,47.38621981,87282.01217,Enumclaw
8,CO2 Equivalent,medium,3.017396857,2485.00098,Enumclaw
9,Composite NonECPM,heavy,2.99E-05,321.4205894,Enumclaw
10,Composite NonECPM,light,0.000724164,87282.01217,Enumclaw
11,Composite NonECPM,medium,0.000118359,2485.00098,Enumclaw
12,Elemental Carbon,heavy,9.47E-05,321.4205894,Enumclaw
13,Elemental Carbon,light,0.000635422,87282.01217,Enumclaw
14,Elemental Carbon,medium,0.000143927,2485.00098,Enumclaw
15,H20 Aerosol,heavy,0,321.4205894,Enumclaw
16,H20 Aerosol,light,0,87282.01217,Enumclaw
17,H20 Aerosol,medium,0,2485.00098,Enumclaw
18,Methane,heavy,5.59E-05,321.4205894,Enumclaw
19,Methane,light,0.00610968,87282.01217,Enumclaw
20,Methane,medium,0.001813339,2485.00098,Enumclaw
21,N20,heavy,2.61E-06,321.4205894,Enumclaw
22,N20,light,0.001908677,87282.01217,Enumclaw
23,N20,medium,0.000492627,2485.00098,Enumclaw
24,NOx,heavy,0.00395228,321.4205894,Enumclaw
25,NOx,light,0.058416703,87282.01217,Enumclaw
26,NOx,medium,0.010829879,2485.00098,Enumclaw
27,Non-methane HCs,heavy,0.000179825,321.4205894,Enumclaw
28,Non-methane HCs,light,0.040489322,87282.01217,Enumclaw
29,Non-methane HCs,medium,0.007057696,2485.00098,Enumclaw
30,PM10 Brakewear,heavy,0,321.4205894,Enumclaw
31,PM10 Brakewear,light,0,87282.01217,Enumclaw
32,PM10 Brakewear,medium,0,2485.00098,Enumclaw
33,PM10 Exhaust,heavy,0.000135382,321.4205894,Enumclaw
34,PM10 Exhaust,light,0.00152957,87282.01217,Enumclaw
35,PM10 Exhaust,medium,0.000292238,2485.00098,Enumclaw
36,PM10 Tirewear,heavy,0,321.4205894,Enumclaw
37,PM10 Tirewear,light,0,87282.01217,Enumclaw
38,PM10 Tirewear,medium,0,2485.00098,Enumclaw
39,PM10 Total,heavy,0.000242248,964.2617683,Enumclaw
40,PM10 Total,light,0.007809155,261846.0365,Enumclaw
41,PM10 Total,medium,0.000583829,7455.002939,Enumclaw
42,PM25 Brakewear,heavy,0,321.4205894,Enumclaw
43,PM25 Brakewear,light,0,87282.01217,Enumclaw
44,PM25 Brakewear,medium,0,2485.00098,Enumclaw
45,PM25 Exhaust,heavy,0.000124551,321.4205894,Enumclaw
46,PM25 Exhaust,light,0.001359586,87282.01217,Enumclaw
47,PM25 Exhaust,medium,0.000262286,2485.00098,Enumclaw
48,PM25 Tirewear,heavy,0,321.4205894,Enumclaw
49,PM25 Tirewear,light,0,87282.01217,Enumclaw
50,PM25 Tirewear,medium,0,2485.00098,Enumclaw
51,PM25 Total,heavy,0.000138254,964.2617683,Enumclaw
52,PM25 Total,light,0.002173017,261846.0365,Enumclaw
53,PM25 Total,medium,0.000299773,7455.002939,Enumclaw
54,Sulfate Particulate,heavy,5.03E-06,321.4205894,Enumclaw
55,Sulfate Particulate,light,2.74E-05,87282.01217,Enumclaw
56,Sulfate Particulate,medium,1.03E-05,2485.00098,Enumclaw
57,Total Energy,heavy,9571.568795,321.4205894,Enumclaw
58,Total Energy,light,648963.1357,87282.01217,Enumclaw
59,Total Energy,medium,38993.37481,2485.00098,Enumclaw
60,Total Gaseous HCs,heavy,0.000235753,321.4205894,Enumclaw
61,Total Gaseous HCs,light,0.04665439,87282.01217,Enumclaw
62,Total Gaseous HCs,medium,0.008880662,2485.00098,Enumclaw
63,VOCs,heavy,0.000168987,321.4205894,Enumclaw
64,VOCs,light,0.030276627,87282.01217,Enumclaw
65,VOCs,medium,0.005243754,2485.00098,Enumclaw
0,Atmospheric CO2,heavy,281.0957815,146532.7274,Federal Way
1,Atmospheric CO2,light,928.4694273,2243948.419,Federal Way
2,Atmospheric CO2,medium,79.11879489,116931.3521,Federal Way
3,CO,heavy,0.446977301,146532.7274,Federal Way
4,CO,light,9.685943921,2243948.419,Federal Way
5,CO,medium,1.174353955,116931.3521,Federal Way
6,CO2 Equivalent,heavy,281.4729363,146532.7274,Federal Way
7,CO2 Equivalent,light,935.7185955,2243948.419,Federal Way
8,CO2 Equivalent,medium,80.85513734,116931.3521,Federal Way
9,Composite NonECPM,heavy,0.009782202,146532.7274,Federal Way
10,Composite NonECPM,light,0.009254415,2243948.419,Federal Way
11,Composite NonECPM,medium,0.00175742,116931.3521,Federal Way
12,Elemental Carbon,heavy,0.031701636,146532.7274,Federal Way
13,Elemental Carbon,light,0.007203753,2243948.419,Federal Way
14,Elemental Carbon,medium,0.002540612,116931.3521,Federal Way
15,H20 Aerosol,heavy,0,146532.7274,Federal Way
16,H20 Aerosol,light,0,2243948.419,Federal Way
17,H20 Aerosol,medium,0,116931.3521,Federal Way
18,Methane,heavy,0.010750633,146532.7274,Federal Way
19,Methane,light,0.068096016,2243948.419,Federal Way
20,Methane,medium,0.017836729,116931.3521,Federal Way
21,N20,heavy,0.000363962,146532.7274,Federal Way
22,N20,light,0.01861502,2243948.419,Federal Way
23,N20,medium,0.004330272,116931.3521,Federal Way
24,NOx,heavy,1.498045891,146532.7274,Federal Way
25,NOx,light,1.041784318,2243948.419,Federal Way
26,NOx,medium,0.199405463,116931.3521,Federal Way
27,Non-methane HCs,heavy,0.048759741,146532.7274,Federal Way
28,Non-methane HCs,light,0.404956229,2243948.419,Federal Way
29,Non-methane HCs,medium,0.068050939,116931.3521,Federal Way
30,PM10 Brakewear,heavy,0,146532.7274,Federal Way
31,PM10 Brakewear,light,0,2243948.419,Federal Way
32,PM10 Brakewear,medium,0,116931.3521,Federal Way
33,PM10 Exhaust,heavy,0.045091408,146532.7274,Federal Way
34,PM10 Exhaust,light,0.018469266,2243948.419,Federal Way
35,PM10 Exhaust,medium,0.004745639,116931.3521,Federal Way
36,PM10 Tirewear,heavy,0,146532.7274,Federal Way
37,PM10 Tirewear,light,0,2243948.419,Federal Way
38,PM10 Tirewear,medium,0,116931.3521,Federal Way
39,PM10 Total,heavy,0.06872716,439598.1822,Federal Way
40,PM10 Total,light,0.114102474,6731845.258,Federal Way
41,PM10 Total,medium,0.010829732,350794.0563,Federal Way
42,PM25 Brakewear,heavy,0,146532.7274,Federal Way
43,PM25 Brakewear,light,0,2243948.419,Federal Way
44,PM25 Brakewear,medium,0,116931.3521,Federal Way
45,PM25 Exhaust,heavy,0.041483826,146532.7274,Federal Way
46,PM25 Exhaust,light,0.016458168,2243948.419,Federal Way
47,PM25 Exhaust,medium,0.004298033,116931.3521,Federal Way
48,PM25 Tirewear,heavy,0,146532.7274,Federal Way
49,PM25 Tirewear,light,0,2243948.419,Federal Way
50,PM25 Tirewear,medium,0,116931.3521,Federal Way
51,PM25 Total,heavy,0.04456625,439598.1822,Federal Way
52,PM25 Total,light,0.029015091,6731845.258,Federal Way
53,PM25 Total,medium,0.005095229,350794.0563,Federal Way
54,Sulfate Particulate,heavy,0.001636408,146532.7274,Federal Way
55,Sulfate Particulate,light,0.000428725,2243948.419,Federal Way
56,Sulfate Particulate,medium,0.000219932,116931.3521,Federal Way
57,Total Energy,heavy,3819264.785,146532.7274,Federal Way
58,Total Energy,light,12912021.76,2243948.419,Federal Way
59,Total Energy,medium,1092060.029,116931.3521,Federal Way
60,Total Gaseous HCs,heavy,0.059510455,146532.7274,Federal Way
61,Total Gaseous HCs,light,0.473495801,2243948.419,Federal Way
62,Total Gaseous HCs,medium,0.085964757,116931.3521,Federal Way
63,VOCs,heavy,0.05523455,146532.7274,Federal Way
64,VOCs,light,0.32865425,2243948.419,Federal Way
65,VOCs,medium,0.054740284,116931.3521,Federal Way
0,Atmospheric CO2,heavy,0.121879484,60.12484103,Hunts Point
1,Atmospheric CO2,light,12.31590246,31411.23263,Hunts Point
2,Atmospheric CO2,medium,2.093669079,3292.420601,Hunts Point
3,CO,heavy,0.000211851,60.12484103,Hunts Point
4,CO,light,0.103841661,31411.23263,Hunts Point
5,CO,medium,0.016990226,3292.420601,Hunts Point
6,CO2 Equivalent,heavy,0.122099637,60.12484103,Hunts Point
7,CO2 Equivalent,light,12.37750301,31411.23263,Hunts Point
8,CO2 Equivalent,medium,2.110149981,3292.420601,Hunts Point
