pollutantID,pollutant_name,veh_type,intrazonal_vmt,interzonal_vmt,start_tons,intrazonal_tons,interzonal_tons,total_daily_tons
1,Total Gaseous HCs,heavy,87.86405757031434,131785.1350004454,0.0007111101216348241,7.630670838674135e-05,0.05906730079827952,0.059854717628301086
1,Total Gaseous HCs,light,4819.010550530001,3039831.1391874654,0.38650059936542186,0.0006720067248819956,0.26879775696875746,0.6559703630590613
1,Total Gaseous HCs,medium,36.92437297456883,156223.8068997254,0.08535400026243448,1.64741169588112e-05,0.03338790862872419,0.11875838300811747
2,CO,heavy,87.86405757031434,131785.1350004454,0.0025482398184126774,0.0005284730797360171,0.438610445581614,0.4416871584797627
2,CO,light,4819.010550530001,3039831.1391874654,4.032415934486523,0.02307189799888717,9.647629855747503,13.703117688232913
2,CO,medium,36.92437297456883,156223.8068997254,0.9475143826952853,0.0002410275967406641,0.6550782950365487,1.6028337053285746
3,NOx,heavy,87.86405757031434,131785.1350004454,0.0005474349457116142,0.001487460909976425,1.4391993346843803,1.4412342305400683
3,NOx,light,4819.010550530001,3039831.1391874654,0.21912745813527226,0.0022782106127351496,1.2084901851835552,1.4298958539315627
3,NOx,medium,36.92437297456883,156223.8068997254,0.06640810899933457,8.385276068878931e-05,0.21762667098363844,0.2841186327436618
5,Methane,heavy,87.86405757031434,131785.1350004454,0.00022810560067579438,1.6278672767741255e-05,0.011053131655120193,0.011297515928563729
5,Methane,light,4819.010550530001,3039831.1391874654,0.04494290876379225,0.00012330101797587294,0.05044015262293288,0.095506362404701
5,Methane,medium,36.92437297456883,156223.8068997254,0.017016235271435833,4.112915312337085e-06,0.007927339147171666,0.024947687333919836
6,N20,heavy,87.86405757031434,131785.1350004454,1.5673200645914648e-05,5.754286849392218e-07,0.00037110868732034423,0.0003873573166511981
6,N20,light,4819.010550530001,3039831.1391874654,0.016147693151460307,3.01234521476028e-05,0.009918660341020359,0.026096476944628272
6,N20,medium,36.92437297456883,156223.8068997254,0.004994954899855444,4.285166968482227e-07,0.0008383163556427302,0.005833699772195022
79,Non-methane HCs,heavy,87.86405757031434,131785.1350004454,0.0004828916586674556,6.002802965981721e-05,0.048014167022159396,0.04855708671048667
79,Non-methane HCs,light,4819.010550530001,3039831.1391874654,0.3409742981676272,0.0005487086355325892,0.2183577411584551,0.5598807479616149
79,Non-methane HCs,medium,36.92437297456883,156223.8068997254,0.06823638451457331,1.2361213544334533e-05,0.025460567870065395,0.09370931359818305
87,VOCs,heavy,87.86405757031434,131785.1350004454,0.00017595910338780835,6.8260012493737e-05,0.054644839212916296,0.05488905832879784
87,VOCs,light,4819.010550530001,3039831.1391874654,0.22757209722820052,0.0005858145084538504,0.23324966819150247,0.46140757992815684
87,VOCs,medium,36.92437297456883,156223.8068997254,0.04847845168249945,1.3688974630231853e-05,0.028167764650110633,0.07665990530724032
90,Atmospheric CO2,heavy,87.86405757031434,131785.1350004454,0.08024458883913894,0.24414086579860617,264.83599903042307,265.16038448506083
90,Atmospheric CO2,light,4819.010550530001,3039831.1391874654,56.42363172106757,2.80359063800527,1266.336572347657,1325.5637947067298
90,Atmospheric CO2,medium,36.92437297456883,156223.8068997254,8.52301179543469,0.03673722431791586,104.02047433057594,112.58022335032854
91,Total Energy,heavy,87.86405757031434,131785.1350004454,1091.17619487794,3317.43999707244,3598377.6932556527,3602786.309447603
91,Total Energy,light,4819.010550530001,3039831.1391874654,784863.1672245715,38988.40590968921,17610417.681765147,18434269.25489941
91,Total Energy,medium,36.92437297456883,156223.8068997254,118138.32115283106,506.5468598907212,1434871.6588724207,1553516.5268851423
98,CO2 Equivalent,heavy,87.86405757031434,131785.1350004454,0.09061786820781322,0.2447190819308294,265.22289126218874,265.5582282123274
98,CO2 Equivalent,light,4819.010550530001,3039831.1391874654,62.35921746247101,2.8156490009721025,1270.5530102147231,1335.7278766781662
98,CO2 Equivalent,medium,36.92437297456883,156223.8068997254,10.436898695113248,0.03696776093651041,104.46848698159239,114.94235343764214
100,PM10 Exhaust,heavy,87.86405757031434,131785.1350004454,6.624227455060359e-06,5.050025411561762e-05,0.044901579110225916,0.044958703591796594
100,PM10 Exhaust,light,4819.010550530001,3039831.1391874654,0.010121983145383083,4.0516463450068364e-05,0.01578674323564727,0.02594924284448042
100,PM10 Exhaust,medium,36.92437297456883,156223.8068997254,0.0018360462133648094,2.234442748204527e-06,0.005122359249994324,0.006960639906107338
106,PM10 Brakewear,heavy,87.86405757031434,131785.1350004454,,6.179629222302004e-05,0.024190154185915903,
106,PM10 Brakewear,light,4819.010550530001,3039831.1391874654,,0.00041247781909990055,0.12152966092613707,
106,PM10 Brakewear,medium,36.92437297456883,156223.8068997254,,6.169067702101778e-06,0.008660687160572682,
107,PM10 Tirewear,heavy,87.86405757031434,131785.1350004454,,4.820521065344659e-06,0.004889772773667735,
107,PM10 Tirewear,light,4819.010550530001,3039831.1391874654,,7.375149769115022e-05,0.03473183086486386,
107,PM10 Tirewear,medium,36.92437297456883,156223.8068997254,,7.299163929150428e-07,0.002124644445192587,
110,PM25 Exhaust,heavy,87.86405757031434,131785.1350004454,6.093506323400511e-06,4.6459886675759525e-05,0.04130917463667204,0.041361728029671196
110,PM25 Exhaust,light,4819.010550530001,3039831.1391874654,0.008956640568647313,3.631843820272686e-05,0.014141514690009073,0.023134473696859115
110,PM25 Exhaust,medium,36.92437297456883,156223.8068997254,0.001626918286141815,2.044759847573052e-06,0.004681969063558938,0.006310932109548326
