pollutantID,pollutant_name,veh_type,intrazonal_vmt,interzonal_vmt,start_tons,intrazonal_tons,interzonal_tons,total_daily_tons
1,Total Gaseous HCs,heavy,0.139335012,321.28125440486866,8.626919890296076e-05,1.210073427378261e-07,0.00016811366182142157,0.00025450386806712014
1,Total Gaseous HCs,light,2449.1063573799997,86805.23857897677,0.04688967571184359,0.00034152569803558514,0.0098678215991678,0.05709902300904697
1,Total Gaseous HCs,medium,3.2586530491693475,2481.7423264882077,0.010354962451548126,1.453875221377991e-06,0.000774931215166589,0.011131347541936093
1,Total Gaseous HCs,transit,0.0,95.3524730467543,0.00012481391688731508,0.0,0.0002065105790039058,0.0003313244958912209
2,CO,heavy,0.139335012,321.28125440486866,0.000309142677234458,8.380537496548883e-07,0.0012393247535091275,0.0015493054844932404
2,CO,light,2449.1063573799997,86805.23857897677,0.489207131731593,0.011725546452618352,0.33453034884149857,0.83546302702571
2,CO,medium,3.2586530491693475,2481.7423264882077,0.11495122090845615,2.1271188467814936e-05,0.012658935348311286,0.12763142744523526
2,CO,transit,0.0,95.3524730467543,0.0010990185337192329,0.0,0.0008158807826337315,0.0019148993163529645
3,NOx,heavy,0.139335012,321.28125440486866,6.641270710753333e-05,2.374235527190074e-06,0.0038979284230515566,0.00396671536568628
3,NOx,light,2449.1063573799997,86805.23857897677,0.0265842139898659,0.0011578757695414935,0.03734228946606492,0.0650843792254723
3,NOx,medium,3.2586530491693475,2481.7423264882077,0.008056502410331005,7.405015673658834e-06,0.004517079037731944,0.012580986463736607
3,NOx,transit,0.0,95.3524730467543,9.060010295504651e-05,0.0,0.0010422882797257215,0.001132888382680768
5,Methane,heavy,0.139335012,321.28125440486866,2.767291145810587e-05,2.5814754384887745e-08,3.4233409913939776e-05,6.193213612643054e-05
5,Methane,light,2449.1063573799997,86805.23857897677,0.0054524207965026255,6.266376114214968e-05,0.0018260088594736473,0.007341093417118422
5,Methane,medium,3.2586530491693475,2481.7423264882077,0.0020643638751208374,3.6297336809898926e-07,0.00019730894021426177,0.002262035788703198
5,Methane,transit,0.0,95.3524730467543,2.982306980304649e-05,0.0,0.00013888246735876836,0.00016870553716181484
6,N20,heavy,0.139335012,321.28125440486866,1.9014125660460487e-06,9.125160496598706e-10,1.1237649455253836e-06,3.026090027621092e-06
6,N20,light,2449.1063573799997,86805.23857897677,0.001959024350083298,1.5309271134479907e-05,0.00037077426413146294,0.0023451078853492405
6,N20,medium,3.2586530491693475,2481.7423264882077,0.0006059776731695739,3.7817493658353555e-08,1.8323205565235675e-05,0.0006243386962284679
6,N20,transit,0.0,95.3524730467543,8.192650910786583e-06,0.0,9.553016553670524e-07,9.147952566153635e-06
79,Non-methane HCs,heavy,0.139335012,321.28125440486866,5.858259541051777e-05,9.519258835293834e-08,0.00013388019707636574,0.00019255798507523644
79,Non-methane HCs,light,2449.1063573799997,86805.23857897677,0.04136647839724807,0.00027886342923328354,0.008041816000691824,0.04968715782717318
79,Non-methane HCs,medium,3.2586530491693475,2481.7423264882077,0.008278299232417428,1.0909029175775605e-06,0.0005776223920035931,0.008857012527338599
79,Non-methane HCs,transit,0.0,95.3524730467543,9.48300222770222e-05,0.0,6.76282577617383e-05,0.0001624582800387605
87,VOCs,heavy,0.139335012,321.28125440486866,2.1346761950654757e-05,1.082468750356047e-07,0.00015217202299534272,0.00017362703182103307
87,VOCs,light,2449.1063573799997,86805.23857897677,0.027608638708036197,0.000297640645616989,0.008590512005889613,0.0364967913595428
87,VOCs,medium,3.2586530491693475,2481.7423264882077,0.005881327412509848,1.2066883308077787e-06,0.0006395458447888499,0.006522079945629505
87,VOCs,transit,0.0,95.3524730467543,6.888241474146067e-05,0.0,7.784243226554541e-05,0.00014672484700700608
90,Atmospheric CO2,heavy,0.139335012,321.28125440486866,0.009734968029734541,0.00038715911154588265,0.6964344958580976,0.7065566229993779
90,Atmospheric CO2,light,2449.1063573799997,86805.23857897677,6.845151445139411,1.4248343270953399,40.92871673125616,49.19870250349091
90,Atmospheric CO2,medium,3.2586530491693475,2481.7423264882077,1.0339858106588797,0.003242136789270496,2.0127739810465535,3.0500019284947038
90,Atmospheric CO2,transit,0.0,95.3524730467543,0.010259928084404402,0.0,0.18978775716892216,0.20004768525332656
91,Total Energy,heavy,0.139335012,321.28125440486866,132.3773418999445,5.260803502404364,9462.703310513132,9600.34145591548
91,Total Energy,light,2449.1063573799997,86805.23857897677,95217.32438210525,19814.597161865535,569175.8572648752,684207.778808846
91,Total Energy,medium,3.2586530491693475,2481.7423264882077,14332.181153784253,44.70381855006522,27731.63766527142,42108.52263760574
91,Total Energy,transit,0.0,95.3524730467543,141.0863571277756,0.0,2614.618934224635,2755.7052913524103
98,CO2 Equivalent,heavy,0.139335012,321.28125440486866,0.010993414861308603,0.00038807604793545747,0.6976258299903562,0.7090073208996002
98,CO2 Equivalent,light,2449.1063573799997,86805.23857897677,7.565251277539682,1.4309626003356668,41.084844945632504,50.08105882350785
98,CO2 Equivalent,medium,3.2586530491693475,2481.7423264882077,1.2661743688544942,0.0032624820327425688,2.0231672678085855,3.2926041186958224
98,CO2 Equivalent,transit,0.0,95.3524730467543,0.013446906148351385,0.0,0.19354487672856427,0.20699178287691566
100,PM10 Exhaust,heavy,0.139335012,321.28125440486866,8.036258587952519e-07,8.008341189537734e-08,0.00013467329078436932,0.00013555700005505995
100,PM10 Exhaust,light,2449.1063573799997,86805.23857897677,0.0012279935113874477,2.0591183208489845e-05,0.0005622550488720603,0.0018108397434679977
