hhno hhsize hhvehs hhwkrs hhftw hhptw hhret hhoad hhuni hhhsc hh515 hhcu5 hhincome hownrent hrestype hhparcel hhtaz hhexpfac samptype
14100506 2 1 1 0 1 0 0 0 1 0 0 62500 1 1 1361 165 170.0330 0
14100507 3 2 1 1 0 0 1 0 0 0 1 275000 1 1 1256 58 217.4660 0
14100508 1 1 1 1 0 0 0 0 0 0 0 62500 1 1 1192969 64 246.1660 0
14100509 2 2 0 0 0 2 0 0 0 0 0 -1 1 1 1255 57 164.3390 0
14100510 2 3 2 2 0 0 0 0 0 0 0 -1 1 1 1000722 54 223.4090 0
14100511 4 2 2 2 0 0 0 0 0 0 2 125000 1 1 1099665 91 254.7820 0
14100512 2 2 2 2 0 0 0 0 0 0 0 125000 1 1 298988 3692 121.9630 0
14100513 2 2 1 0 1 0 1 0 0 0 0 62500 1 1 261461 3468 101.7470 0
14100514 1 2 1 0 1 0 0 0 0 0 0 225000 1 1 440092 2943 197.6420 0
14100515 1 1 0 0 0 1 0 0 0 0 0 37500 4 8 572802 3284 156.2570 0
14100516 1 0 0 0 0 1 0 0 0 0 0 30000 1 5 111813 2295 112.4590 0
14100517 1 1 1 1 0 0 0 0 0 0 0 62500 1 2 186805 2475 161.2860 0
14100518 3 2 2 1 1 0 0 0 0 0 1 87500 1 1 249457 2656 173.0530 0
14100519 2 1 1 0 1 0 0 0 0 1 0 62500 1 2 1795 601 107.6160 0
14100520 2 0 2 2 0 0 0 0 0 0 0 -1 2 5 829157 576 77.3030 0
14100521 2 3 1 1 0 0 1 0 0 0 0 -1 2 8 1752 558 74.7640 0
14100522 2 1 2 2 0 0 0 0 0 0 0 225000 1 5 690987 460 29.6230 0
14100523 1 1 1 1 0 0 0 0 0 0 0 225000 2 5 828951 509 23.6360 0
14100524 1 1 1 1 0 0 0 0 0 0 0 62500 2 5 1115780 427 70.4600 0
14100525 1 1 1 1 0 0 0 0 0 0 0 62500 2 5 1078577 551 49.0940 0
14100526 1 1 1 0 1 0 0 0 0 0 0 87500 2 5 898869 427 53.2570 0
14100527 2 2 2 2 0 0 0 0 0 0 0 62500 1 1 1115904 426 71.4120 0
14100528 1 1 1 1 0 0 0 0 0 0 0 125000 2 5 1749 555 30.0570 0
14100529 2 0 2 1 1 0 0 0 0 0 0 30000 2 5 829903 441 56.2410 0
14100530 5 3 1 1 0 0 1 0 2 1 0 175000 1 1 1581 387 464.4100 0
14100531 1 1 1 1 0 0 0 0 0 0 0 30000 1 2 1438 244 51.8720 0
14100532 3 2 2 2 0 0 0 0 0 0 1 87500 1 5 1436 242 67.7390 0
14100533 1 1 1 0 1 0 0 0 0 0 0 -1 2 5 1373 177 31.7360 0
14100534 2 1 2 2 0 0 0 0 0 0 0 40000 2 3 1440 246 71.1330 0
14100535 1 0 0 0 0 1 0 0 0 0 0 17500 2 5 1507 313 73.0210 0
14100536 1 0 0 0 0 1 0 0 0 0 0 62500 2 5 1171545 313 31.2860 0
14100537 1 1 1 1 0 0 0 0 0 0 0 125000 1 1 1015577 314 49.8570 0
14100538 2 1 2 2 0 0 0 0 0 0 0 275000 1 8 1530 336 34.2320 0
14100539 1 1 1 0 1 0 0 0 0 0 0 40000 2 5 1576 382 95.2460 0
14100540 2 0 2 2 0 0 0 0 0 0 0 87500 2 5 852158 403 34.4090 0
14100541 1 1 1 1 0 0 0 0 0 0 0 62500 2 5 1242270 90 41.9870 0
14100542 1 1 0 0 0 0 1 0 0 0 0 17500 1 4 1083984 172 157.4650 0
14100543 2 2 0 0 0 2 0 0 0 0 0 87500 1 5 1067079 246 30.4070 0
14100544 2 2 0 0 0 2 0 0 0 0 0 40000 1 1 1090778 1609 173.4010 0
14100545 1 1 0 0 0 1 0 0 0 0 0 175000 1 1 846298 1475 63.7350 0
14100546 1 1 1 1 0 0 0 0 0 0 0 125000 1 5 845984 1611 106.9460 0
14100547 2 2 1 1 0 0 1 0 0 0 0 40000 1 1 213356 2569 109.3110 0
14100548 2 2 0 0 0 2 0 0 0 0 0 87500 1 1 240949 2608 66.5800 0
14100549 2 1 0 0 0 0 1 0 0 1 0 40000 2 5 728016 1666 251.7820 0
14100550 1 1 1 1 0 0 0 0 0 0 0 40000 2 5 944292 1699 176.1160 0
14100551 3 2 1 1 0 0 1 0 0 0 1 87500 2 2 854345 1672 265.0530 0
14100552 1 1 1 1 0 0 0 0 0 0 0 87500 2 5 984760 1720 134.6230 0
14100553 2 2 1 1 0 0 1 0 0 0 0 -1 1 1 2296 1718 105.4240 0
14100554 2 1 1 1 0 0 1 0 0 0 0 125000 1 1 711235 668 50.3730 0
14100555 1 1 1 1 0 0 0 0 0 0 0 125000 1 5 693956 649 85.2590 0
14100556 3 1 1 1 0 0 2 0 0 0 0 125000 1 2 1274616 421 42.6950 0
14100557 2 0 1 1 0 0 1 0 0 0 0 30000 5 5 805266 447 58.6680 0
14100558 1 1 1 1 0 0 0 0 0 0 0 125000 2 5 805071 397 48.1330 0
14100559 1 1 1 1 0 0 0 0 0 0 0 17500 2 5 800112 385 232.8530 0
14100560 1 1 0 0 0 0 1 0 0 0 0 62500 1 5 876930 402 45.3830 0
14100561 2 1 2 2 0 0 0 0 0 0 0 275000 1 1 771211 410 76.5210 0
14100562 1 1 1 0 1 0 0 0 0 0 0 30000 2 5 896733 352 176.8970 0
14100563 2 2 2 2 0 0 0 0 0 0 0 40000 2 3 896317 343 224.0320 0
14100564 3 2 2 1 1 0 0 0 0 0 1 87500 1 5 1254719 316 83.1410 0
14100565 1 1 0 0 0 1 0 0 0 0 0 62500 1 1 820350 278 51.1210 0
14100566 4 1 1 1 0 0 1 0 0 1 1 62500 2 1 1460 266 109.1220 0
14100567 2 2 1 1 0 1 0 0 0 0 0 87500 1 1 1225552 211 61.3130 0
14100568 1 1 1 1 0 0 0 0 0 0 0 62500 2 5 740977 294 63.7640 0
14100569 1 0 1 0 1 0 0 0 0 0 0 -1 1 5 1025227 294 85.0550 0
14100570 4 4 4 4 0 0 0 0 0 0 0 125000 2 1 1426 232 182.2850 0
14100571 1 1 1 1 0 0 0 0 0 0 0 62500 2 5 798375 136 122.4580 0
14100572 3 2 2 2 0 0 0 0 0 0 1 87500 2 1 1254747 140 137.6560 0
14100573 2 2 2 1 1 0 0 0 0 0 0 87500 1 1 1305 109 63.7340 0
14100574 4 1 1 1 0 0 1 0 0 0 2 87500 2 5 886186 1568 92.6690 0
14100575 3 3 1 1 0 0 0 0 0 2 0 -1 1 1 2103 1510 163.6650 0
14100576 4 2 2 1 1 0 0 0 0 1 1 175000 1 1 1176490 1469 224.8140 0
14100577 5 1 2 2 0 0 0 0 0 2 1 5000 1 2 1177086 1470 1085.0820 0
14100578 4 3 2 2 0 0 0 0 2 0 0 275000 1 1 902756 1424 440.3150 0
14100579 4 2 1 1 0 0 1 0 0 1 1 125000 1 5 1050580 1646 182.3760 0
14100580 1 0 1 0 1 0 0 0 0 0 0 5000 2 5 323 2863 418.4040 0
14100581 1 1 0 0 0 1 0 0 0 0 0 62500 1 5 407158 2769 65.3030 0
14100582 2 2 0 0 0 2 0 0 0 0 0 -1 1 1 422888 2791 87.6600 0
14100583 1 1 0 0 0 1 0 0 0 0 0 17500 1 1 330180 3607 181.6070 0
14100584 2 0 0 0 0 0 0 1 1 0 0 5000 1 1 331915 3621 436.8370 0
14100585 3 2 1 1 0 2 0 0 0 0 0 40000 2 1 378046 3494 106.8890 0
14100586 2 1 0 0 0 2 0 0 0 0 0 275000 1 5 784315 1966 52.9830 0
14100587 2 2 2 2 0 0 0 0 0 0 0 87500 1 1 3501 1995 193.9120 0
14100588 1 1 1 1 0 0 0 0 0 0 0 62500 2 5 372452 3625 136.9380 0
14100589 4 2 1 1 0 0 1 0 1 1 0 62500 2 1 805286 1182 402.1060 0
14100590 1 1 1 1 0 0 0 0 0 0 0 40000 2 5 767642 1139 276.5190 0
14100591 2 1 1 1 0 0 1 0 0 0 0 30000 2 5 215 1139 149.3120 0
14100592 3 1 2 2 0 0 0 0 0 1 0 87500 2 5 1193 1403 237.1940 0
14100593 4 1 1 1 0 0 1 0 0 0 2 30000 2 5 680011 1809 182.3830 0
14100594 1 1 1 1 0 0 0 0 0 0 0 125000 1 1 2006 816 171.8090 0
14100595 1 1 1 1 0 0 0 0 0 0 0 40000 2 5 1052477 614 76.7370 0
14100596 2 0 0 0 0 2 0 0 0 0 0 5000 2 5 785581 579 90.9490 0
14100597 1 0 1 1 0 0 0 0 0 0 0 5000 2 5 829209 572 180.5740 0
14100598 2 0 0 0 0 0 2 0 0 0 0 5000 2 5 1135562 556 111.0320 0
14100599 1 1 0 0 0 0 1 0 0 0 0 17500 1 5 685412 549 93.7460 0
14100600 2 1 2 2 0 0 0 0 0 0 0 125000 2 5 716718 473 37.2000 0
14100601 2 1 0 0 0 2 0 0 0 0 0 225000 4 5 866848 431 18.5600 0
14100602 1 1 0 0 0 0 1 0 0 0 0 30000 2 5 472086 3014 131.9230 0
14100603 1 1 0 0 0 1 0 0 0 0 0 62500 2 5 109655 2279 79.5850 0
14100604 3 4 3 2 0 0 0 1 0 0 0 87500 1 1 115807 2318 268.8130 0
14100605 2 1 2 0 2 0 0 0 0 0 0 30000 2 5 176283 2418 240.3720 0
14100606 4 2 1 1 0 0 1 0 0 0 2 40000 2 5 157340 2441 229.0180 0
14100607 1 1 1 0 1 0 0 0 0 0 0 30000 2 5 61294 2200 336.3120 0
14100608 1 1 0 0 0 1 0 0 0 0 0 40000 1 1 599321 3315 165.4980 0
14100609 1 1 1 0 1 0 0 0 0 0 0 175000 2 5 616 3286 93.0150 0
14100610 2 3 2 2 0 0 0 0 0 0 0 40000 2 1 509126 3193 166.3300 0
14100611 1 1 1 1 0 0 0 0 0 0 0 40000 2 5 431251 2936 246.5160 0
14100612 2 1 1 0 1 0 1 0 0 0 0 5000 2 5 476798 2804 101.0140 0
14100613 3 1 2 2 0 0 0 0 1 0 0 125000 2 5 330 2870 148.7270 0
14100614 1 1 0 0 0 1 0 0 0 0 0 17500 1 6 61183 2200 233.0320 0
14100615 5 1 1 1 0 0 2 0 1 1 0 5000 2 2 57591 2195 821.0300 0
14100616 2 1 2 1 1 0 0 0 0 0 0 62500 2 5 487496 2918 97.7580 0
14100617 1 0 0 0 0 1 0 0 0 0 0 17500 2 5 558243 3395 251.4590 0
14100618 1 1 0 0 0 1 0 0 0 0 0 17500 2 5 591972 3315 166.3980 0
14100619 2 2 2 1 1 0 0 0 0 0 0 30000 2 4 661247 2998 206.6860 0
14100620 1 1 0 0 0 1 0 0 0 0 0 30000 1 5 233727 2626 94.2490 0
14100621 1 0 0 0 0 1 0 0 0 0 0 40000 2 7 113019 2296 103.3710 0
14100622 1 1 0 0 0 1 0 0 0 0 0 17500 2 1 560 3219 140.1570 0
14100623 4 0 1 0 1 0 2 0 0 1 0 17500 2 5 105108 2251 390.5540 0
14100624 1 0 1 1 0 0 0 0 0 0 0 62500 2 5 1078638 553 72.0340 0
14100625 2 0 2 2 0 0 0 0 0 0 0 17500 2 5 828995 480 144.9870 0
14100626 1 0 1 1 0 0 0 0 0 0 0 5000 1 5 735353 531 180.5740 0
14100627 2 1 2 1 1 0 0 0 0 0 0 17500 2 5 852109 570 155.9980 0
14100628 3 1 0 0 0 2 1 0 0 0 0 125000 2 5 846130 605 19.4560 0
14100629 1 0 1 1 0 0 0 0 0 0 0 30000 2 5 1811 617 67.3570 0
14100630 3 2 2 2 0 0 0 0 1 0 0 175000 1 1 1002342 1856 175.5950 0
14100631 1 1 1 1 0 0 0 0 0 0 0 30000 1 5 882299 1400 287.8790 0
14100632 3 4 2 2 0 0 0 0 0 0 1 225000 1 1 1080425 711 60.8210 0
14100633 2 1 1 1 0 0 0 0 1 0 0 30000 2 5 799061 774 140.4630 0
14100634 4 0 1 1 0 0 2 0 0 0 1 -1 1 1 2005 814 80.7290 0
14100635 1 1 1 1 0 0 0 0 0 0 0 62500 2 5 673423 957 162.3580 0
14100636 1 1 1 1 0 0 0 0 0 0 0 62500 2 5 883 1011 189.5000 0
14100637 4 1 2 2 0 0 0 0 0 1 1 30000 2 5 804 903 352.2870 0
14100638 1 1 1 1 0 0 0 0 0 0 0 62500 1 1 941898 1223 203.3060 0
14100639 1 1 1 1 0 0 0 0 0 0 0 87500 1 5 951 1103 107.7310 0
14100641 1 1 1 0 1 0 0 0 0 0 0 17500 2 1 375422 3494 199.9390 0
14100642 1 1 1 1 0 0 0 0 0 0 0 17500 2 5 332245 3619 252.7470 0
14100643 1 1 1 1 0 0 0 0 0 0 0 62500 2 5 339589 3644 114.2340 0
14100644 2 2 2 1 1 0 0 0 0 0 0 125000 1 1 2249 1658 142.2720 0
14100645 2 1 2 1 1 0 0 0 0 0 0 87500 2 1 717722 1577 179.8250 0
14100646 1 1 1 1 0 0 0 0 0 0 0 87500 1 2 2105 1512 143.4810 0
14100647 1 1 1 0 1 0 0 0 0 0 0 87500 1 1 1032936 1450 118.2000 0
14100648 1 1 0 0 0 1 0 0 0 0 0 62500 1 1 1177286 1469 152.1890 0
14100649 1 1 0 0 0 1 0 0 0 0 0 40000 1 2 1082991 1459 205.7260 0
14100650 2 2 1 0 1 0 1 0 0 0 0 125000 1 1 2118 1529 59.9680 0
14100651 3 1 1 1 0 0 1 0 0 1 0 -1 2 5 850992 1611 93.5090 0
14100652 3 1 1 1 0 0 1 0 0 0 1 40000 2 5 850999 1611 177.3610 0
14100653 2 3 1 0 1 0 1 0 0 0 0 175000 1 1 1096954 109 44.1440 0
14100654 4 2 1 1 0 0 1 0 0 2 0 125000 1 1 704684 162 96.6220 0
14100655 3 3 2 2 0 0 1 0 0 0 0 87500 1 1 1097881 29 72.9290 0
14100656 2 2 2 2 0 0 0 0 0 0 0 87500 1 1 2366 36 85.2840 0
14100657 2 1 1 0 1 0 1 0 0 0 0 225000 1 2 1437 243 21.0390 0
14100658 2 1 1 1 0 0 0 1 0 0 0 125000 1 2 924961 92 30.5530 0
14100659 4 2 2 2 0 0 0 0 0 0 2 175000 1 1 992471 223 75.5170 0
14100660 1 1 0 0 0 0 1 0 0 0 0 -1 1 1 819389 210 112.0890 0
14100661 2 2 2 2 0 0 0 0 0 0 0 62500 2 5 825388 320 141.7400 0
14100662 3 2 2 2 0 0 0 0 0 0 1 87500 1 1 825007 323 137.6560 0
14100663 2 1 1 1 0 0 1 0 0 0 0 17500 2 3 1583 389 197.4480 0
14100664 1 0 1 1 0 0 0 0 0 0 0 62500 2 5 690490 409 88.4130 0
14100665 2 2 2 2 0 0 0 0 0 0 0 225000 1 1 725394 386 63.5180 0
14100666 2 2 0 0 0 2 0 0 0 0 0 125000 1 1 1555 361 53.2030 0
14100667 2 1 2 2 0 0 0 0 0 0 0 125000 1 5 1148884 363 42.0330 0
14100668 1 1 1 1 0 0 0 0 0 0 0 40000 1 1 984972 1720 167.7540 0
14100669 3 1 2 2 0 0 1 0 0 0 0 62500 2 5 236562 2566 226.6450 0
14100670 2 2 1 0 1 0 1 0 0 0 0 125000 1 1 373229 3687 86.2400 0
14100671 1 1 0 0 0 0 1 0 0 0 0 17500 1 1 871763 90 157.4650 0
14100672 2 0 1 1 0 0 1 0 0 0 0 40000 2 5 896817 341 140.1700 0
14100673 1 1 1 1 0 0 0 0 0 0 0 87500 1 5 1120341 341 79.1680 0
14100674 2 1 2 2 0 0 0 0 0 0 0 225000 1 2 1148023 339 63.2010 0
14100675 1 0 1 1 0 0 0 0 0 0 0 40000 2 5 894034 244 75.7080 0
14100676 3 2 2 2 0 0 0 0 0 0 1 175000 1 1 1276387 326 92.0540 0
14100677 1 1 1 0 1 0 0 0 0 0 0 40000 1 5 1513 319 121.0880 0
14100678 2 0 2 2 0 0 0 0 0 0 0 62500 2 5 1376 180 38.9330 0
14100679 1 1 1 1 0 0 0 0 0 0 0 87500 2 5 1266267 176 45.5470 0
14100680 2 1 0 0 0 0 2 0 0 0 0 -1 2 5 1266227 176 78.6190 0
14100681 2 2 2 2 0 0 0 0 0 0 0 125000 2 5 895150 240 38.8200 0
14100682 2 0 2 1 1 0 0 0 0 0 0 275000 2 5 1597 403 31.8160 0
14100683 2 1 1 1 0 0 1 0 0 0 0 125000 2 5 1578 384 62.0970 0
14100684 1 0 0 0 0 0 1 0 0 0 0 30000 2 5 995568 398 60.9340 0
14100685 2 1 2 1 1 0 0 0 0 0 0 40000 2 5 1635 441 83.1740 0
14100686 1 1 1 1 0 0 0 0 0 0 0 175000 2 5 716636 455 29.1510 0
14100687 1 0 1 1 0 0 0 0 0 0 0 12500 2 5 1078800 425 127.4060 0
14100688 1 0 1 1 0 0 0 0 0 0 0 62500 2 5 1619 425 72.0340 0
14100689 1 0 0 0 0 1 0 0 0 0 0 17500 2 5 716663 493 85.3810 0
14100690 1 1 1 1 0 0 0 0 0 0 0 40000 2 5 1115589 429 95.2460 0
14100691 2 1 2 2 0 0 0 0 0 0 0 175000 2 5 1115697 427 36.5350 0
14100692 2 4 2 2 0 0 0 0 0 0 0 225000 1 1 1133779 587 35.6660 0
14100693 3 0 1 0 1 2 0 0 0 0 0 -1 1 1 956979 595 134.0320 0
14100694 2 1 2 1 1 0 0 0 0 0 0 87500 2 5 1103471 680 39.6070 0
14100695 2 5 0 0 0 1 1 0 0 0 0 -1 1 1 1791 597 40.5700 0
14100696 1 0 1 1 0 0 0 0 0 0 0 62500 2 3 1913 720 50.1910 0
14100697 2 4 0 0 0 2 0 0 0 0 0 175000 1 1 1160807 1866 64.3220 0
14100698 2 1 1 0 1 0 1 0 0 0 0 40000 2 5 2944 2297 137.6560 0
14100699 4 0 1 1 0 0 1 0 0 2 0 5000 2 5 2591 1781 528.0560 0
14100700 2 2 2 2 0 0 0 0 0 0 0 175000 2 5 886916 1674 120.4600 0
14100701 6 3 2 0 2 0 1 1 1 1 0 40000 1 1 1213713 1248 1189.6331 0
14100702 4 2 2 1 1 0 0 0 0 0 2 62500 1 1 302315 3693 206.8040 0
14100703 1 1 1 1 0 0 0 0 0 0 0 62500 2 2 593508 3375 717.4810 0
14100704 2 2 2 2 0 0 0 0 0 0 0 87500 1 1 525516 2960 78.5090 0
14100705 4 2 2 2 0 0 0 0 1 1 0 125000 1 1 1014733 56 228.5300 0
14100706 1 1 1 1 0 0 0 0 0 0 0 87500 1 1 1192873 66 129.6440 0
14100707 3 2 2 1 1 0 0 0 1 0 0 62500 1 1 1241830 112 439.4110 0
14100708 3 2 2 1 1 0 0 0 1 0 0 125000 1 1 1154075 121 244.5670 0
14100709 2 2 2 2 0 0 0 0 0 0 0 125000 1 1 1316 120 187.8780 0
14100710 2 2 1 1 0 1 0 0 0 0 0 87500 1 1 911587 141 49.5530 0
14100711 2 2 0 0 0 2 0 0 0 0 0 62500 1 1 1151300 160 219.9050 0
14100712 1 0 1 0 1 0 0 0 0 0 0 17500 2 5 897399 350 582.1440 0
14100713 3 3 3 2 1 0 0 0 0 0 0 62500 1 1 730640 345 1102.3790 0
14100714 4 3 3 1 2 0 0 0 1 0 0 -1 1 1 718956 202 1081.3740 0
14100715 4 2 1 1 0 0 1 0 1 1 0 125000 1 1 1385 189 194.2310 0
14100716 4 1 0 0 0 0 3 0 1 0 0 17500 2 5 1102957 13 462.8200 0
14100717 2 2 2 2 0 0 0 0 0 0 0 175000 1 1 926159 701 211.3110 0
14100718 2 1 2 2 0 0 0 0 0 0 0 62500 1 1 1915 722 286.4370 0
14100719 4 3 0 0 0 0 2 0 2 0 0 -1 1 1 1605 411 354.6860 0
14100720 3 2 2 2 0 0 0 0 0 0 1 125000 1 1 1165063 1807 331.7380 0
14100721 2 2 2 2 0 0 0 0 0 0 0 125000 1 1 877202 1735 245.6930 0
14100722 3 2 1 1 0 0 1 0 1 0 0 87500 1 1 866018 838 472.5050 0
14100723 1 1 1 1 0 0 0 0 0 0 0 40000 2 3 828776 1723 480.3380 0
14100724 3 2 1 1 0 0 1 0 0 0 1 275000 1 1 788862 1747 473.6790 0
14100725 4 1 2 2 0 0 0 0 0 1 1 175000 1 1 968723 1719 298.2670 0
14100726 3 2 2 1 1 0 0 0 0 0 1 175000 1 1 1023486 1390 497.7990 0
14100727 2 2 1 1 0 0 1 0 0 0 0 87500 1 1 1045455 1334 333.6620 0
14100728 2 2 1 1 0 0 1 0 0 0 0 40000 1 1 1049 1264 291.6340 0
14100729 2 2 1 1 0 0 1 0 0 0 0 125000 1 1 924041 1002 286.7680 0
14100730 2 3 2 1 1 0 0 0 0 0 0 62500 1 1 1028483 999 628.8650 0
14100731 1 1 1 1 0 0 0 0 0 0 0 30000 2 1 719631 2086 611.3610 0
14100732 3 2 3 3 0 0 0 0 0 0 0 175000 1 1 690054 1300 1052.5050 0
14100733 2 1 1 1 0 0 1 0 0 0 0 87500 1 1 1163504 1208 306.4270 0
14100734 2 5 1 0 1 0 1 0 0 0 0 125000 1 1 937 1086 223.7460 0
14100735 2 2 0 0 0 2 0 0 0 0 0 -1 1 1 1221135 1111 196.1650 0
14100736 2 2 0 0 0 2 0 0 0 0 0 62500 1 1 1025938 1081 330.3610 0
14100737 2 2 1 1 0 0 1 0 0 0 0 225000 1 1 1049303 1084 186.5750 0
14100738 3 1 1 1 0 0 0 0 2 0 0 30000 1 1 1083 2021 1079.9170 0
14100739 1 0 0 0 0 1 0 0 0 0 0 17500 1 6 929165 1150 831.4860 0
14100740 1 2 1 1 0 0 0 0 0 0 0 62500 1 1 721020 1383 723.2540 0
14100741 1 2 1 1 0 0 0 0 0 0 0 87500 1 1 690599 2011 546.6750 0
14100742 4 3 2 0 1 0 0 0 2 1 0 87500 1 1 709642 1962 476.1960 0
14100743 3 2 3 2 1 0 0 0 0 0 0 125000 1 1 2168 1971 559.1450 0
14100744 2 2 2 2 0 0 0 0 0 0 0 62500 1 1 998977 1976 379.7330 0
14100745 2 2 0 0 0 2 0 0 0 0 0 40000 1 1 3437 1791 483.8790 0
14100746 2 2 2 2 0 0 0 0 0 0 0 225000 1 1 778571 1923 237.8600 0
14100747 2 2 1 1 0 0 1 0 0 0 0 175000 1 1 1127136 1913 249.3300 0
14100748 4 2 2 2 0 0 0 0 1 1 0 175000 1 1 1174199 1983 531.0570 0
14100749 3 2 1 1 0 0 1 0 0 0 1 30000 2 1 264607 3475 551.4310 0
14100750 1 2 0 0 0 0 1 0 0 0 0 30000 1 1 445056 2830 277.6780 0
14100751 2 1 0 0 0 2 0 0 0 0 0 62500 1 1 317343 3560 159.5810 0
14100752 3 4 2 2 0 0 0 0 0 0 1 175000 1 1 365941 3681 283.1100 0
14100753 1 1 1 1 0 0 0 0 0 0 0 62500 1 1 649659 3162 287.2340 0
14100754 2 2 0 0 0 2 0 0 0 0 0 30000 1 1 574860 3292 271.7230 0
14100755 2 2 1 0 1 0 1 0 0 0 0 62500 1 1 555488 3361 277.3740 0
14100756 2 2 1 1 0 0 1 0 0 0 0 125000 1 1 142 2977 200.1680 0
14100757 1 1 1 0 1 0 0 0 0 0 0 17500 4 1 532454 3338 470.4970 0
14100758 2 3 1 1 0 0 1 0 0 0 0 125000 1 1 583294 3408 252.5800 0
14100759 4 2 2 2 0 0 0 0 1 1 0 -1 1 1 618346 3425 767.5460 0
14100760 3 2 1 1 0 0 1 0 0 0 1 40000 2 5 518 3177 588.2900 0
14100761 1 1 1 1 0 0 0 0 0 0 0 -1 1 1 478820 3086 219.6380 0
14100762 2 2 2 1 1 0 0 0 0 0 0 125000 1 1 114569 2303 291.7420 0
14100763 1 1 1 1 0 0 0 0 0 0 0 125000 1 2 2443 2412 216.9270 0
14100764 3 1 2 2 0 0 0 0 0 0 1 125000 1 1 236889 2560 240.8800 0
14100765 3 2 2 2 0 0 0 0 1 0 0 62500 1 1 238776 2623 398.9880 0
14100766 2 3 2 2 0 0 0 0 0 0 0 175000 1 1 65644 2207 428.0530 0
14100767 2 2 1 1 0 0 1 0 0 0 0 125000 1 1 44948 2166 280.0150 0
14100768 1 4 0 0 0 1 0 0 0 0 0 17500 1 6 24199 2132 737.8930 0
14100769 1 1 0 0 0 0 1 0 0 0 0 17500 1 1 738494 80 339.7220 0
14100770 2 1 1 1 0 1 0 0 0 0 0 40000 1 5 809850 1213 537.2950 0
14100771 1 0 0 0 0 0 1 0 0 0 0 5000 2 7 726290 1089 515.8860 0
14100772 1 0 1 1 0 0 0 0 0 0 0 5000 2 1 809 908 910.6910 0
14100773 5 2 1 1 0 0 1 0 0 2 1 17500 2 6 388395 2690 563.0460 0
14100774 4 2 2 0 2 0 0 0 1 1 0 30000 1 1 529 3188 407.3890 0
14100776 3 1 1 1 0 0 1 0 0 0 1 40000 3 2 3021 3351 564.5190 0
14100777 5 1 1 1 0 0 1 0 0 3 0 40000 2 3 1241 43 1194.0280 0
14100778 2 2 2 2 0 0 0 0 0 0 0 87500 2 2 1239 41 283.0990 0
14100779 2 2 2 1 1 0 0 0 0 0 0 -1 1 1 954917 738 570.6560 0
14100780 1 1 1 1 0 0 0 0 0 0 0 -1 1 1 939750 829 156.9770 0
14100781 2 1 1 1 0 0 0 1 0 0 0 62500 1 1 1979 788 239.1530 0
14100782 3 2 2 2 0 0 0 0 0 0 1 125000 1 1 1014015 855 466.6040 0
14100783 6 4 3 3 0 0 0 0 0 2 1 125000 1 1 3157 856 1148.3070 0
14100784 2 3 1 1 0 0 1 0 0 0 0 62500 2 1 1186560 1812 319.8280 0
14100785 3 2 2 2 0 0 0 0 0 0 1 225000 1 1 2561 1748 336.9920 0
14100786 6 3 2 1 1 0 0 0 3 1 0 87500 1 1 702948 1399 1235.1940 0
14100787 2 3 1 1 0 0 1 0 0 0 0 -1 1 1 1080167 1038 298.4950 0
14100788 1 1 1 1 0 0 0 0 0 0 0 30000 1 6 942954 1082 418.4610 0
14100789 1 1 0 0 0 1 0 0 0 0 0 40000 1 1 1139507 1079 367.0840 0
14100790 2 7 1 1 0 0 1 0 0 0 0 87500 1 1 1225 2048 472.3880 0
14100791 2 3 0 0 0 2 0 0 0 0 0 62500 1 6 280810 3504 151.0040 0
14100792 2 2 2 1 1 0 0 0 0 0 0 62500 2 5 475847 2785 246.1690 0
14100793 2 2 2 1 1 0 0 0 0 0 0 62500 1 1 523837 3201 246.1690 0
14100794 1 1 1 0 1 0 0 0 0 0 0 17500 2 5 507636 3199 279.9570 0
14100795 2 3 2 2 0 0 0 0 0 0 0 125000 1 1 773 3310 311.7230 0
14100796 3 3 1 1 0 0 1 0 1 0 0 125000 1 1 113750 2302 289.8580 0
14100797 1 1 0 0 0 1 0 0 0 0 0 17500 1 1 512734 3181 333.0770 0
14100798 5 2 2 2 0 0 1 0 0 1 1 87500 1 1 455719 3045 656.3710 0
14100799 2 4 0 0 0 1 1 0 0 0 0 -1 1 1 668 3372 206.8620 0
14100800 2 3 1 0 1 1 0 0 0 0 0 175000 1 1 188099 2499 457.3960 0
14100801 2 2 0 0 0 2 0 0 0 0 0 62500 1 1 191515 2502 243.6350 0
14100802 5 5 2 2 0 0 2 0 1 0 0 62500 1 1 91754 2355 920.8440 0
14100803 6 2 1 0 1 0 1 0 1 2 1 30000 2 1 244461 2658 519.3060 0
14100804 1 2 0 0 0 1 0 0 0 0 0 87500 1 1 24599 2140 183.0000 0
14100805 2 1 0 0 0 0 1 0 0 1 0 17500 2 5 1233760 1612 283.5320 0
14100806 2 1 1 1 0 0 1 0 0 0 0 -1 1 5 1067080 1552 40.0200 0
14100807 2 1 0 0 0 2 0 0 0 0 0 40000 1 1 841150 14 69.2820 0
14100808 2 1 2 2 0 0 0 0 0 0 0 -1 2 5 1096660 1547 99.6170 0
14100809 1 1 1 1 0 0 0 0 0 0 0 -1 2 5 1096660 1547 63.4920 0
14100810 1 1 0 0 0 0 1 0 0 0 0 5000 1 1 733870 288 135.5530 0
14100811 1 1 0 0 0 0 1 0 0 0 0 17500 2 3 1030156 74 80.1750 0
