hhno	pno	day	beghom	endhom	hbtours	wbtours	uwtours	wktours	sctours	estours	pbtours	shtours	mltours	sotours	retours	metours	wkstops	scstops	esstops	pbstops	shstops	mlstops	sostops	restops	mestops	wkathome	pdexpfac
14101110	1	1	1	1	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	90.5511087882916
14101110	2	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	91.6260771515748
14101112	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	91.0087831126264
14101112	2	1	1	1	2	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	85.962499652637
14101112	3	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	82.6324
14101113	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	74.2326774937576
14101113	2	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	60	74.2326774937576
14101114	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	186.876582575926
14101114	2	1	1	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	182.958541300532
14101114	3	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	201.483065871463
14101115	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	281.920062614617
14101115	2	1	1	1	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287.408755605166
14101115	3	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	273.9441
14101116	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	76.3420941255906
14101117	1	1	1	1	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	150.151684692609
14101118	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	109.454010088915
14101118	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.9609570598627
14101119	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	138.356233108386
14101119	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	138.356233108386
14101119	3	1	1	1	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147.286527341697
14101120	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.4418876585261
14101120	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.4418876585261
14101121	1	1	1	1	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	101.454412770923
14101122	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	74.2410786297551
14101123	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	79.7371410531059
14101123	2	1	1	1	2	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	71.9157554143759
14101124	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126.39913688765
14101125	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	90.3523456397675
14101125	2	1	1	1	2	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	90.3523456397675
14101126	1	1	1	1	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	120.374622981293
14101126	2	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	108.567122298187
14101127	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	44.9294172925329
14101127	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.4341498618991
14101128	1	1	1	1	2	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	2	2	0	0	0	60	155.028182412209
14101128	2	1	1	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2	1	0	0	0	166.989669148283
14101129	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.8860257779154
14101130	1	1	1	1	3	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	2	0	0	0	0	102.140287699778
14101130	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.4085
14101130	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.4085
14101131	1	1	1	1	3	0	0	0	0	0	2	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	148.405260135328
14101132	1	1	1	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	76.6378979970048
14101133	1	1	1	1	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114.372664184016
14101134	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	110.398814888576
14101134	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112.374850357909
14101135	1	1	1	1	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	300	55.3928544842971
14101136	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	72.9127847950475
14101137	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82.7466968353012
14101137	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.4245972635653
14101138	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	106.327685405266
14101139	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	84.1395807925997
14101140	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.452084143382
14101140	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0691145213071
14101141	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	94.6639025596476
14101142	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.887661366154
14101143	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.3363880602107
14101143	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.3363880602107
14101144	1	1	1	1	2	1	1	1	0	0	1	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	58.5928903432179
14101144	2	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.8458307873556
14101145	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	97.4062402029914
14101146	1	1	1	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	45.1358357690538
14101146	2	1	1	1	4	0	1	1	0	2	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	45.1358357690538
14101147	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	82.0237135113566
14101148	1	1	1	1	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	480	56.3512176404185
14101149	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	80.4969433796048
14101150	1	1	1	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	62.7108323493863
14101150	2	1	1	1	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	62.7108323493863
14101151	1	1	1	1	4	0	0	1	0	1	1	1	0	0	0	0	2	0	0	1	1	0	2	0	0	0	176.063021960103
14101152	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	44.3614671206467
14101152	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.3614671206467
14101153	1	1	1	1	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	64.9856959722323
14101153	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.9856959722323
14101153	3	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	61.6815
14101154	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195.324395434847
14101155	1	1	1	1	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	137.471601095038
14101156	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	87.5032942671553
14101156	2	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.3219
14101157	1	1	1	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	136.232854516122
14101158	1	1	1	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	32.2586755499729
14101158	2	1	1	1	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	32.7219934467359
14101159	1	1	1	1	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	98.2349746152464
14101160	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172.738306123579
14101161	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	398.323105542707
14101161	2	1	1	1	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	240	392.68316114896
14101162	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	398.323105542707
14101162	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	398.323105542707
14101163	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	480	196.326140777348
14101163	2	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	207.149630424784
14101164	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.732370900046
14101164	2	1	1	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	240	186.732370900046
14101165	1	1	1	1	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	105.004955583392
14101165	2	1	1	1	2	0	1	1	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	105.004955583392
14101165	3	1	1	1	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	102.0342
14101166	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298.995752506291
14101166	2	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	480	298.995752506291
14101167	1	1	1	1	2	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	943.254244929734
14101167	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	60	893.969568273723
14101168	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	749.72870781286
14101168	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371.312298024086
14101169	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	270.25325182267
14101169	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264.5087
14101170	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	399.677995854038
14101171	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181.163452926995
14101171	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211.367471897468
14101172	1	1	1	1	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	577.85834200634
14101172	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	577.85834200634
14101173	1	1	1	1	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	479.197575778752
14101173	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	479.197575778752
14101174	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.2568558847727
14101174	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.085491849246
14101175	1	1	1	1	2	0	0	1	0	0	0	0	0	1	0	0	1	0	0	3	1	0	1	0	0	0	298.83722633079
14101176	1	1	1	1	3	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	448.362659041103
14101176	2	1	1	1	3	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	448.362659041103
14101178	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	330.364328846053
14101178	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.016354879206
14101179	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	85.3881661572105
14101179	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	180	85.3881661572105
14101180	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477.882875093104
14101180	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	477.882875093104
14101181	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	125.73360162905
14101181	2	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	122.1764
14101182	1	1	1	1	2	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	495.976146377132
14101182	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292.074207317924
14101182	3	1	1	1	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	481.9442
14101182	4	1	1	1	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	481.9442
14101183	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	480	281.319676752942
14101183	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	480	281.319676752942
14101183	3	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	273.3607
14101184	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	60	499.957690532489
14101184	2	1	1	1	3	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	499.957690532489
14101184	3	1	1	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	485.8131
14101184	4	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	485.8131
14101185	1	1	1	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	226.790934317793
14101186	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181.508833047982
14101186	2	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	320.635293358476
14101187	1	1	1	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	692.205718908793
14101187	2	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	730.367124225686
14101188	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330.491109187472
14101189	1	1	1	1	3	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	243.377553117783
14101189	2	1	1	1	5	0	0	0	0	1	1	0	1	2	0	0	0	0	1	1	0	0	0	0	0	0	256.79499419903
14101190	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	257.072872828
14101191	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	229.453391434029
14101191	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129.891556484175
14101192	1	1	1	1	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	370.690104745945
14101192	2	1	1	1	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	370.690104745945
14101192	3	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	461.292968665932
14101193	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	345.500040326881
14101193	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345.500040326881
14101193	3	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353.120584172335
14101193	4	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335.7253
14101193	5	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335.7253
14101193	6	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335.7253
14101193	7	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203.460692906092
14101194	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239.196688580567
14101194	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	239.196688580567
14101194	3	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254.635796459319
14101195	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	786.426845510767
14101195	2	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	3	1	1	0	0	0	0	786.426845510767
14101196	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416.250390163394
14101196	2	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	416.250390163394
14101197	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	88.2997391229584
14101197	2	1	1	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	88.2997391229584
14101198	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	436.196872431111
14101198	2	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	424.6245
14101199	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388.319595499124
14101199	2	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	367.533781076464
14101199	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354.1712
14101199	4	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354.1712
14101200	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301.045721839013
14101200	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301.045721839013
14101200	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155.490895446287
14101200	4	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177.704985522204
14101201	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	420.423619286759
14101201	2	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416.933814305791
14101201	3	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405.1381
14101201	4	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405.1381
14101201	5	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405.1381
14101202	1	1	1	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	3	0	1	0	0	0	177.351519751482
14101203	1	1	1	1	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	231.862005875557
14101203	2	1	1	1	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242.719165007811
14101204	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	367.570961448615
14101204	2	1	1	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	367.570961448615
14101204	3	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	357.1718
14101204	4	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	357.1718
14101205	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	0	0	0	493.091950903392
14101206	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	321.970609097883
14101207	1	1	1	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293.64415274068
14101207	2	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309.83279901384
14101208	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175.349027865006
14101208	2	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	181.134676151104
14101208	3	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175.349027865006
14101209	1	1	1	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	158.775418930411
14101209	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.1851071354328
14101210	1	1	1	1	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	290.680789982611
14101211	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171.900006711734
14101212	1	1	1	1	3	0	1	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	239.856043833947
14101212	2	1	1	1	1	2	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	239.856043833947
14101213	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	2	3	1	0	0	0	0	379.388395811385
14101214	1	1	0	0	4	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	265.076661222341
14101215	1	1	1	1	4	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197.209890579234
14101216	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	14.6362835137446
14101216	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.47715530133047
14101216	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.2222
14101217	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	1	1	0	0	0	351.825666560819
14101218	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	420	223.028782905898
14101218	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223.028782905898
14101219	1	1	1	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1615.59996776785
14101219	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1615.59996776785
14101219	3	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1569.8921
14101219	4	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1569.8921
14101219	5	1	1	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1569.8921
14101220	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296.603645178975
14101220	2	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	523.950240801855
14101221	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	395.362377175092
14101221	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	390.723937325784
14101222	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	783.059332359681
14101222	2	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	844.272997826555
14101222	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	423.76936152476
14101223	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	538.907558294257
14101223	2	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	538.907558294257
14101223	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282.921620718798
