hhno	pno	pptyp	pagey	pgend	pwtyp	pwpcl	pwtaz	pwautime	pwaudist	pstyp	pspcl	pstaz	psautime	psaudist	puwmode	puwarrp	puwdepp	ptpass	ppaidprk	pdiary	pproxy	psexpfac
14100875	3	7	8	2	0	0	-1	-1	-1	1	75920	2244	-1	-1	-1	-1	-1	-1	-1	-1	3	602.9696
14100875	4	8	2	1	0	0	-1	-1	-1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	602.9696
14100875	5	8	2	2	0	0	-1	-1	-1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	602.9696
14100876	1	2	40	2	2	890783	1582	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	280.314
14100876	2	1	40	1	1	890783	1582	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	3	280.314
14100876	3	7	8	1	0	0	-1	-1	-1	1	90801	2374	-1	-1	-1	-1	-1	-1	-1	-1	3	280.314
14100876	4	7	8	1	0	0	-1	-1	-1	1	90801	2374	-1	-1	-1	-1	-1	-1	-1	-1	3	280.314
14100876	5	7	8	1	0	0	-1	-1	-1	1	90801	2374	-1	-1	-1	-1	-1	-1	-1	-1	3	280.314
14100876	6	7	8	2	0	0	-1	-1	-1	1	159421	2441	-1	-1	-1	-1	-1	-1	-1	-1	3	280.314
14100876	7	8	2	2	0	0	-1	-1	-1	1	159724	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	280.314
14100877	1	1	30	2	1	26215	2145	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	1	80.064
14100877	2	1	40	1	1	1067461	1615	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	2	80.064
14100878	1	3	80	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	227.9741
14100879	1	1	60	2	1	165402	2554	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	259.2282
14100879	2	3	90	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	259.2282
14100880	1	1	50	2	1	1119138	1703	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	496.4934
14100881	1	3	70	1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	168.0791
14100881	2	3	70	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	2	168.0791
14100882	1	1	30	1	1	662405	2959	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	591.3336
14100882	2	1	21	1	1	662405	2959	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	2	591.3336
14100882	3	1	21	1	1	525308	2959	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	3	591.3336
14100883	1	4	40	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	258.7454
14100883	2	1	40	1	1	1162187	654	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	3	258.7454
14100883	3	7	14	1	0	0	-1	-1	-1	1	572777	3284	-1	-1	-1	-1	-1	-1	-1	-1	2	258.7454
14100883	4	7	8	1	0	0	-1	-1	-1	1	563657	3289	-1	-1	-1	-1	-1	-1	-1	-1	2	258.7454
14100884	1	1	40	2	1	3022	3352	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	446.9974
14100885	1	1	50	1	1	849489	1132	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	3	820.3933
14100885	2	4	40	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	820.3933
14100885	3	7	8	1	0	0	-1	-1	-1	1	594993	3411	-1	-1	-1	-1	-1	-1	-1	-1	3	820.3933
14100885	4	7	8	1	0	0	-1	-1	-1	1	594993	3411	-1	-1	-1	-1	-1	-1	-1	-1	3	820.3933
14100885	5	7	8	1	0	0	-1	-1	-1	1	594993	3411	-1	-1	-1	-1	-1	-1	-1	-1	2	820.3933
14100886	1	1	40	2	1	1067998	1910	-1	-1	2	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	292.2471
14100886	2	6	17	2	0	0	-1	-1	-1	1	594605	3383	-1	-1	-1	-1	-1	-1	-1	-1	2	292.2471
14100886	3	7	14	1	0	0	-1	-1	-1	1	595150	3408	-1	-1	-1	-1	-1	-1	-1	-1	1	292.2471
14100887	1	3	80	1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	198.7064
14100887	2	3	80	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	2	198.7064
14100888	1	1	60	1	1	681118	1023	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	344.5473
14100888	2	2	50	2	2	668647	3286	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	3	344.5473
14100889	1	3	70	1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	77.7064
14100889	2	3	70	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	2	77.7064
14100890	1	1	30	1	1	369920	3626	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	184.2754
14100890	2	1	30	2	1	369920	3626	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	3	184.2754
14100891	1	5	30	2	2	378283	2933	-1	-1	1	663070	3019	-1	-1	-1	-1	-1	0	-1	-1	1	606.9042
14100891	2	1	30	1	1	766612	1175	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	1	606.9042
14100891	3	7	8	2	0	0	-1	-1	-1	1	431724	2975	-1	-1	-1	-1	-1	-1	-1	-1	3	606.9042
14100892	1	3	80	1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	251.5309
14100893	1	3	80	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	321.3348
14100893	2	3	80	1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	2	321.3348
14100894	1	4	30	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	283.9359
14100894	2	1	30	1	1	280603	3518	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	3	283.9359
14100895	1	1	30	2	1	735325	530	-1	-1	0	0	-1	-1	-1	-1	-1	-1	5	0	-1	1	212.3439
14100895	2	5	30	1	1	653	3348	-1	-1	1	0	-1	-1	-1	-1	-1	-1	0	-1	-1	2	212.3439
14100896	1	1	30	2	1	545200	3152	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	1	279.341
14100896	2	1	40	2	1	726216	1105	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	2	279.341
14100896	3	6	17	1	0	0	-1	-1	-1	1	570079	3222	-1	-1	-1	-1	-1	-1	-1	-1	2	279.341
14100896	4	7	14	2	0	0	-1	-1	-1	1	626797	3225	-1	-1	-1	-1	-1	-1	-1	-1	2	279.341
14100896	5	7	8	1	0	0	-1	-1	-1	1	624546	3229	-1	-1	-1	-1	-1	-1	-1	-1	2	279.341
14100897	1	1	40	1	1	626797	3225	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	1	648.6182
14100897	2	1	40	2	1	626797	3225	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	1	648.6182
14100897	3	7	8	2	0	0	-1	-1	-1	1	651890	3308	-1	-1	-1	-1	-1	-1	-1	-1	2	648.6182
14100897	4	7	8	1	0	0	-1	-1	-1	1	651890	3308	-1	-1	-1	-1	-1	-1	-1	-1	2	648.6182
14100898	1	1	50	2	1	441317	2998	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	2	337.3549
14100898	2	1	50	1	1	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	1	337.3549
14100898	3	6	17	1	0	0	-1	-1	-1	1	591990	3314	-1	-1	-1	-1	-1	-1	-1	-1	2	337.3549
14100898	4	7	14	2	0	0	-1	-1	-1	1	626797	3225	-1	-1	-1	-1	-1	-1	-1	-1	3	337.3549
14100898	5	7	8	2	0	0	-1	-1	-1	1	628772	3167	-1	-1	-1	-1	-1	-1	-1	-1	3	337.3549
14100899	1	3	70	1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	2	315.8285
14100899	2	2	70	2	2	376227	3580	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	2	315.8285
14100900	1	1	70	1	1	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	582.3909
14100900	2	4	60	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	2	582.3909
14100902	1	3	70	1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	271.3016
14100903	1	1	50	1	1	733491	1505	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	305.718
14100903	2	1	50	2	1	1148193	1447	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	3	305.718
14100904	1	1	30	1	1	742562	1551	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3	-1	-1	1	358.9855
14100905	1	1	30	1	1	1132528	1413	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	1015.3583
14100905	2	1	30	2	1	780568	1624	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	3	1015.3583
14100905	3	8	2	2	0	0	-1	-1	-1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1015.3583
14100906	1	1	30	1	1	797163	302	-1	-1	2	797163	302	-1	-1	-1	-1	-1	1	0	-1	1	554.8357
14100906	2	4	30	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	2	554.8357
14100907	1	1	30	2	1	1126722	1675	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	278.8429
14100907	2	1	30	1	1	1258371	1684	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	278.8429
14100908	1	1	60	1	1	730930	1412	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	1	456.2209
14100908	2	4	50	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	2	456.2209
14100909	1	1	70	2	1	1163029	1016	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	217.3623
14100910	1	1	40	2	1	677717	1341	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	846.0343
14100910	2	1	50	1	1	931283	1006	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	2	846.0343
14100910	3	6	17	2	0	0	-1	-1	-1	1	803353	945	-1	-1	-1	-1	-1	-1	-1	-1	1	846.0343
14100910	4	7	14	1	0	0	-1	-1	-1	1	1131111	1174	-1	-1	-1	-1	-1	-1	-1	-1	1	846.0343
14100911	1	3	80	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	80.6786
14100912	1	1	60	2	1	845668	965	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	80.5136
14100912	2	4	60	1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	2	80.5136
14100913	1	1	40	2	1	673453	873	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	2721.5415
14100913	2	4	30	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	2721.5415
14100913	3	7	8	1	0	0	-1	-1	-1	1	945181	1096	-1	-1	-1	-1	-1	-1	-1	-1	1	2721.5415
14100914	1	1	50	1	1	735336	521	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3	1	-1	1	843.8467
14100914	2	1	40	1	1	735336	521	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3	1	-1	2	843.8467
14100915	1	2	60	2	2	273827	3491	-1	-1	0	0	-1	-1	-1	-1	-1	-1	5	0	-1	1	426.0483
14100916	1	1	50	2	1	236628	2564	-1	-1	0	0	-1	-1	-1	-1	-1	-1	5	0	-1	1	390.6169
14100917	1	1	50	2	1	495686	2888	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	453.8196
14100917	2	1	50	1	1	846653	1475	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	2	453.8196
14100917	3	6	17	1	0	0	-1	-1	-1	1	796750	1465	-1	-1	-1	-1	-1	-1	-1	-1	2	453.8196
14100917	4	7	14	1	0	0	-1	-1	-1	1	688180	1523	-1	-1	-1	-1	-1	-1	-1	-1	2	453.8196
14100918	1	1	70	1	1	1001206	307	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	204.2371
14100918	2	3	70	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	204.2371
14100919	1	2	60	1	2	1100174	1613	-1	-1	0	0	-1	-1	-1	-1	-1	-1	5	0	-1	1	339.7123
14100920	1	1	60	2	1	751668	304	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	218.7158
14100920	2	1	21	1	1	1094738	680	-1	-1	0	0	-1	-1	-1	-1	-1	-1	5	0	-1	2	218.7158
14100921	1	1	70	2	1	996757	1665	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	255.5745
14100922	1	3	70	1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	148.1772
14100922	2	3	70	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	2	148.1772
14100923	1	1	21	1	1	716694	487	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3	0	-1	1	675.1243
14100924	1	3	70	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	161.1702
14100925	1	4	60	1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	155.3033
14100925	2	2	60	2	2	1225217	284	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	155.3033
14100926	1	2	60	2	2	797163	303	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4	0	-1	1	279.0577
14100926	2	1	70	2	1	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	2	279.0577
14100927	1	1	60	2	1	909828	362	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	1	164.2707
14100927	2	1	50	1	1	1005181	1860	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	2	164.2707
14100928	1	5	21	2	1	751799	305	-1	-1	1	1030168	76	-1	-1	-1	-1	-1	0	-1	-1	1	729.6196
14100929	1	1	30	1	1	829992	437	-1	-1	0	0	-1	-1	-1	-1	-1	-1	5	-1	-1	1	145.4733
14100929	2	1	30	2	1	674503	603	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	145.4733
14100930	1	1	60	2	1	735344	531	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3	0	-1	1	297.9559
14100931	1	1	50	2	1	735318	536	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3	0	-1	1	150.4382
14100931	2	1	40	1	1	673723	873	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	150.4382
14100932	1	3	80	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	572.8229
14100932	2	3	80	1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	2	572.8229
14100933	1	2	70	2	2	785118	682	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	98.1131
14100934	1	1	60	2	1	716672	492	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	219.2073
14100935	1	3	70	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	354.6615
14100935	2	3	70	1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	3	354.6615
14100936	1	1	60	1	1	236560	2566	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	276.7095
14100936	2	1	50	2	1	829730	433	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	276.7095
14100936	3	7	14	1	0	0	-1	-1	-1	1	907036	235	-1	-1	-1	-1	-1	-1	-1	-1	1	276.7095
14100937	1	1	40	2	1	972485	954	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	196.7025
14100937	2	1	40	1	1	735353	531	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4	0	-1	1	196.7025
14100937	3	8	2	1	0	0	-1	-1	-1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	196.7025
14100938	1	3	80	1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	158.1428
14100938	2	3	80	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	158.1428
14100939	1	2	40	2	2	673572	514	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	83.7353
14100939	2	1	50	2	1	828880	511	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3	1	-1	3	83.7353
14100940	1	1	21	1	1	1214017	1733	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	1	489.5959
14100940	2	1	21	2	1	1103539	1792	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	489.5959
14100941	1	1	60	2	1	902737	873	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4	0	-1	1	109.507
14100942	1	4	30	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	31.1832
14100943	1	4	30	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	201.1661
14100943	2	4	60	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	2	201.1661
14100943	3	4	30	1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	2	201.1661
14100944	1	3	90	1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	87.6761
14100944	2	3	80	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	3	87.6761
14100945	1	1	40	2	1	1239352	510	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	1	19.8199
14100946	1	1	50	1	1	1161261	457	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	61.4777
14100947	1	3	70	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	79.1727
14100948	1	2	70	2	2	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	26.8635
14100948	2	1	70	1	1	1067909	584	-1	-1	0	0	-1	-1	-1	-1	-1	-1	5	0	-1	2	26.8635
14100949	1	1	60	2	1	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	48.3051
14100950	1	1	30	1	1	735336	521	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3	0	-1	1	55.4402
14100950	2	1	30	2	1	718225	453	-1	-1	0	0	-1	-1	-1	-1	-1	-1	5	0	-1	1	55.4402
14100951	1	1	40	1	1	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	60.0602
14100952	1	1	40	1	1	871724	1663	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3	1	-1	1	73.1023
14100953	1	4	50	1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	64.282
14100954	1	1	40	1	1	1078973	1551	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3	-1	-1	1	48.9302
14100955	1	1	50	1	1	1052376	631	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4	0	-1	1	36.9205
14100955	2	4	50	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	2	36.9205
14100956	1	4	40	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	72.6277
14100957	1	1	30	1	1	828891	522	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4	0	-1	1	87.9326
14100958	1	1	40	1	1	1171511	272	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	78.7879
14100959	1	1	30	2	1	829038	469	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3	1	-1	1	109.6879
14100959	2	1	30	1	1	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	109.6879
14100960	1	2	60	2	2	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	66.5095
14100960	2	2	70	1	2	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	66.5095
14100961	1	2	40	2	2	797163	302	-1	-1	2	797163	302	-1	-1	-1	-1	-1	2	0	-1	1	120.244
14100962	1	1	40	2	1	1067459	1616	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3	1	-1	1	57.0085
14100963	1	1	30	2	1	674256	1353	-1	-1	0	0	-1	-1	-1	-1	-1	-1	5	-1	-1	1	72.6544
14100964	1	3	70	1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	166.1467
14100965	1	1	30	2	1	735369	538	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3	0	-1	1	90.0079
14100966	1	2	70	1	2	828972	525	-1	-1	0	0	-1	-1	-1	-1	-1	-1	5	0	-1	1	47.3611
14100966	2	1	60	2	1	735382	545	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	2	47.3611
14100967	1	2	60	2	2	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	1	102.8096
14100968	1	4	50	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	580.9842
14100968	2	7	14	1	0	0	-1	-1	-1	1	1226823	1513	-1	-1	-1	-1	-1	6	-1	-1	2	580.9842
14100969	1	3	70	1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	130.3226
14100970	1	1	50	1	1	1179496	1663	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	1	-1	1	126.5715
14100970	2	1	50	2	1	1179496	1663	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	1	-1	2	126.5715
14100971	1	1	30	1	1	1067449	1615	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	1569.102
14100971	2	1	30	2	1	1057255	780	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	3	1569.102
14100971	3	1	30	2	1	943968	1532	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	3	1569.102
14100971	4	1	30	1	1	749194	1517	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	3	1569.102
14100971	5	1	30	1	1	1000457	1797	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	3	1569.102
14100971	6	2	30	1	2	1057255	780	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	3	1569.102
14100971	7	1	30	1	1	932516	1551	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3	0	-1	3	1569.102
14100972	1	1	21	1	1	751649	282	-1	-1	0	0	-1	-1	-1	-1	-1	-1	5	0	-1	1	81.7082
14100972	2	1	21	1	1	112220	2296	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	2	81.7082
14100972	3	1	21	2	1	837202	1794	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	81.7082
14100973	1	1	40	1	1	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	1	109.3501
14100973	2	5	30	2	1	931417	1007	-1	-1	1	0	-1	-1	-1	-1	-1	-1	5	0	-1	3	109.3501
14100974	1	1	60	1	1	894290	257	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	75.1606
14100974	2	4	60	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	2	75.1606
14100975	1	1	30	2	1	287472	3686	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	58.5315
14100975	2	1	40	1	1	306937	3694	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	58.5315
14100976	1	4	40	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	71.2378
14100977	1	3	80	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	163.0737
14100977	2	5	30	1	0	0	-1	-1	-1	1	1078623	553	-1	-1	-1	-1	-1	0	-1	-1	3	163.0737
14100978	1	1	60	1	1	735340	521	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3	1	-1	1	32.0528
14100978	2	1	40	2	1	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	2	32.0528
14100979	1	5	40	2	1	735376	542	-1	-1	1	1078623	552	-1	-1	-1	-1	-1	3	0	-1	1	41.1273
14100980	1	3	80	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	159.8243
14100980	2	3	80	1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	3	159.8243
14100981	1	2	60	1	2	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	79.0611
14100981	2	1	60	2	1	1114940	596	-1	-1	0	0	-1	-1	-1	-1	-1	-1	5	-1	-1	3	79.0611
14100982	1	1	50	2	1	1078365	552	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	60.688
14100983	1	1	30	1	1	716679	485	-1	-1	0	0	-1	-1	-1	-1	-1	-1	5	-1	-1	1	100.0869
14100984	1	3	70	1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	133.4738
14100984	2	3	70	2	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	2	133.4738
14100985	1	1	40	1	1	1179496	1663	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4	-1	-1	1	295.653
14100985	2	1	50	2	1	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	3	295.653
14100985	3	6	17	2	0	0	-1	-1	-1	1	834239	1603	-1	-1	-1	-1	-1	5	-1	-1	2	295.653
14100985	4	7	14	1	0	0	-1	-1	-1	1	834239	1603	-1	-1	-1	-1	-1	5	-1	-1	3	295.653
14100986	1	1	60	2	1	829775	438	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	1	145.5294
14100986	2	1	60	1	1	829775	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	1	145.5294
14100987	1	2	50	2	2	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	156.0818
14100987	2	1	40	1	1	1029506	1611	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	2	156.0818
14100987	3	7	8	1	0	0	-1	-1	-1	1	725564	385	-1	-1	-1	-1	-1	-1	-1	-1	2	156.0818
