pollutant_name,veh_type,total_daily_tons_unincorporated_2018,total_daily_tons_unincorporated_2019,total_daily_tons_unincorporated_2020,total_daily_tons_unincorporated_2030,total_daily_tons_unincorporated_2040,total_daily_tons_unincorporated_2050
Atmospheric CO2,heavy,450.2111613977804,446.0990874269646,441.9870134561497,400.866273747999,381.0604165616837,408.0566267529848
Atmospheric CO2,light,1434.5817534256566,1412.9953255366381,1391.4088976476196,1175.544618757467,1126.687046729905,1169.7495430348426
Atmospheric CO2,medium,54.89103212666282,54.40839890777738,53.92576568889126,49.09943350003391,48.14549124507835,49.54325642970298
CO2 Equivalent,heavy,450.2671493257526,446.1440610939071,442.020972862063,400.79009054361995,380.9401042735367,407.93382078206196
CO2 Equivalent,light,1446.3219100112692,1424.412206428733,1402.5025028461823,1183.405467020757,1133.8487307000541,1177.0151291621078
CO2 Equivalent,medium,58.056198439370974,57.4908928652942,56.9255872912172,51.27253155045014,50.29197290320985,51.785903995757735
