pollutantID,pollutant_name,veh_type,intrazonal_vmt,interzonal_vmt,intrazonal_tons,interzonal_tons,running_daily_tons
1,Total Gaseous HCs,heavy,0.0,173.84190896493735,0.0,0.0003195876657680164,0.0003195876657680164
1,Total Gaseous HCs,light,68.72824598000001,10010.20864146428,8.694535485945884e-06,0.001583036190818357,0.0015917307263043027
1,Total Gaseous HCs,medium,6.161861896687794,646.4301869984481,2.4939994452737083e-06,0.000345483704495195,0.0003479777039404687
1,Total Gaseous HCs,transit,0.0,12.693117409269044,0.0,8.389903770807632e-05,8.389903770807632e-05
2,CO,heavy,0.0,173.84190896493735,0.0,0.0017226225003073353,0.0017226225003073353
2,CO,light,68.72824598000001,10010.20864146428,0.00029850807804739375,0.04901745657554621,0.0493159646535936
2,CO,medium,6.161861896687794,646.4301869984481,3.648891746537517e-05,0.0044160902755893995,0.004452579193054774
2,CO,transit,0.0,12.693117409269044,0.0,0.00021676535881167176,0.00021676535881167176
3,NOx,heavy,0.0,173.84190896493735,0.0,0.0048811005330279085,0.0048811005330279085
3,NOx,light,68.72824598000001,10010.20864146428,2.9464560958837444e-05,0.004618557613558362,0.004648022174517199
3,NOx,medium,6.161861896687794,646.4301869984481,1.2695723396496149e-05,0.0016263282084369082,0.0016390239318334044
3,NOx,transit,0.0,12.693117409269044,0.0,0.0003364954986848348,0.0003364954986848348
5,Methane,heavy,0.0,173.84190896493735,0.0,6.525856586273661e-05,6.525856586273661e-05
5,Methane,light,68.72824598000001,10010.20864146428,1.5952891811094244e-06,0.0002823980129288812,0.00028399330210999063
5,Methane,medium,6.161861896687794,646.4301869984481,6.226499827984051e-07,8.646392237266698e-05,8.708657235546538e-05
5,Methane,transit,0.0,12.693117409269044,0.0,5.479388187322494e-05,5.479388187322494e-05
6,N20,heavy,0.0,173.84190896493735,0.0,2.7208876847999357e-06,2.7208876847999357e-06
6,N20,light,68.72824598000001,10010.20864146428,3.89742291432003e-07,9.364032020580862e-05,9.403006249724062e-05
6,N20,medium,6.161861896687794,646.4301869984481,6.487269823451878e-08,1.1062251374547856e-05,1.1127124072782374e-05
6,N20,transit,0.0,12.693117409269044,0.0,5.564013812414282e-07,5.564013812414282e-07
79,Non-methane HCs,heavy,0.0,173.84190896493735,0.0,0.000254329370456209,0.000254329370456209
79,Non-methane HCs,light,68.72824598000001,10010.20864146428,7.0992841685041e-06,0.0013006407529095208,0.0013077400370780248
79,Non-methane HCs,medium,6.161861896687794,646.4301869984481,1.8713512961621868e-06,0.0002590199340684205,0.00026089128536458273
79,Non-methane HCs,transit,0.0,12.693117409269044,0.0,2.9105065655338784e-05,2.9105065655338784e-05
87,VOCs,heavy,0.0,173.84190896493735,0.0,0.0002897287607035116,0.0002897287607035116
87,VOCs,light,68.72824598000001,10010.20864146428,7.580072024804211e-06,0.0013874495342719574,0.0013950296062967616
87,VOCs,medium,6.161861896687794,646.4301869984481,2.0718421962233753e-06,0.00028725077315185587,0.00028932261534807925
87,VOCs,transit,0.0,12.693117409269044,0.0,3.317584710515428e-05,3.317584710515428e-05
90,Atmospheric CO2,heavy,0.0,173.84190896493735,0.0,0.6947693666569545,0.6947693666569545
90,Atmospheric CO2,light,68.72824598000001,10010.20864146428,0.03627332493507843,7.043807870014612,7.08008119494969
90,Atmospheric CO2,medium,6.161861896687794,646.4301869984481,0.00556161028188385,0.7371646722215717,0.7427262825034555
90,Atmospheric CO2,transit,0.0,12.693117409269044,0.0,0.04682927167258803,0.04682927167258803
91,Total Energy,heavy,0.0,173.84190896493735,0.0,9441.630805395645,9441.630805395645
91,Total Energy,light,68.72824598000001,10010.20864146428,504.4385214772677,97958.33129361282,98462.76981509008
91,Total Energy,medium,6.161861896687794,646.4301869984481,76.68560367665894,10170.981632915722,10247.66723659238
91,Total Energy,transit,0.0,12.693117409269044,0.0,646.3716209594974,646.3716209594974
98,CO2 Equivalent,heavy,0.0,173.84190896493735,0.0,0.6972119476273133,0.6972119476273133
98,CO2 Equivalent,light,68.72824598000001,10010.20864146428,0.03642933805345302,7.078765826323702,7.1151951643771545
98,CO2 Equivalent,medium,6.161861896687794,646.4301869984481,0.005596510955780508,0.7426225979988031,0.7482191089545837
98,CO2 Equivalent,transit,0.0,12.693117409269044,0.0,0.04836494360488285,0.04836494360488285
100,PM10 Exhaust,heavy,0.0,173.84190896493735,0.0,0.0001387438308966395,0.0001387438308966395
100,PM10 Exhaust,light,68.72824598000001,10010.20864146428,5.242087872323235e-07,9.191975940657033e-05,9.244396819380265e-05
100,PM10 Exhaust,medium,6.161861896687794,646.4301869984481,3.382699690564894e-07,4.513267592693263e-05,4.547094589598912e-05
100,PM10 Exhaust,transit,0.0,12.693117409269044,0.0,6.058225153652378e-06,6.058225153652378e-06
106,PM10 Brakewear,heavy,0.0,173.84190896493735,0.0,0.0002753331839501887,0.0002753331839501887
106,PM10 Brakewear,light,68.72824598000001,10010.20864146428,5.336707063399411e-06,0.0011338476278840398,0.0011391843349474393
106,PM10 Brakewear,medium,6.161861896687794,646.4301869984481,9.339287602333822e-07,0.00013986964973562244,0.00014080357849585582
106,PM10 Brakewear,transit,0.0,12.693117409269044,0.0,1.2090180956234305e-05,1.2090180956234305e-05
107,PM10 Tirewear,heavy,0.0,173.84190896493735,0.0,9.598491614818988e-06,9.598491614818988e-06
107,PM10 Tirewear,light,68.72824598000001,10010.20864146428,9.54209221537124e-07,0.00014358384448799158,0.0001445380537095287
107,PM10 Tirewear,medium,6.161861896687794,646.4301869984481,1.105012855794919e-07,1.1945737821420768e-05,1.205623910700026e-05
