pollutantID,pollutant_name,veh_type,intrazonal_vmt,interzonal_vmt,intrazonal_tons,interzonal_tons,running_daily_tons
1,Total Gaseous HCs,heavy,1.4540578847390682,818.1015717586657,1.145589682896868e-06,0.000416174011964904,0.0004173196016478009
1,Total Gaseous HCs,light,2425.333292,101189.2770139635,0.00039065570934231596,0.01134098577281925,0.011731641482161565
1,Total Gaseous HCs,medium,7.960102150373465,3278.8275444650812,3.6196976893565338e-06,0.0009207347162098558,0.0009243544138992124
1,Total Gaseous HCs,transit,0.0,0.0,0.0,0.0,0.0
2,CO,heavy,1.4540578847390682,818.1015717586657,7.933921442290252e-06,0.002984187389380423,0.0029921213108227134
2,CO,light,2425.333292,101189.2770139635,0.012255718444467323,0.3661885857672189,0.37844430421168623
2,CO,medium,7.960102150373465,3278.8275444650812,5.3884150044126884e-05,0.016116262956795666,0.016170147106839793
2,CO,transit,0.0,0.0,0.0,0.0,0.0
3,NOx,heavy,1.4540578847390682,818.1015717586657,2.2301571646176764e-05,0.009206890226111809,0.009229191797757986
3,NOx,light,2425.333292,101189.2770139635,0.0012463250110205033,0.04450563435187441,0.04575195936289491
3,NOx,medium,7.960102150373465,3278.8275444650812,1.728393704199936e-05,0.005147043691356032,0.005164327628398031
3,NOx,transit,0.0,0.0,0.0,0.0,0.0
5,Methane,heavy,1.4540578847390682,818.1015717586657,2.4439368709328836e-07,8.508497479812911e-05,8.53293684852224e-05
5,Methane,light,2425.333292,101189.2770139635,6.86756324861044e-05,0.0020277332145838436,0.002096408847069948
5,Methane,medium,7.960102150373465,3278.8275444650812,8.449489230578428e-07,0.0002139293177534806,0.00021477426667653845
5,Methane,transit,0.0,0.0,0.0,0.0,0.0
6,N20,heavy,1.4540578847390682,818.1015717586657,8.638892326548293e-09,2.8288224973430455e-06,2.837461389669594e-06
6,N20,light,2425.333292,101189.2770139635,1.6800987060338682e-05,0.00040893378930009495,0.0004257347763604336
6,N20,medium,7.960102150373465,3278.8275444650812,9.670648501467219e-08,2.297077858000515e-05,2.3067485065019822e-05
6,N20,transit,0.0,0.0,0.0,0.0,0.0
79,Non-methane HCs,heavy,1.4540578847390682,818.1015717586657,9.011959958035795e-07,0.00033108905997606845,0.000331990255971872
79,Non-methane HCs,light,2425.333292,101189.2770139635,0.00032197997184604403,0.00931325061753188,0.009635230589377925
79,Non-methane HCs,medium,7.960102150373465,3278.8275444650812,2.7747483277814836e-06,0.0007068042464664706,0.0007095789947942521
79,Non-methane HCs,transit,0.0,0.0,0.0,0.0,0.0
87,VOCs,heavy,1.4540578847390682,818.1015717586657,1.024782191659092e-06,0.00037644510705082826,0.00037746988924248733
87,VOCs,light,2425.333292,101189.2770139635,0.0003435640795237966,0.009913477980051736,0.010257042059575533
87,VOCs,medium,7.960102150373465,3278.8275444650812,3.062424151258662e-06,0.0007795331428210776,0.0007825955669723362
87,VOCs,transit,0.0,0.0,0.0,0.0,0.0
90,Atmospheric CO2,heavy,1.4540578847390682,818.1015717586657,0.0036652727912194634,1.6210904790050502,1.6247557517962696
90,Atmospheric CO2,light,2425.333292,101189.2770139635,1.313708456278012,40.912656981208926,42.22636543748694
90,Atmospheric CO2,medium,7.960102150373465,3278.8275444650812,0.007222073319399437,2.2315845084124613,2.2388065817318608
90,Atmospheric CO2,transit,0.0,0.0,0.0,0.0,0.0
91,Total Energy,heavy,1.4540578847390682,818.1015717586657,49.804536073871034,22026.55070490997,22076.35524098384
91,Total Energy,light,2425.333292,101189.2770139635,18269.162568650874,568949.2356994152,587218.3982680661
91,Total Energy,medium,7.960102150373465,3278.8275444650812,99.60237017697807,30770.177706720242,30869.78007689722
91,Total Energy,transit,0.0,0.0,0.0,0.0,0.0
98,CO2 Equivalent,heavy,1.4540578847390682,818.1015717586657,0.0036739535167913564,1.6240603835648983,1.6277343370816897
98,CO2 Equivalent,light,2425.333292,101189.2770139635,1.320433319672155,41.08522849566546,42.405661815337616
98,CO2 Equivalent,medium,7.960102150373465,3278.8275444650812,0.007272015000290882,2.2437777030590333,2.251049718059324
98,CO2 Equivalent,transit,0.0,0.0,0.0,0.0,0.0
100,PM10 Exhaust,heavy,1.4540578847390682,818.1015717586657,7.581559595081431e-07,0.00031153704224837713,0.00031229519820788525
100,PM10 Exhaust,light,2425.333292,101189.2770139635,2.3143610925852057e-05,0.0006420633720149688,0.0006652069829408209
100,PM10 Exhaust,medium,7.960102150373465,3278.8275444650812,4.626616766025925e-07,0.0001293525614200495,0.0001298152230966521
100,PM10 Exhaust,transit,0.0,0.0,0.0,0.0,0.0
106,PM10 Brakewear,heavy,1.4540578847390682,818.1015717586657,9.277441846631455e-07,0.0002597559992067267,0.00026068374339138984
106,PM10 Brakewear,light,2425.333292,101189.2770139635,0.000188338044123614,0.004338877402965693,0.004527215447089307
106,PM10 Brakewear,medium,7.960102150373465,3278.8275444650812,1.1884034505400065e-06,0.0002461040306329407,0.0002472924340834807
106,PM10 Brakewear,transit,0.0,0.0,0.0,0.0,0.0
107,PM10 Tirewear,heavy,1.4540578847390682,818.1015717586657,7.237020579292511e-08,3.243881531728206e-05,3.2511185523074985e-05
107,PM10 Tirewear,light,2425.333292,101189.2770139635,3.36934576924516e-05,0.0011108414164379841,0.0011445348741304358
107,PM10 Tirewear,medium,7.960102150373465,3278.8275444650812,1.424592043860006e-07,4.614010133045276e-05,4.628256053483876e-05
107,PM10 Tirewear,transit,0.0,0.0,0.0,0.0,0.0
110,PM25 Exhaust,heavy,1.4540578847390682,818.1015717586657,6.974984807883682e-07,0.0002866121428643741,0.00028730964134516244
