pollutantID,pollutant_name,veh_type,intrazonal_vmt,interzonal_vmt,intrazonal_tons,interzonal_tons,running_daily_tons
1,Total Gaseous HCs,heavy,291.3337610262903,16767.838658815203,0.00022952934296089007,0.008844392783928458,0.009073922126889348
1,Total Gaseous HCs,light,404.4988629799999,211589.97118684393,6.515384535677754e-05,0.023368610160375967,0.023433764005732743
1,Total Gaseous HCs,medium,17.408093208562594,14387.173605208738,7.91598326329076e-06,0.0037250396032770484,0.0037329555865403393
1,Total Gaseous HCs,transit,0.0,74.53240748463108,0.0,0.00010162081071733386,0.00010162081071733386
2,CO,heavy,291.3337610262903,16767.838658815203,0.0015896335336638508,0.06400278364002926,0.06559241717369312
2,CO,light,404.4988629799999,211589.97118684393,0.002044017699399166,0.7411484150244566,0.7431924327238558
2,CO,medium,17.408093208562594,14387.173605208738,0.00011784023384697554,0.06735384650001934,0.06747168673386632
2,CO,transit,0.0,74.53240748463108,0.0,0.0004902052689397125,0.0004902052689397125
3,NOx,heavy,291.3337610262903,16767.838658815203,0.004469323494283082,0.1974749798918573,0.2019443033861404
3,NOx,light,404.4988629799999,211589.97118684393,0.0002079846227793032,0.09133971677589338,0.09154770139867269
3,NOx,medium,17.408093208562594,14387.173605208738,3.780080030998793e-05,0.021418883849653663,0.021456684649963653
3,NOx,transit,0.0,74.53240748463108,0.0,0.0005597213112342743,0.0005597213112342743
5,Methane,heavy,291.3337610262903,16767.838658815203,4.8966504552015794e-05,0.0018114482212134642,0.00186041472576548
5,Methane,light,404.4988629799999,211589.97118684393,1.1453769878023249e-05,0.004144276701978149,0.004155730471856172
5,Methane,medium,17.408093208562594,14387.173605208738,1.8478342779025026e-06,0.000837783959225348,0.0008396317935032505
5,Methane,transit,0.0,74.53240748463108,0.0,6.52001521593933e-05,6.52001521593933e-05
6,N20,heavy,291.3337610262903,16767.838658815203,1.730880881022227e-06,6.120882427677408e-05,6.29397051577963e-05
6,N20,light,404.4988629799999,211589.97118684393,2.8020809285327245e-06,0.0009021549282056646,0.0009049570091341974
6,N20,medium,17.408093208562594,14387.173605208738,2.114891835815061e-07,9.644250748788298e-05,9.665399667146449e-05
6,N20,transit,0.0,74.53240748463108,0.0,4.2346481131549753e-07,4.2346481131549753e-07
79,Non-methane HCs,heavy,291.3337610262903,16767.838658815203,0.00018056283840887425,0.007032941801031824,0.007213504639440698
79,Non-methane HCs,light,404.4988629799999,211589.97118684393,5.370005555263586e-05,0.019224341119551985,0.01927804117510462
79,Non-methane HCs,medium,17.408093208562594,14387.173605208738,6.068147946827166e-06,0.002887254192043453,0.00289332233999028
79,Non-methane HCs,transit,0.0,74.53240748463108,0.0,3.642066441519077e-05,3.642066441519077e-05
87,VOCs,heavy,291.3337610262903,16767.838658815203,0.00020532446009354275,0.007995263534487965,0.008200587994581508
87,VOCs,light,404.4988629799999,211589.97118684393,5.7169572480908965e-05,0.02047572840895683,0.020532897981437738
87,VOCs,medium,17.408093208562594,14387.173605208738,6.696626172573185e-06,0.003184645120845622,0.003191341747018195
87,VOCs,transit,0.0,74.53240748463108,0.0,4.190939675194549e-05,4.190939675194549e-05
90,Atmospheric CO2,heavy,291.3337610262903,16767.838658815203,0.7343708380941905,34.69756162102885,35.43193245912305
90,Atmospheric CO2,light,404.4988629799999,211589.97118684393,0.21910125862060967,87.58217931970206,87.80128057832268
90,Atmospheric CO2,medium,17.408093208562594,14387.173605208738,0.015794084438637505,9.432521262111088,9.448315346549725
90,Atmospheric CO2,transit,0.0,74.53240748463108,0.0,0.10931118450849533,0.10931118450849533
91,Total Energy,heavy,291.3337610262903,16767.838658815203,9978.7931160486,471453.92875139654,481432.72186744516
91,Total Energy,light,404.4988629799999,211589.97118684393,3046.944315237668,1217969.7834408623,1221016.7277561
91,Total Energy,medium,17.408093208562594,14387.173605208738,217.82224789078123,130120.79655243934,130338.61880033012
91,Total Energy,transit,0.0,74.53240748463108,0.0,1505.2792613502224,1505.2792613502224
98,CO2 Equivalent,heavy,291.3337610262903,16767.838658815203,0.7361101006475175,34.761087632062136,35.49719773270965
98,CO2 Equivalent,light,404.4988629799999,211589.97118684393,0.2202228048973738,87.95463888740981,88.17486169230719
98,CO2 Equivalent,medium,17.408093208562594,14387.173605208738,0.015903302815428025,9.482204501273708,9.498107804089136
98,CO2 Equivalent,transit,0.0,74.53240748463108,0.0,0.11106752808960464,0.11106752808960464
