pollutantID,pollutant_name,veh_type,intrazonal_vmt,interzonal_vmt,intrazonal_tons,interzonal_tons,running_daily_tons
1,Total Gaseous HCs,heavy,64.86765398321295,32401.75573245644,5.1106370396598214e-05,0.014981518794206672,0.01503262516460327
1,Total Gaseous HCs,light,1045.4457900099999,669296.968648851,0.00013225516511100507,0.05593865508042018,0.05607091024553119
1,Total Gaseous HCs,medium,26.525552697884894,42187.76279309186,1.0736156616118197e-05,0.009371127739093455,0.009381863895709573
1,Total Gaseous HCs,transit,0.0,820.0893451091446,0.0,0.001291072987455426,0.001291072987455426
2,CO,heavy,64.86765398321295,32401.75573245644,0.000353944515870543,0.10899361051016195,0.1093475550260325
2,CO,light,1045.4457900099999,669296.968648851,0.004540695154208332,1.9824576746530178,1.9869983698072262
2,CO,medium,26.525552697884894,42187.76279309186,0.00015707731168791884,0.17175654922810335,0.17191362653979128
2,CO,transit,0.0,820.0893451091446,0.0,0.005869856551619244,0.005869856551619244
3,NOx,heavy,64.86765398321295,32401.75573245644,0.0009962223773843817,0.3461692789490344,0.34716550132641877
3,NOx,light,1045.4457900099999,669296.968648851,0.00044864223364950146,0.2432085089356705,0.24365715116932
3,NOx,medium,26.525552697884894,42187.76279309186,5.4640333718572015e-05,0.05780774080781065,0.05786238114152922
3,NOx,transit,0.0,820.0893451091446,0.0,0.006966541425246141,0.006966541425246141
5,Methane,heavy,64.86765398321295,32401.75573245644,1.0902630943228514e-05,0.002924209757745603,0.0029351123886888313
5,Methane,light,1045.4457900099999,669296.968648851,2.426642110306014e-05,0.010461192254460277,0.010485458675563337
5,Methane,medium,26.525552697884894,42187.76279309186,2.6803805745685703e-06,0.002261827973554141,0.0022645083541287096
5,Methane,transit,0.0,820.0893451091446,0.0,0.0008404616149269176,0.0008404616149269176
6,N20,heavy,64.86765398321295,32401.75573245644,3.853930031981444e-07,9.870263724992276e-05,9.90880302531209e-05
6,N20,light,1045.4457900099999,669296.968648851,5.9284862158942454e-06,0.002124737920417557,0.002130666406633451
6,N20,medium,26.525552697884894,42187.76279309186,2.79263671358602e-07,0.0002352736737192638,0.00023555293739062238
6,N20,transit,0.0,820.0893451091446,0.0,5.81625688692485e-06,5.81625688692485e-06
79,Non-methane HCs,heavy,64.86765398321295,32401.75573245644,4.020373547926458e-05,0.01205730652619464,0.012097510261673905
79,Non-methane HCs,light,1045.4457900099999,669296.968648851,0.00010798932287908294,0.04547749264106892,0.045585481963948
79,Non-methane HCs,medium,26.525552697884894,42187.76279309186,8.055783828794944e-06,0.0071092994583197636,0.007117355242148559
79,Non-methane HCs,transit,0.0,820.0893451091446,0.0,0.00045061202868647065,0.00045061202868647065
87,VOCs,heavy,64.86765398321295,32401.75573245644,4.571710083601892e-05,0.013716905486317007,0.013762622587153026
87,VOCs,light,1045.4457900099999,669296.968648851,0.00011506083699500648,0.04859990958460309,0.0487149704215981
87,VOCs,medium,26.525552697884894,42187.76279309186,8.922078906128322e-06,0.007869195704383738,0.007878117783289866
87,VOCs,transit,0.0,820.0893451091446,0.0,0.000518698404174404,0.000518698404174404
90,Atmospheric CO2,heavy,64.86765398321295,32401.75573245644,0.16351319274856452,62.26612043725968,62.42963363000825
90,Atmospheric CO2,light,1045.4457900099999,669296.968648851,0.5517643336056878,260.01166030209737,260.56342463570303
90,Atmospheric CO2,medium,26.525552697884894,42187.76279309186,0.023941592507373134,27.15914382645401,27.183085418961383
90,Atmospheric CO2,transit,0.0,820.0893451091446,0.0,1.3273972963685015,1.3273972963685015
91,Total Energy,heavy,64.86765398321295,32401.75573245644,2221.8533709984076,846033.6102062026,848255.463577201
91,Total Energy,light,1045.4457900099999,669296.968648851,7673.1643748152965,3615874.526530932,3623547.6909057475
91,Total Energy,medium,26.525552697884894,42187.76279309186,330.1158084357171,374558.42008443276,374888.5358928685
91,Total Energy,transit,0.0,820.0893451091446,0.0,18282.73690258627,18282.73690258627
98,CO2 Equivalent,heavy,64.86765398321295,32401.75573245644,0.16390045264284428,62.36864299450587,62.53254344714871
98,CO2 Equivalent,light,1045.4457900099999,669296.968648851,0.5541374955490105,260.90632871720186,261.4604662127509
98,CO2 Equivalent,medium,26.525552697884894,42187.76279309186,0.024091832855940867,27.28580417411559,27.30989600697153
98,CO2 Equivalent,transit,0.0,820.0893451091446,0.0,1.350143828900465,1.350143828900465
100,PM10 Exhaust,heavy,64.86765398321295,32401.75573245644,3.382251372807909e-05,0.011184962569173508,0.011218785082901587
100,PM10 Exhaust,light,1045.4457900099999,669296.968648851,7.973895689527787e-06,0.0032661936108235963,0.003274167506513124
100,PM10 Exhaust,medium,26.525552697884894,42187.76279309186,1.4561828827040117e-06,0.0014075383589835075,0.0014089945418662114
100,PM10 Exhaust,transit,0.0,820.0893451091446,0.0,0.00014611463532565429,0.00014611463532565429
106,PM10 Brakewear,heavy,64.86765398321295,32401.75573245644,4.1388028212141225e-05,0.007786028181619611,0.007827416209831753
106,PM10 Brakewear,light,1045.4457900099999,669296.968648851,8.117823832680251e-05,0.026541363030329397,0.0266225412686562
106,PM10 Brakewear,medium,26.525552697884894,42187.76279309186,4.0203719202076225e-06,0.0026883641297739086,0.0026923845016941163
106,PM10 Brakewear,transit,0.0,820.0893451091446,0.0,0.00010652179654902316,0.00010652179654902316
107,PM10 Tirewear,heavy,64.86765398321295,32401.75573245644,3.2285409799292877e-06,0.0011774144419173015,0.0011806429828972308
107,PM10 Tirewear,light,1045.4457900099999,669296.968648851,1.4514760259340839e-05,0.007125717788713069,0.00714023254897241
