pollutantID,pollutant_name,veh_type,intrazonal_vmt,interzonal_vmt,start_tons,intrazonal_tons,interzonal_tons,total_daily_tons
1,Total Gaseous HCs,heavy,0.0,34006.89154269603,5.434002459342103e-05,0.0,0.016412190559911277,0.016466530584504698
1,Total Gaseous HCs,light,171.21836137,375986.5168359931,0.015305499968887049,4.613236009869428e-06,0.0072607282327072165,0.022570841437604135
1,Total Gaseous HCs,medium,0.267125351,21059.15426395067,0.004141008179659858,5.742996021025503e-08,0.0027526477267631366,0.006893713336383204
2,CO,heavy,0.0,34006.89154269603,0.00010146659542291427,0.0,0.1370828535034095,0.13718432009883244
2,CO,light,171.21836137,375986.5168359931,0.13991610672447488,0.00030856176989043466,0.46656783126307727,0.6067924997574426
2,CO,medium,0.267125351,21059.15426395067,0.01954064697633337,5.674468065183029e-07,0.031799622222384104,0.05134083664552399
3,NOx,heavy,0.0,34006.89154269603,8.606646686372124e-05,0.0,0.22158379880266138,0.2216698652695251
3,NOx,light,171.21836137,375986.5168359931,0.00850183694284121,5.61978707090817e-06,0.01020754986490233,0.018715006594814447
3,NOx,medium,0.267125351,21059.15426395067,0.0026357542714277203,2.025272236103701e-07,0.009015589061921108,0.011651545860572439
5,Methane,heavy,0.0,34006.89154269603,2.0956827880108902e-05,0.0,0.012932238820458113,0.012953195648338222
5,Methane,light,171.21836137,375986.5168359931,0.0016394193567616094,1.4246681866598167e-06,0.002246596084024802,0.0038874401089730713
5,Methane,medium,0.267125351,21059.15426395067,0.0010457665868002783,4.444799548113503e-08,0.00211687261841413,0.0031626836532098893
6,N20,heavy,0.0,34006.89154269603,2.2104273157960586e-06,0.0,0.00018612261144460747,0.00018833303876040352
6,N20,light,171.21836137,375986.5168359931,0.0006935565894071404,5.298775368645256e-07,0.0008454868529977271,0.001539573319941732
6,N20,medium,0.267125351,21059.15426395067,0.00020035200168226974,1.361074250231166e-09,7.606490733472712e-05,0.00027641827009124707
79,Non-methane HCs,heavy,0.0,34006.89154269603,3.336317975537939e-05,0.0,0.0034799510897425873,0.0035133142694979665
79,Non-methane HCs,light,171.21836137,375986.5168359931,0.013645978469270752,3.188572861425327e-06,0.005014137565991871,0.01866330460812405
79,Non-methane HCs,medium,0.267125351,21059.15426395067,0.003091699108719966,1.2981925328281362e-08,0.0006357756186412641,0.003727487709286558
87,VOCs,heavy,0.0,34006.89154269603,1.1442062922220675e-05,0.0,0.0035645489758678725,0.0035759910387900933
87,VOCs,light,171.21836137,375986.5168359931,0.007558509558857367,3.545002015347041e-06,0.005576734361229756,0.01313878892210247
87,VOCs,medium,0.267125351,21059.15426395067,0.0015734731882907536,1.3727342558837019e-08,0.0006786639812021185,0.0022521508968354306
90,Atmospheric CO2,heavy,0.0,34006.89154269603,0.005785988061002739,0.0,62.90985989079287,62.91564587885387
90,Atmospheric CO2,light,171.21836137,375986.5168359931,4.026800154011545,0.06907296910570855,123.87356335366421,127.96943647678145
90,Atmospheric CO2,medium,0.267125351,21059.15426395067,0.6116950477019044,0.00019602859290255672,12.100099778720423,12.71199085501523
91,Total Energy,heavy,0.0,34006.89154269603,78.86179202416785,0.0,855966.2682606559,856045.1300526801
91,Total Energy,light,171.21836137,375986.5168359931,55990.6315909954,960.0627623084082,1721757.954878322,1778708.649231626
91,Total Energy,medium,0.267125351,21059.15426395067,8479.479614276328,2.705979153174736,167114.14754020338,175596.33313363287
98,CO2 Equivalent,heavy,0.0,34006.89154269603,0.006968615552132678,0.0,63.288641399389164,63.295610014941296
98,CO2 Equivalent,light,171.21836137,375986.5168359931,4.274467205944618,0.06926648888605405,124.18172429946011,128.5254579942908
98,CO2 Equivalent,medium,0.267125351,21059.15426395067,0.6975441771415873,0.00019754518568790893,12.175682314366828,12.873424036694104
100,PM10 Exhaust,heavy,0.0,34006.89154269603,2.193437138325225e-07,0.0,0.0015161288821837187,0.0015163482258975511
100,PM10 Exhaust,light,171.21836137,375986.5168359931,0.000881013963897078,3.648011010087099e-07,0.0005647501321938248,0.0014461288971919116
100,PM10 Exhaust,medium,0.267125351,21059.15426395067,0.000141996270028984,1.4705176296995097e-09,7.587867502385854e-05,0.00021787641557047225
106,PM10 Brakewear,heavy,0.0,34006.89154269603,,0.0,0.015163791114137985,
106,PM10 Brakewear,light,171.21836137,375986.5168359931,,1.465509724097754e-05,0.021399209016384025,
106,PM10 Brakewear,medium,0.267125351,21059.15426395067,,4.6219652335091886e-08,0.0020823314545373325,
107,PM10 Tirewear,heavy,0.0,34006.89154269603,,0.0,0.0015097963137897202,
107,PM10 Tirewear,light,171.21836137,375986.5168359931,,2.6207380858160368e-06,0.004625268073465927,
107,PM10 Tirewear,medium,0.267125351,21059.15426395067,,5.227107020706495e-09,0.0003202072017696574,
110,PM25 Exhaust,heavy,0.0,34006.89154269603,2.0172806926202885e-07,0.0,0.0013946488404259052,0.0013948505684951672
110,PM25 Exhaust,light,171.21836137,375986.5168359931,0.0007797408854843234,3.2329736775210043e-07,0.0005004800431914882,0.0012805442260435636
110,PM25 Exhaust,medium,0.267125351,21059.15426395067,0.0001257233563071915,1.3271111288868079e-09,6.836244931588671e-05,0.0001940871327342071
112,Elemental Carbon,heavy,0.0,34006.89154269603,2.8713741810325046e-08,0.0,0.0008676895716755632,0.0008677182854173735
112,Elemental Carbon,light,171.21836137,375986.5168359931,0.0005362163105972368,1.853835218770622e-07,0.0002891945932046009,0.0008255962873237148
112,Elemental Carbon,medium,0.267125351,21059.15426395067,7.663270288581694e-05,2.7713929971260956e-10,1.4750981492589281e-05,9.138396151770593e-05
