,pollutantID,pollutant_name,veh_type,intrazonal_vmt,interzonal_vmt,daily_vmt_total,intrazonal_tons,interzonal_tons,running_daily_tons
18,6,N20,medium,1602.5453407148143,549558.5496168982,551161.094957613,0.00017450553058429887,0.04249080614388102,0.042665311674465314
19,6,N20,transit,0.0,16528.478223383456,16528.478223383456,0.0,0.002559932062350638,0.002559932062350638
20,79,Non-methane HCs,heavy,1275.4571426111136,539764.5898949477,541040.0470375589,0.0004890069706761326,0.09276555170587772,0.09325455867655386
21,79,Non-methane HCs,light,440918.910192822,17258337.26253259,17699256.172725413,0.03654529497871562,0.8317954453642323,0.868340740342948
22,79,Non-methane HCs,medium,1602.5453407148143,549558.5496168982,551161.094957613,0.00043560784052947167,0.06292727584491875,0.06336288368544822
23,79,Non-methane HCs,transit,0.0,16528.478223383456,16528.478223383456,0.0,0.003315580582487123,0.003315580582487123
24,87,VOCs,heavy,1275.4571426111136,539764.5898949477,541040.0470375589,0.0005438981479475826,0.10396156953665663,0.10450546768460421
25,87,VOCs,light,440918.910192822,17258337.26253259,17699256.172725413,0.03843210612421362,0.8739130475934094,0.912345153717623
26,87,VOCs,medium,1602.5453407148143,549558.5496168982,551161.094957613,0.000463725948978322,0.0675038656449308,0.06796759159390912
27,87,VOCs,transit,0.0,16528.478223383456,16528.478223383456,0.0,0.0033386940771982575,0.0033386940771982575
28,90,Atmospheric CO2,heavy,1275.4571426111136,539764.5898949477,541040.0470375589,3.3807380757941696,980.6873100723942,984.0680481481884
29,90,Atmospheric CO2,light,440918.910192822,17258337.26253259,17699256.172725413,246.56796446067506,6608.051780562405,6854.61974502308
30,90,Atmospheric CO2,medium,1602.5453407148143,549558.5496168982,551161.094957613,2.2126715389812373,530.2207868065051,532.4334583454863
31,90,Atmospheric CO2,transit,0.0,16528.478223383456,16528.478223383456,0.0,29.449262038480747,29.449262038480747
32,91,Total Energy,heavy,1275.4571426111136,539764.5898949477,541040.0470375589,45657.11757634707,13242528.086392162,13288185.20396851
33,91,Total Energy,light,440918.910192822,17258337.26253259,17699256.172725413,3408692.3276307243,91602609.41576393,95011301.74339466
34,91,Total Energy,medium,1602.5453407148143,549558.5496168982,551161.094957613,30231.966012267774,7233950.261865468,7264182.227877735
35,91,Total Energy,transit,0.0,16528.478223383456,16528.478223383456,0.0,411307.6128187493,411307.6128187493
36,98,CO2 Equivalent,heavy,1275.4571426111136,539764.5898949477,541040.0470375589,3.4964479238921236,1012.8003192805795,1016.2967672044716
37,98,CO2 Equivalent,light,440918.910192822,17258337.26253259,17699256.172725413,247.8348708175682,6635.632597643962,6883.46746846153
38,98,CO2 Equivalent,medium,1602.5453407148143,549558.5496168982,551161.094957613,2.2893378688404757,546.3053088447738,548.5946467136142
39,98,CO2 Equivalent,transit,0.0,16528.478223383456,16528.478223383456,0.0,31.12378371101687,31.12378371101687
40,100,PM10 Exhaust,heavy,1275.4571426111136,539764.5898949477,541040.0470375589,0.0003592376027606868,0.07646380287639377,0.07682304047915446
41,100,PM10 Exhaust,light,440918.910192822,17258337.26253259,17699256.172725413,0.004171661697391644,0.09441026458437159,0.09858192628176322
