MOVESScenarioID,MOVESRunID,yearID,monthID,dayID,hourID,zoneID,pollutantID,processID,sourceTypeID,regClassID,SCC,fuelTypeID,modelYearID,temperature,relHumidity,ratePerVehicle
1,1,2021,7,5,20,530330,31,2,0,0,,0,0,71.1,55.8,4.91723e-05
1,1,2021,7,5,20,530330,6,2,0,0,,0,0,71.1,55.8,0.00244431
1,1,2021,7,5,20,530330,5,2,0,0,,0,0,71.1,55.8,0.00384774
1,1,2021,7,5,20,530330,3,16,0,0,,0,0,71.1,55.8,2.09297e-11
1,1,2021,7,5,20,530330,3,2,0,0,,0,0,71.1,55.8,0.105945
1,1,2021,7,5,20,530330,2,16,0,0,,0,0,71.1,55.8,0.0448321
1,1,2021,7,5,20,530330,2,2,0,0,,0,0,71.1,55.8,0.111839
1,1,2021,7,5,20,530330,1,16,0,0,,0,0,71.1,55.8,4.84574e-06
1,1,2021,7,5,20,530330,1,2,0,0,,0,0,71.1,55.8,0.00990644
1,1,2021,7,5,19,530330,119,16,0,0,,0,0,74.1,51.7,0.0
1,1,2021,7,5,19,530330,119,2,0,0,,0,0,74.1,51.7,0.0
1,1,2021,7,5,19,530330,118,16,0,0,,0,0,74.1,51.7,2.02461e-06
1,1,2021,7,5,19,530330,118,2,0,0,,0,0,74.1,51.7,0.0001904
1,1,2021,7,5,19,530330,115,16,0,0,,0,0,74.1,51.7,7.50004e-08
1,1,2021,7,5,19,530330,115,2,0,0,,0,0,74.1,51.7,0.000141777
1,1,2021,7,5,19,530330,112,16,0,0,,0,0,74.1,51.7,3.55061e-08
1,1,2021,7,5,19,530330,112,2,0,0,,0,0,74.1,51.7,3.85404e-05
1,1,2021,7,5,19,530330,110,16,0,0,,0,0,74.1,51.7,2.06011e-06
1,1,2021,7,5,19,530330,110,2,0,0,,0,0,74.1,51.7,0.00022894
1,1,2021,7,5,19,530330,100,16,0,0,,0,0,74.1,51.7,2.23965e-06
1,1,2021,7,5,19,530330,100,2,0,0,,0,0,74.1,51.7,0.000248896
1,1,2021,7,5,19,530330,98,2,0,0,,0,0,74.1,51.7,5.30841
1,1,2021,7,5,19,530330,91,2,0,0,,0,0,74.1,51.7,63766.5
1,1,2021,7,5,19,530330,90,2,0,0,,0,0,74.1,51.7,4.68581
1,1,2021,7,5,19,530330,87,16,0,0,,0,0,74.1,51.7,5.61993e-07
1,1,2021,7,5,19,530330,87,2,0,0,,0,0,74.1,51.7,0.00153153
1,1,2021,7,5,19,530330,79,16,0,0,,0,0,74.1,51.7,4.94764e-07
1,1,2021,7,5,19,530330,79,2,0,0,,0,0,74.1,51.7,0.00155795
1,1,2021,7,5,19,530330,31,2,0,0,,0,0,74.1,51.7,3.89583e-05
1,1,2021,7,5,19,530330,6,2,0,0,,0,0,74.1,51.7,0.002007
1,1,2021,7,5,19,530330,5,2,0,0,,0,0,74.1,51.7,0.000980223
1,1,2021,7,5,19,530330,3,16,0,0,,0,0,74.1,51.7,1.68778e-11
1,1,2021,7,5,19,530330,3,2,0,0,,0,0,74.1,51.7,0.0878976
1,1,2021,7,5,19,530330,2,16,0,0,,0,0,74.1,51.7,0.0378585
1,1,2021,7,5,19,530330,2,2,0,0,,0,0,74.1,51.7,0.0929913
1,1,2021,7,5,19,530330,1,16,0,0,,0,0,74.1,51.7,9.223e-07
1,1,2021,7,5,19,530330,1,2,0,0,,0,0,74.1,51.7,0.00253817
1,1,2021,7,5,18,530330,119,16,0,0,,0,0,76.0,49.4,0.0
1,1,2021,7,5,18,530330,119,2,0,0,,0,0,76.0,49.4,0.0
1,1,2021,7,5,18,530330,118,16,0,0,,0,0,76.0,49.4,2.38808e-06
1,1,2021,7,5,18,530330,118,2,0,0,,0,0,76.0,49.4,0.00021587
1,1,2021,7,5,18,530330,115,16,0,0,,0,0,76.0,49.4,8.8515e-08
1,1,2021,7,5,18,530330,115,2,0,0,,0,0,76.0,49.4,0.000160706
1,1,2021,7,5,18,530330,112,16,0,0,,0,0,76.0,49.4,4.16696e-08
1,1,2021,7,5,18,530330,112,2,0,0,,0,0,76.0,49.4,4.37448e-05
1,1,2021,7,5,18,530330,110,16,0,0,,0,0,76.0,49.4,2.42976e-06
1,1,2021,7,5,18,530330,110,2,0,0,,0,0,76.0,49.4,0.000259615
1,1,2021,7,5,18,530330,100,16,0,0,,0,0,76.0,49.4,2.64141e-06
1,1,2021,7,5,18,530330,100,2,0,0,,0,0,76.0,49.4,0.000282238
1,1,2021,7,5,18,530330,98,2,0,0,,0,0,76.0,49.4,6.05792
1,1,2021,7,5,18,530330,91,2,0,0,,0,0,76.0,49.4,71932.4
1,1,2021,7,5,18,530330,90,2,0,0,,0,0,76.0,49.4,5.28722
1,1,2021,7,5,18,530330,87,16,0,0,,0,0,76.0,49.4,4.82817e-09
1,1,2021,7,5,18,530330,87,2,0,0,,0,0,76.0,49.4,0.000555368
1,1,2021,7,5,18,530330,79,16,0,0,,0,0,76.0,49.4,4.78794e-09
1,1,2021,7,5,18,530330,79,2,0,0,,0,0,76.0,49.4,0.000575495
1,1,2021,7,5,18,530330,31,2,0,0,,0,0,76.0,49.4,4.39761e-05
1,1,2021,7,5,18,530330,6,2,0,0,,0,0,76.0,49.4,0.00255661
1,1,2021,7,5,18,530330,5,2,0,0,,0,0,76.0,49.4,0.000352562
1,1,2021,7,5,18,530330,3,16,0,0,,0,0,76.0,49.4,2.04431e-11
1,1,2021,7,5,18,530330,3,2,0,0,,0,0,76.0,49.4,0.100244
1,1,2021,7,5,18,530330,2,16,0,0,,0,0,76.0,49.4,0.0427707
1,1,2021,7,5,18,530330,2,2,0,0,,0,0,76.0,49.4,0.106231
1,1,2021,7,5,18,530330,1,16,0,0,,0,0,76.0,49.4,5.60257e-09
1,1,2021,7,5,18,530330,1,2,0,0,,0,0,76.0,49.4,0.000928058
1,1,2021,7,5,17,530330,119,16,0,0,,0,0,76.9,48.3,0.0
1,1,2021,7,5,17,530330,119,2,0,0,,0,0,76.9,48.3,0.0
1,1,2021,7,5,17,530330,118,16,0,0,,0,0,76.9,48.3,2.63854e-06
1,1,2021,7,5,17,530330,118,2,0,0,,0,0,76.9,48.3,0.000235045
1,1,2021,7,5,17,530330,115,16,0,0,,0,0,76.9,48.3,9.78829e-08
1,1,2021,7,5,17,530330,115,2,0,0,,0,0,76.9,48.3,0.0001752
1,1,2021,7,5,17,530330,112,16,0,0,,0,0,76.9,48.3,4.56825e-08
1,1,2021,7,5,17,530330,112,2,0,0,,0,0,76.9,48.3,4.65339e-05
1,1,2021,7,5,17,530330,110,16,0,0,,0,0,76.9,48.3,2.68423e-06
1,1,2021,7,5,17,530330,110,2,0,0,,0,0,76.9,48.3,0.000281578
1,1,2021,7,5,17,530330,100,16,0,0,,0,0,76.9,48.3,2.91789e-06
1,1,2021,7,5,17,530330,100,2,0,0,,0,0,76.9,48.3,0.000306094
1,1,2021,7,5,17,530330,98,2,0,0,,0,0,76.9,48.3,6.716
1,1,2021,7,5,17,530330,91,2,0,0,,0,0,76.9,48.3,78470.1
1,1,2021,7,5,17,530330,90,2,0,0,,0,0,76.9,48.3,5.7695
1,1,2021,7,5,17,530330,87,16,0,0,,0,0,76.9,48.3,5.20171e-09
1,1,2021,7,5,17,530330,87,2,0,0,,0,0,76.9,48.3,0.000566158
1,1,2021,7,5,17,530330,79,16,0,0,,0,0,76.9,48.3,5.15837e-09
1,1,2021,7,5,17,530330,79,2,0,0,,0,0,76.9,48.3,0.000586675
1,1,2021,7,5,17,530330,31,2,0,0,,0,0,76.9,48.3,4.80107e-05
1,1,2021,7,5,17,530330,6,2,0,0,,0,0,76.9,48.3,0.00314599
1,1,2021,7,5,17,530330,5,2,0,0,,0,0,76.9,48.3,0.000359401
1,1,2021,7,5,17,530330,3,16,0,0,,0,0,76.9,48.3,2.43128e-11
1,1,2021,7,5,17,530330,3,2,0,0,,0,0,76.9,48.3,0.108053
1,1,2021,7,5,17,530330,2,16,0,0,,0,0,76.9,48.3,0.0452066
1,1,2021,7,5,17,530330,2,2,0,0,,0,0,76.9,48.3,0.115134
1,1,2021,7,5,17,530330,1,16,0,0,,0,0,76.9,48.3,6.03602e-09
1,1,2021,7,5,17,530330,1,2,0,0,,0,0,76.9,48.3,0.000946076
1,1,2021,7,5,16,530330,119,16,0,0,,0,0,76.7,48.8,0.0
1,1,2021,7,5,16,530330,119,2,0,0,,0,0,76.7,48.8,0.0
1,1,2021,7,5,16,530330,118,16,0,0,,0,0,76.7,48.8,3.42584e-06
1,1,2021,7,5,16,530330,118,2,0,0,,0,0,76.7,48.8,0.000316864
1,1,2021,7,5,16,530330,115,16,0,0,,0,0,76.7,48.8,1.26958e-07
1,1,2021,7,5,16,530330,115,2,0,0,,0,0,76.7,48.8,0.000235995
1,1,2021,7,5,16,530330,112,16,0,0,,0,0,76.7,48.8,5.98693e-08
1,1,2021,7,5,16,530330,112,2,0,0,,0,0,76.7,48.8,6.38351e-05
1,1,2021,7,5,16,530330,110,16,0,0,,0,0,76.7,48.8,3.48571e-06
1,1,2021,7,5,16,530330,110,2,0,0,,0,0,76.7,48.8,0.0003807
1,1,2021,7,5,16,530330,100,16,0,0,,0,0,76.7,48.8,3.7894e-06
1,1,2021,7,5,16,530330,100,2,0,0,,0,0,76.7,48.8,0.000413877
1,1,2021,7,5,16,530330,98,2,0,0,,0,0,76.7,48.8,8.72653
1,1,2021,7,5,16,530330,91,2,0,0,,0,0,76.7,48.8,104024.0
1,1,2021,7,5,16,530330,90,2,0,0,,0,0,76.7,48.8,7.64537
1,1,2021,7,5,16,530330,87,16,0,0,,0,0,76.7,48.8,7.25455e-09
1,1,2021,7,5,16,530330,87,2,0,0,,0,0,76.7,48.8,0.000810171
1,1,2021,7,5,16,530330,79,16,0,0,,0,0,76.7,48.8,7.1941e-09
1,1,2021,7,5,16,530330,79,2,0,0,,0,0,76.7,48.8,0.000839531
1,1,2021,7,5,16,530330,31,2,0,0,,0,0,76.7,48.8,6.35805e-05
1,1,2021,7,5,16,530330,6,2,0,0,,0,0,76.7,48.8,0.00358495
1,1,2021,7,5,16,530330,5,2,0,0,,0,0,76.7,48.8,0.00051431
1,1,2021,7,5,16,530330,3,16,0,0,,0,0,76.7,48.8,2.98534e-11
1,1,2021,7,5,16,530330,3,2,0,0,,0,0,76.7,48.8,0.144662
1,1,2021,7,5,16,530330,2,16,0,0,,0,0,76.7,48.8,0.0618321
1,1,2021,7,5,16,530330,2,2,0,0,,0,0,76.7,48.8,0.15394
1,1,2021,7,5,16,530330,1,16,0,0,,0,0,76.7,48.8,8.41811e-09
1,1,2021,7,5,16,530330,1,2,0,0,,0,0,76.7,48.8,0.00135384
1,1,2021,7,5,15,530330,119,16,0,0,,0,0,75.7,50.2,0.0
1,1,2021,7,5,15,530330,119,2,0,0,,0,0,75.7,50.2,0.0
1,1,2021,7,5,15,530330,118,16,0,0,,0,0,75.7,50.2,3.53387e-06
1,1,2021,7,5,15,530330,118,2,0,0,,0,0,75.7,50.2,0.000339324
1,1,2021,7,5,15,530330,115,16,0,0,,0,0,75.7,50.2,1.30847e-07
1,1,2021,7,5,15,530330,115,2,0,0,,0,0,75.7,50.2,0.000252617
1,1,2021,7,5,15,530330,112,16,0,0,,0,0,75.7,50.2,6.22419e-08
1,1,2021,7,5,15,530330,112,2,0,0,,0,0,75.7,50.2,6.90418e-05
1,1,2021,7,5,15,530330,110,16,0,0,,0,0,75.7,50.2,3.59611e-06
1,1,2021,7,5,15,530330,110,2,0,0,,0,0,75.7,50.2,0.000408366
1,1,2021,7,5,15,530330,100,16,0,0,,0,0,75.7,50.2,3.90965e-06
1,1,2021,7,5,15,530330,100,2,0,0,,0,0,75.7,50.2,0.000443978
1,1,2021,7,5,15,530330,98,2,0,0,,0,0,75.7,50.2,9.18623
1,1,2021,7,5,15,530330,91,2,0,0,,0,0,75.7,50.2,111597.0
1,1,2021,7,5,15,530330,90,2,0,0,,0,0,75.7,50.2,8.19903
1,1,2021,7,5,15,530330,87,16,0,0,,0,0,75.7,50.2,8.0809e-09
1,1,2021,7,5,15,530330,87,2,0,0,,0,0,75.7,50.2,0.000911734
1,1,2021,7,5,15,530330,79,16,0,0,,0,0,75.7,50.2,8.01356e-09
1,1,2021,7,5,15,530330,79,2,0,0,,0,0,75.7,50.2,0.000944775
1,1,2021,7,5,15,530330,31,2,0,0,,0,0,75.7,50.2,6.81467e-05
1,1,2021,7,5,15,530330,6,2,0,0,,0,0,75.7,50.2,0.00326419
1,1,2021,7,5,15,530330,5,2,0,0,,0,0,75.7,50.2,0.000578787
