pollutantID,sourceTypeID,roadTypeID,avgSpeedBinID,hourID,dayID,monthID,linkID,ratePerDistance
1,0,1,0,1,5,1,530610100,5.98946
1,0,1,0,1,5,4,530610100,5.98946
1,0,1,0,1,5,7,530610100,5.98946
1,0,1,0,2,5,1,530610100,5.94938
1,0,1,0,2,5,4,530610100,5.94938
1,0,1,0,2,5,7,530610100,5.94938
1,0,1,0,3,5,1,530610100,6.01443
1,0,1,0,3,5,4,530610100,6.01443
1,0,1,0,3,5,7,530610100,6.01443
1,0,1,0,4,5,1,530610100,5.90702
1,0,1,0,4,5,4,530610100,5.90702
1,0,1,0,4,5,7,530610100,5.90702
1,0,1,0,5,5,1,530610100,5.95029
1,0,1,0,5,5,4,530610100,5.95029
1,0,1,0,5,5,7,530610100,5.95029
1,0,1,0,6,5,1,530610100,5.9177
1,0,1,0,6,5,4,530610100,5.9177
1,0,1,0,6,5,7,530610100,5.91771
1,0,1,0,7,5,1,530610100,6.05016
1,0,1,0,7,5,4,530610100,6.05016
1,0,1,0,7,5,7,530610100,6.05016
1,0,1,0,8,5,1,530610100,6.31217
1,0,1,0,8,5,4,530610100,6.31217
1,0,1,0,8,5,7,530610100,6.31217
1,0,1,0,9,5,1,530610100,6.34149
1,0,1,0,9,5,4,530610100,6.34149
1,0,1,0,9,5,7,530610100,6.34149
1,0,1,0,10,5,1,530610100,6.2186
1,0,1,0,10,5,4,530610100,6.21859
1,0,1,0,10,5,7,530610100,6.2186
1,0,1,0,11,5,1,530610100,6.17079
1,0,1,0,11,5,4,530610100,6.17079
1,0,1,0,11,5,7,530610100,6.17079
1,0,1,0,12,5,1,530610100,6.21068
1,0,1,0,12,5,4,530610100,6.21068
1,0,1,0,12,5,7,530610100,6.21068
1,0,1,0,13,5,1,530610100,6.25571
1,0,1,0,13,5,4,530610100,6.25571
1,0,1,0,13,5,7,530610100,6.25571
1,0,1,0,14,5,1,530610100,6.24836
1,0,1,0,14,5,4,530610100,6.24836
1,0,1,0,14,5,7,530610100,6.24837
1,0,1,0,15,5,1,530610100,6.2828
1,0,1,0,15,5,4,530610100,6.2828
1,0,1,0,15,5,7,530610100,6.28281
1,0,1,0,16,5,1,530610100,6.38183
1,0,1,0,16,5,4,530610100,6.38183
1,0,1,0,16,5,7,530610100,6.38183
1,0,1,0,17,5,1,530610100,6.46033
1,0,1,0,17,5,4,530610100,6.46033
1,0,1,0,17,5,7,530610100,6.46033
1,0,1,0,18,5,1,530610100,6.56525
1,0,1,0,18,5,4,530610100,6.56525
1,0,1,0,18,5,7,530610100,6.56526
1,0,1,0,19,5,1,530610100,6.37831
1,0,1,0,19,5,4,530610100,6.37831
1,0,1,0,19,5,7,530610100,6.37831
1,0,1,0,20,5,1,530610100,6.20237
1,0,1,0,20,5,4,530610100,6.20237
1,0,1,0,20,5,7,530610100,6.20237
1,0,1,0,21,5,1,530610100,6.12084
1,0,1,0,21,5,4,530610100,6.12084
1,0,1,0,21,5,7,530610100,6.12084
1,0,1,0,22,5,1,530610100,6.09071
1,0,1,0,22,5,4,530610100,6.09071
1,0,1,0,22,5,7,530610100,6.09071
1,0,1,0,23,5,1,530610100,6.08658
1,0,1,0,23,5,4,530610100,6.08658
1,0,1,0,23,5,7,530610100,6.08658
1,0,1,0,24,5,1,530610100,6.10382
1,0,1,0,24,5,4,530610100,6.10382
1,0,1,0,24,5,7,530610100,6.10382
1,0,2,1,1,5,1,530610201,2.34081
1,0,2,1,1,5,4,530610201,2.34081
1,0,2,1,1,5,7,530610201,2.34081
1,0,2,1,2,5,1,530610201,2.34081
1,0,2,1,2,5,4,530610201,2.34081
1,0,2,1,2,5,7,530610201,2.34081
1,0,2,1,3,5,1,530610201,2.34081
1,0,2,1,3,5,4,530610201,2.34081
1,0,2,1,3,5,7,530610201,2.34081
1,0,2,1,4,5,1,530610201,2.34081
1,0,2,1,4,5,4,530610201,2.34081
1,0,2,1,4,5,7,530610201,2.34081
1,0,2,1,5,5,1,530610201,2.34081
1,0,2,1,5,5,4,530610201,2.34081
1,0,2,1,5,5,7,530610201,2.34081
1,0,2,1,6,5,1,530610201,2.34081
1,0,2,1,6,5,4,530610201,2.34081
1,0,2,1,6,5,7,530610201,2.34081
1,0,2,1,7,5,1,530610201,2.34081
1,0,2,1,7,5,4,530610201,2.34081
1,0,2,1,7,5,7,530610201,2.34081
1,0,2,1,8,5,1,530610201,2.34081
1,0,2,1,8,5,4,530610201,2.34081
1,0,2,1,8,5,7,530610201,2.34081
1,0,2,1,9,5,1,530610201,2.34081
1,0,2,1,9,5,4,530610201,2.34081
1,0,2,1,9,5,7,530610201,2.34081
1,0,2,1,10,5,1,530610201,2.34081
1,0,2,1,10,5,4,530610201,2.34081
1,0,2,1,10,5,7,530610201,2.34081
1,0,2,1,11,5,1,530610201,2.34081
1,0,2,1,11,5,4,530610201,2.34081
1,0,2,1,11,5,7,530610201,2.34081
1,0,2,1,12,5,1,530610201,2.34081
1,0,2,1,12,5,4,530610201,2.34081
1,0,2,1,12,5,7,530610201,2.34081
1,0,2,1,13,5,1,530610201,2.34081
