pollutantID,sourceTypeID,roadTypeID,avgSpeedBinID,hourID,dayID,monthID,linkID,ratePerDistance
1,0,2,4,15,5,4,530530204,0.579011
1,0,2,4,15,5,7,530530204,0.579011
1,0,2,4,16,5,1,530530204,0.579011
1,0,2,4,16,5,4,530530204,0.579011
1,0,2,4,16,5,7,530530204,0.579011
1,0,2,4,17,5,1,530530204,0.579011
1,0,2,4,17,5,4,530530204,0.579011
1,0,2,4,17,5,7,530530204,0.579011
1,0,2,4,18,5,1,530530204,0.579011
1,0,2,4,18,5,4,530530204,0.579011
1,0,2,4,18,5,7,530530204,0.579011
1,0,2,4,19,5,1,530530204,0.579011
1,0,2,4,19,5,4,530530204,0.579011
1,0,2,4,19,5,7,530530204,0.579011
1,0,2,4,20,5,1,530530204,0.57901
1,0,2,4,20,5,4,530530204,0.579011
1,0,2,4,20,5,7,530530204,0.579011
1,0,2,4,21,5,1,530530204,0.579011
1,0,2,4,21,5,4,530530204,0.579011
1,0,2,4,21,5,7,530530204,0.579011
1,0,2,4,22,5,1,530530204,0.579011
1,0,2,4,22,5,4,530530204,0.579011
1,0,2,4,22,5,7,530530204,0.579011
1,0,2,4,23,5,1,530530204,0.579011
1,0,2,4,23,5,4,530530204,0.579011
1,0,2,4,23,5,7,530530204,0.579011
1,0,2,4,24,5,1,530530204,0.579011
1,0,2,4,24,5,4,530530204,0.579011
1,0,2,4,24,5,7,530530204,0.579011
1,0,2,5,1,5,1,530530205,0.450159
1,0,2,5,1,5,4,530530205,0.450159
1,0,2,5,1,5,7,530530205,0.450159
1,0,2,5,2,5,1,530530205,0.450159
1,0,2,5,2,5,4,530530205,0.450159
1,0,2,5,2,5,7,530530205,0.450159
1,0,2,5,3,5,1,530530205,0.450159
1,0,2,5,3,5,4,530530205,0.450159
1,0,2,5,3,5,7,530530205,0.450159
1,0,2,5,4,5,1,530530205,0.450159
1,0,2,5,4,5,4,530530205,0.450159
1,0,2,5,4,5,7,530530205,0.450159
1,0,2,5,5,5,1,530530205,0.450159
1,0,2,5,5,5,4,530530205,0.450159
1,0,2,5,5,5,7,530530205,0.450159
1,0,2,5,6,5,1,530530205,0.450159
1,0,2,5,6,5,4,530530205,0.450159
1,0,2,5,6,5,7,530530205,0.450159
1,0,2,5,7,5,1,530530205,0.450159
1,0,2,5,7,5,4,530530205,0.450159
1,0,2,5,7,5,7,530530205,0.450159
1,0,2,5,8,5,1,530530205,0.450159
1,0,2,5,8,5,4,530530205,0.450159
1,0,2,5,8,5,7,530530205,0.450159
1,0,2,5,9,5,1,530530205,0.450158
1,0,2,5,9,5,4,530530205,0.450159
1,0,2,5,9,5,7,530530205,0.450159
1,0,2,5,10,5,1,530530205,0.450159
1,0,2,5,10,5,4,530530205,0.450159
1,0,2,5,10,5,7,530530205,0.450159
1,0,2,5,11,5,1,530530205,0.450159
1,0,2,5,11,5,4,530530205,0.450159
1,0,2,5,11,5,7,530530205,0.450159
1,0,2,5,12,5,1,530530205,0.450159
1,0,2,5,12,5,4,530530205,0.450159
1,0,2,5,12,5,7,530530205,0.450159
1,0,2,5,13,5,1,530530205,0.450159
1,0,2,5,13,5,4,530530205,0.450159
1,0,2,5,13,5,7,530530205,0.450159
1,0,2,5,14,5,1,530530205,0.450158
1,0,2,5,14,5,4,530530205,0.450159
1,0,2,5,14,5,7,530530205,0.450159
1,0,2,5,15,5,1,530530205,0.450159
1,0,2,5,15,5,4,530530205,0.450159
1,0,2,5,15,5,7,530530205,0.450159
1,0,2,5,16,5,1,530530205,0.450159
1,0,2,5,16,5,4,530530205,0.450159
1,0,2,5,16,5,7,530530205,0.450159
1,0,2,5,17,5,1,530530205,0.450159
1,0,2,5,17,5,4,530530205,0.450159
1,0,2,5,17,5,7,530530205,0.450159
1,0,2,5,18,5,1,530530205,0.450159
1,0,2,5,18,5,4,530530205,0.450159
1,0,2,5,18,5,7,530530205,0.450159
1,0,2,5,19,5,1,530530205,0.450159
1,0,2,5,19,5,4,530530205,0.450159
1,0,2,5,19,5,7,530530205,0.450159
1,0,2,5,20,5,1,530530205,0.450159
1,0,2,5,20,5,4,530530205,0.450159
1,0,2,5,20,5,7,530530205,0.450159
1,0,2,5,21,5,1,530530205,0.450159
1,0,2,5,21,5,4,530530205,0.450159
1,0,2,5,21,5,7,530530205,0.450159
1,0,2,5,22,5,1,530530205,0.450159
1,0,2,5,22,5,4,530530205,0.450159
1,0,2,5,22,5,7,530530205,0.450159
1,0,2,5,23,5,1,530530205,0.450159
1,0,2,5,23,5,4,530530205,0.450159
1,0,2,5,23,5,7,530530205,0.450159
1,0,2,5,24,5,1,530530205,0.450159
1,0,2,5,24,5,4,530530205,0.450159
1,0,2,5,24,5,7,530530205,0.450159
1,0,2,6,1,5,1,530530206,0.373285
1,0,2,6,1,5,4,530530206,0.373285
1,0,2,6,1,5,7,530530206,0.373285
1,0,2,6,2,5,1,530530206,0.373285
1,0,2,6,2,5,4,530530206,0.373284
1,0,2,6,2,5,7,530530206,0.373285
1,0,2,6,3,5,1,530530206,0.373285
1,0,2,6,3,5,4,530530206,0.373285
1,0,2,6,3,5,7,530530206,0.373285
1,0,2,6,4,5,1,530530206,0.373285
1,0,2,6,4,5,4,530530206,0.373285
1,0,2,6,4,5,7,530530206,0.373285
1,0,2,6,5,5,1,530530206,0.373285
1,0,2,6,5,5,4,530530206,0.373285
1,0,2,6,5,5,7,530530206,0.373285
1,0,2,6,6,5,1,530530206,0.373285
1,0,2,6,6,5,4,530530206,0.373285
1,0,2,6,6,5,7,530530206,0.373285
1,0,2,6,7,5,1,530530206,0.373285
1,0,2,6,7,5,4,530530206,0.373285
1,0,2,6,7,5,7,530530206,0.373285
1,0,2,6,8,5,1,530530206,0.373285
1,0,2,6,8,5,4,530530206,0.373285
1,0,2,6,8,5,7,530530206,0.373285
1,0,2,6,9,5,1,530530206,0.373284
1,0,2,6,9,5,4,530530206,0.373285
1,0,2,6,9,5,7,530530206,0.373284
1,0,2,6,10,5,1,530530206,0.373285
1,0,2,6,10,5,4,530530206,0.373285
1,0,2,6,10,5,7,530530206,0.373285
1,0,2,6,11,5,1,530530206,0.373284
1,0,2,6,11,5,4,530530206,0.373285
1,0,2,6,11,5,7,530530206,0.373285
1,0,2,6,12,5,1,530530206,0.373285
1,0,2,6,12,5,4,530530206,0.373284
1,0,2,6,12,5,7,530530206,0.373285
1,0,2,6,13,5,1,530530206,0.373285
1,0,2,6,13,5,4,530530206,0.373285
1,0,2,6,13,5,7,530530206,0.373285
1,0,2,6,14,5,1,530530206,0.373284
1,0,2,6,14,5,4,530530206,0.373285
1,0,2,6,14,5,7,530530206,0.373285
1,0,2,6,15,5,1,530530206,0.373285
1,0,2,6,15,5,4,530530206,0.373285
1,0,2,6,15,5,7,530530206,0.373285
1,0,2,6,16,5,1,530530206,0.373285
1,0,2,6,16,5,4,530530206,0.373285
1,0,2,6,16,5,7,530530206,0.373285
1,0,2,6,17,5,1,530530206,0.373284
1,0,2,6,17,5,4,530530206,0.373285
1,0,2,6,17,5,7,530530206,0.373285
1,0,2,6,18,5,1,530530206,0.373285
1,0,2,6,18,5,4,530530206,0.373285
1,0,2,6,18,5,7,530530206,0.373285
1,0,2,6,19,5,1,530530206,0.373285
1,0,2,6,19,5,4,530530206,0.373285
1,0,2,6,19,5,7,530530206,0.373285
1,0,2,6,20,5,1,530530206,0.373284
1,0,2,6,20,5,4,530530206,0.373285
1,0,2,6,20,5,7,530530206,0.373285
1,0,2,6,21,5,1,530530206,0.373284
1,0,2,6,21,5,4,530530206,0.373285
1,0,2,6,21,5,7,530530206,0.373285
1,0,2,6,22,5,1,530530206,0.373284
1,0,2,6,22,5,4,530530206,0.373285
1,0,2,6,22,5,7,530530206,0.373285
1,0,2,6,23,5,1,530530206,0.373285
1,0,2,6,23,5,4,530530206,0.373285
1,0,2,6,23,5,7,530530206,0.373285
1,0,2,6,24,5,1,530530206,0.373284
1,0,2,6,24,5,4,530530206,0.373285
1,0,2,6,24,5,7,530530206,0.373285
1,0,2,7,1,5,1,530530207,0.318637
1,0,2,7,1,5,4,530530207,0.318637
1,0,2,7,1,5,7,530530207,0.318637
1,0,2,7,2,5,1,530530207,0.318637
1,0,2,7,2,5,4,530530207,0.318637
1,0,2,7,2,5,7,530530207,0.318637
1,0,2,7,3,5,1,530530207,0.318637
1,0,2,7,3,5,4,530530207,0.318637
1,0,2,7,3,5,7,530530207,0.318637
1,0,2,7,4,5,1,530530207,0.318637
1,0,2,7,4,5,4,530530207,0.318637
1,0,2,7,4,5,7,530530207,0.318637
1,0,2,7,5,5,1,530530207,0.318637
1,0,2,7,5,5,4,530530207,0.318637
1,0,2,7,5,5,7,530530207,0.318637
1,0,2,7,6,5,1,530530207,0.318637
1,0,2,7,6,5,4,530530207,0.318637
1,0,2,7,6,5,7,530530207,0.318637
1,0,2,7,7,5,1,530530207,0.318637
1,0,2,7,7,5,4,530530207,0.318637
1,0,2,7,7,5,7,530530207,0.318637
1,0,2,7,8,5,1,530530207,0.318637
1,0,2,7,8,5,4,530530207,0.318637
1,0,2,7,8,5,7,530530207,0.318637
1,0,2,7,9,5,1,530530207,0.318637
1,0,2,7,9,5,4,530530207,0.318637
1,0,2,7,9,5,7,530530207,0.318637
1,0,2,7,10,5,1,530530207,0.318637
1,0,2,7,10,5,4,530530207,0.318637
1,0,2,7,10,5,7,530530207,0.318637
1,0,2,7,11,5,1,530530207,0.318637
1,0,2,7,11,5,4,530530207,0.318637
1,0,2,7,11,5,7,530530207,0.318637
1,0,2,7,12,5,1,530530207,0.318637
1,0,2,7,12,5,4,530530207,0.318637
1,0,2,7,12,5,7,530530207,0.318637
1,0,2,7,13,5,1,530530207,0.318637
1,0,2,7,13,5,4,530530207,0.318637
1,0,2,7,13,5,7,530530207,0.318637
1,0,2,7,14,5,1,530530207,0.318637
1,0,2,7,14,5,4,530530207,0.318637
1,0,2,7,14,5,7,530530207,0.318637
1,0,2,7,15,5,1,530530207,0.318637
1,0,2,7,15,5,4,530530207,0.318637
1,0,2,7,15,5,7,530530207,0.318637
1,0,2,7,16,5,1,530530207,0.318637
1,0,2,7,16,5,4,530530207,0.318637
1,0,2,7,16,5,7,530530207,0.318637
1,0,2,7,17,5,1,530530207,0.318637
1,0,2,7,17,5,4,530530207,0.318637
1,0,2,7,17,5,7,530530207,0.318637
1,0,2,7,18,5,1,530530207,0.318637
1,0,2,7,18,5,4,530530207,0.318637
1,0,2,7,18,5,7,530530207,0.318637
1,0,2,7,19,5,1,530530207,0.318637
1,0,2,7,19,5,4,530530207,0.318637
1,0,2,7,19,5,7,530530207,0.318637
1,0,2,7,20,5,1,530530207,0.318637
1,0,2,7,20,5,4,530530207,0.318637
1,0,2,7,20,5,7,530530207,0.318637
1,0,2,7,21,5,1,530530207,0.318637
1,0,2,7,21,5,4,530530207,0.318637
1,0,2,7,21,5,7,530530207,0.318637
1,0,2,7,22,5,1,530530207,0.318637
1,0,2,7,22,5,4,530530207,0.318637
1,0,2,7,22,5,7,530530207,0.318637
1,0,2,7,23,5,1,530530207,0.318637
1,0,2,7,23,5,4,530530207,0.318637
1,0,2,7,23,5,7,530530207,0.318637
1,0,2,7,24,5,1,530530207,0.318637
1,0,2,7,24,5,4,530530207,0.318637
1,0,2,7,24,5,7,530530207,0.318637
1,0,2,8,1,5,1,530530208,0.27354
1,0,2,8,1,5,4,530530208,0.27354
1,0,2,8,1,5,7,530530208,0.27354
1,0,2,8,2,5,1,530530208,0.27354
1,0,2,8,2,5,4,530530208,0.27354
1,0,2,8,2,5,7,530530208,0.27354
1,0,2,8,3,5,1,530530208,0.27354
1,0,2,8,3,5,4,530530208,0.27354
1,0,2,8,3,5,7,530530208,0.27354
1,0,2,8,4,5,1,530530208,0.27354
1,0,2,8,4,5,4,530530208,0.27354
1,0,2,8,4,5,7,530530208,0.27354
1,0,2,8,5,5,1,530530208,0.27354
1,0,2,8,5,5,4,530530208,0.27354
1,0,2,8,5,5,7,530530208,0.27354
1,0,2,8,6,5,1,530530208,0.27354
1,0,2,8,6,5,4,530530208,0.27354
1,0,2,8,6,5,7,530530208,0.27354
1,0,2,8,7,5,1,530530208,0.27354
1,0,2,8,7,5,4,530530208,0.27354
1,0,2,8,7,5,7,530530208,0.27354
1,0,2,8,8,5,1,530530208,0.27354
1,0,2,8,8,5,4,530530208,0.27354
1,0,2,8,8,5,7,530530208,0.27354
1,0,2,8,9,5,1,530530208,0.27354
1,0,2,8,9,5,4,530530208,0.27354
1,0,2,8,9,5,7,530530208,0.27354
