,avgspeedbinId,roadtypeId,hourId,sov_vmt,hov2_vmt,hov3_vmt,tnc_vmt,bus_vmt,medium_truck_vmt,heavy_truck_vmt
0,1,0,5,0.0,0.0,0.0,0,0.0,0.0,0.0
1,1,0,6,0.0,0.0,0.0,0,0.0,0.0,0.0
2,1,0,7,0.0,0.0,0.0,0,0.0,0.0,0.0
3,1,0,8,0.0,0.0,0.0,0,0.0,0.0,0.0
4,1,0,9,0.0,0.0,0.0,0,0.0,0.0,0.0
5,1,0,10,0.0,0.0,0.0,0,0.0,0.0,0.0
6,1,0,14,0.0,0.0,0.0,0,0.0,0.0,0.0
7,1,0,15,0.0,0.0,0.0,0,0.0,0.0,0.0
8,1,0,16,0.0,0.0,0.0,0,0.0,0.0,0.0
9,1,0,17,0.0,0.0,0.0,0,0.0,0.0,0.0
10,1,0,18,0.0,0.0,0.0,0,0.0,0.0,0.0
11,1,0,20,0.0,0.0,0.0,0,0.0,0.0,0.0
12,1,3,5,0.09956873579676846,0.0227959994226692,0.0113979997113346,0,0.0,0.0037993333503404873,0.0
13,1,3,6,1.4895341968718592,0.23907518784559692,0.1281910003162914,0,0.0,0.07373498142940335,0.0
14,1,3,7,2.780507026215783,0.5210694953779216,0.2759924054070455,0,0.0168939996510744,0.11636139010464916,0.02790843971141865
15,1,3,8,1.889206271296038,0.2490355845268885,0.14757990043710703,0,0.007509000133723,0.09679697429654205,0.0
16,1,3,9,0.21623794955400544,0.0638287972964758,0.04046289843173885,0,0.0,0.00721873305992875,0.0
17,1,3,10,0.7708301450630923,0.2435533549529527,0.09834614843063313,0,0.0,0.031317245449860406,0.0002849499970294504
18,1,3,14,0.18738662147495513,0.02970005336740428,0.0056989998556673,0,0.0,0.006458866457798025,0.0
19,1,3,15,3.4250417008600755,0.8077362343785146,0.2379847053396934,0,0.0,0.13494202977918807,0.03661898171475964
20,1,3,16,3.840521780928073,0.9570369830956231,0.41513691340716147,0,0.0,0.12449206829761861,0.02121431854295505
21,1,3,17,3.868180427420812,0.8648934961908477,0.4160255060481243,0,0.0,0.06676116554011777,0.006789457738749919
22,1,3,18,0.33328337873960345,0.12179831145334162,0.029634798162472,0,0.0,0.004559199952471212,0.0
23,1,3,20,0.2537799676194833,0.06496275356658539,0.07468110772776912,0,0.0,0.006458866457798025,0.0
24,1,4,7,192.38692069756544,40.666879991186406,17.832070666078145,0,0.2903740108013152,1.353044261710465,0.026616415352744824
25,1,4,8,178.73321445465984,35.53615784376062,23.694519392156213,0,0.1451870054006576,6.004358079890435,0.2605871993039076
26,1,5,5,5.951033734939498,1.2140253657310545,0.5904114572076028,0,0.1437890005763603,0.4322789211303285,0.022513744853083724
27,1,5,6,42.079031711935514,7.338128943949491,4.175092796186698,0,0.3173170031513984,1.8683914915605062,0.30699423499381495
28,1,5,7,110.34338260095029,20.28578778322057,11.332832550844596,0,0.4603390016127335,4.123934194932425,0.5097831291019388
29,1,5,8,106.80138685719382,24.983999543026446,12.715893891371232,0,0.4276800008956305,3.601213417447304,0.485535401307628
30,1,5,9,62.05484504125433,18.577552230922404,8.709102960737285,0,0.2604940033052088,2.605970211866042,0.4710559534283545
31,1,5,10,220.5810903814738,66.66699784437428,28.660222333735305,0,1.0177488934415593,10.67786265998828,1.785293226781605
32,1,5,14,51.73123383994608,14.579501818532915,6.227852008141019,0,0.2752430026885093,2.3639125134274606,0.4650119370330903
33,1,5,15,69.37543647588815,17.84261440381429,7.2134576129281305,0,0.2639930031727969,2.2704845720604743,0.35037752084324325
34,1,5,16,95.52307746439045,20.592545843236714,9.563735654855027,0,0.33570000459439686,2.207786636060837,0.3978442087401462
35,1,5,17,94.69843821983328,20.65058049446467,9.560849437712786,0,0.3217850050423258,1.4704375739164983,0.2733580863694296
36,1,5,18,85.16266027440028,24.32202361718261,10.925466568704143,0,0.3927900041453497,0.9788439369668305,0.18502656210241739
37,1,5,20,46.1520585384753,12.304881083313308,5.496160309513968,0,0.46332450199406056,1.1744336723353346,0.08242449621319757
38,2,0,5,0.0,0.0,0.0,0,0.0,0.0,0.0
39,2,0,6,0.0,0.0,0.0,0,0.0,0.0,0.0
40,2,0,7,0.0,0.0,0.0,0,0.0,0.0,0.0
41,2,0,8,0.0,0.0,0.0,0,0.0,0.0,0.0
42,2,0,9,0.0,0.0,0.0,0,0.0,0.0,0.0
43,2,0,10,0.0,0.0,0.0,0,0.0,0.0,0.0
44,2,0,14,0.0,0.0,0.0,0,0.0,0.0,0.0
45,2,0,15,0.0,0.0,0.0,0,0.0,0.0,0.0
46,2,0,16,0.0,0.0,0.0,0,0.0,0.0,0.0
47,2,0,17,0.0,0.0,0.0,0,0.0,0.0,0.0
48,2,0,18,0.0,0.0,0.0,0,0.0,0.0,0.0
49,2,0,20,0.0,0.0,0.0,0,0.0,0.0,0.0
50,2,3,5,3.4888544573633262,0.576978948377144,0.3748508016697686,0,0.0084469998255372,0.22576247673489383,0.032063765064173085
51,2,3,6,94.71925133261227,16.61290715251315,9.411799760453368,0,0.1304730009287594,3.482207737431935,2.883166250519389
52,2,3,7,130.46707342454894,22.362713313353858,11.27042122936783,0,0.113579001277685,4.976962376947018,3.3357725848515205
53,2,3,8,104.2208698936196,22.76546683618262,12.107592199949872,0,0.1546360012143848,4.591826654934217,2.7039931020583863
54,2,3,9,69.36349776564126,20.063790305344007,9.262557379609518,0,0.1033499999903141,3.4125501781080687,2.683487885675328
55,2,3,10,156.77247556679043,50.66606027656316,24.1915729334477,0,0.5053259944543236,9.397450432529517,9.589249393662488
