,pollutant_name,veh_type,total_daily_tons,vmt,city
45,PM25 Exhaust,heavy,0.0025788074923306,96772.6933545513,Auburn
46,PM25 Exhaust,light,0.0113363264647711,2220955.29386258,Auburn
47,PM25 Exhaust,medium,0.0017089954119251,91438.60651688589,Auburn
48,PM25 Tirewear,heavy,0.0,96772.6933545513,Auburn
49,PM25 Tirewear,light,0.0,2220955.29386258,Auburn
50,PM25 Tirewear,medium,0.0,91438.60651688589,Auburn
51,PM25 Total,heavy,0.0057808957348378,290318.08006365394,Auburn
52,PM25 Total,light,0.027341386670186,6662865.88158774,Auburn
53,PM25 Total,medium,0.0026900870978184,274315.8195506577,Auburn
54,Sulfate Particulate,heavy,0.0007603582197015,96772.6933545513,Auburn
55,Sulfate Particulate,light,0.0002737284333499,2220955.29386258,Auburn
56,Sulfate Particulate,medium,0.0001303931511099,91438.60651688589,Auburn
57,Total Energy,heavy,1954844.9787005573,96772.6933545513,Auburn
58,Total Energy,light,9543354.301837618,2220955.29386258,Auburn
59,Total Energy,medium,732547.3851711457,91438.60651688589,Auburn
60,Total Gaseous HCs,heavy,0.0292379733834949,96772.6933545513,Auburn
61,Total Gaseous HCs,light,0.2032150684452345,2220955.29386258,Auburn
62,Total Gaseous HCs,medium,0.058471392330125,91438.60651688589,Auburn
63,VOCs,heavy,0.0062218716858768,96772.6933545513,Auburn
64,VOCs,light,0.0951974571436671,2220955.29386258,Auburn
65,VOCs,medium,0.018789943200097,91438.60651688589,Auburn
0,Atmospheric CO2,heavy,0.0002200248961917,0.0,Beaux Arts
1,Atmospheric CO2,light,0.3518418260779499,514.5574114248573,Beaux Arts
2,Atmospheric CO2,medium,0.0282507016534383,8.122869193180657,Beaux Arts
3,CO,heavy,3.821976031219774e-06,0.0,Beaux Arts
4,CO,light,0.0052403400299169,514.5574114248573,Beaux Arts
5,CO,medium,0.0006591149261732,8.122869193180657,Beaux Arts
6,CO2 Equivalent,heavy,0.0002653519248766,0.0,Beaux Arts
7,CO2 Equivalent,light,0.3612865762048479,514.5574114248573,Beaux Arts
8,CO2 Equivalent,medium,0.0314870098332303,8.122869193180657,Beaux Arts
9,Composite NonECPM,heavy,6.5418055729885395e-09,0.0,Beaux Arts
10,Composite NonECPM,light,8.412364280014746e-06,514.5574114248573,Beaux Arts
11,Composite NonECPM,medium,1.7373102646491373e-06,8.122869193180657,Beaux Arts
12,Elemental Carbon,heavy,1.0336501380443947e-09,0.0,Beaux Arts
13,Elemental Carbon,light,1.873806972895584e-05,514.5574114248573,Beaux Arts
14,Elemental Carbon,medium,2.65551820197264e-06,8.122869193180657,Beaux Arts
15,H20 Aerosol,heavy,0.0,0.0,Beaux Arts
16,H20 Aerosol,light,0.0,514.5574114248573,Beaux Arts
17,H20 Aerosol,medium,0.0,8.122869193180657,Beaux Arts
18,Methane,heavy,7.998961275416949e-07,0.0,Beaux Arts
19,Methane,light,5.8104433598742026e-05,514.5574114248573,Beaux Arts
20,Methane,medium,4.0181028358746185e-05,8.122869193180657,Beaux Arts
21,N20,heavy,8.499865648463608e-08,0.0,Beaux Arts
22,N20,light,2.681941244391414e-05,514.5574114248573,Beaux Arts
23,N20,medium,7.489194968450953e-06,8.122869193180657,Beaux Arts
24,NOx,heavy,3.296916710752828e-06,0.0,Beaux Arts
25,NOx,light,0.0002872371382171,514.5574114248573,Beaux Arts
26,NOx,medium,0.0001007347654035,8.122869193180657,Beaux Arts
27,Non-methane HCs,heavy,1.265108502799466e-06,0.0,Beaux Arts
28,Non-methane HCs,light,0.0004607527399787,514.5574114248573,Beaux Arts
29,Non-methane HCs,medium,0.0001103311273523,8.122869193180657,Beaux Arts
30,PM10 Brakewear,heavy,0.0,0.0,Beaux Arts
31,PM10 Brakewear,light,0.0,514.5574114248573,Beaux Arts
32,PM10 Brakewear,medium,0.0,8.122869193180657,Beaux Arts
33,PM10 Exhaust,heavy,8.237048959367302e-09,0.0,Beaux Arts
34,PM10 Exhaust,light,3.0673117737774096e-05,514.5574114248573,Beaux Arts
35,PM10 Exhaust,medium,4.960236222313328e-06,8.122869193180657,Beaux Arts
36,PM10 Tirewear,heavy,0.0,0.0,Beaux Arts
37,PM10 Tirewear,light,0.0,514.5574114248573,Beaux Arts
38,PM10 Tirewear,medium,0.0,8.122869193180657,Beaux Arts
39,PM10 Total,heavy,8.237048959367302e-09,0.0,Beaux Arts
40,PM10 Total,light,8.367684244922264e-05,1543.6722342745718,Beaux Arts
41,PM10 Total,medium,6.483138773453018e-06,24.368607579541973,Beaux Arts
42,PM25 Brakewear,heavy,0.0,0.0,Beaux Arts
43,PM25 Brakewear,light,0.0,514.5574114248573,Beaux Arts
44,PM25 Brakewear,medium,0.0,8.122869193180657,Beaux Arts
45,PM25 Exhaust,heavy,7.575458740445776e-09,0.0,Beaux Arts
46,PM25 Exhaust,light,2.7150447694431592e-05,514.5574114248573,Beaux Arts
47,PM25 Exhaust,medium,4.39282717271488e-06,8.122869193180657,Beaux Arts
48,PM25 Tirewear,heavy,0.0,0.0,Beaux Arts
49,PM25 Tirewear,light,0.0,514.5574114248573,Beaux Arts
50,PM25 Tirewear,medium,0.0,8.122869193180657,Beaux Arts
51,PM25 Total,heavy,7.575458740445776e-09,0.0,Beaux Arts
52,PM25 Total,light,3.3967028240414275e-05,1543.6722342745718,Beaux Arts
53,PM25 Total,medium,4.5870262796047074e-06,24.368607579541973,Beaux Arts
54,Sulfate Particulate,heavy,4.991648104632813e-09,0.0,Beaux Arts
55,Sulfate Particulate,light,4.3767326880606e-07,514.5574114248573,Beaux Arts
56,Sulfate Particulate,medium,1.2377915341250537e-07,8.122869193180657,Beaux Arts
57,Total Energy,heavy,2.999018054922532,0.0,Beaux Arts
58,Total Energy,light,4890.900996991351,514.5574114248573,Beaux Arts
59,Total Energy,medium,391.2358292337117,8.122869193180657,Beaux Arts
60,Total Gaseous HCs,heavy,2.065774660437692e-06,0.0,Beaux Arts
61,Total Gaseous HCs,light,0.000519518417542,514.5574114248573,Beaux Arts
62,Total Gaseous HCs,medium,0.0001506344445291,8.122869193180657,Beaux Arts
63,VOCs,heavy,4.245849668881407e-07,0.0,Beaux Arts
64,VOCs,light,0.0002141539237017,514.5574114248573,Beaux Arts
65,VOCs,medium,5.038637198930115e-05,8.122869193180657,Beaux Arts
0,Atmospheric CO2,heavy,210.09180413119665,141870.6291382261,Bellevue
1,Atmospheric CO2,light,1343.0705602898108,4525903.425942937,Bellevue
2,Atmospheric CO2,medium,129.6943042374938,241486.55805086633,Bellevue
3,CO,heavy,0.3882101365454128,141870.6291382261,Bellevue
4,CO,light,7.1088123392224025,4525903.425942937,Bellevue
5,CO,medium,0.6851541468435027,241486.55805086633,Bellevue
6,CO2 Equivalent,heavy,211.0743201460145,141870.6291382261,Bellevue
7,CO2 Equivalent,light,1351.0389834824489,4525903.425942937,Bellevue
8,CO2 Equivalent,medium,132.22025310859405,241486.55805086633,Bellevue
9,Composite NonECPM,heavy,0.0014525412737365,141870.6291382261,Bellevue
10,Composite NonECPM,light,0.0067741739027804,4525903.425942937,Bellevue
11,Composite NonECPM,medium,0.0015296585950538,241486.55805086633,Bellevue
12,Elemental Carbon,heavy,0.0023190830542494,141870.6291382261,Bellevue
13,Elemental Carbon,light,0.0140317747113971,4525903.425942937,Bellevue
14,Elemental Carbon,medium,0.0017503637214653,241486.55805086633,Bellevue
15,H20 Aerosol,heavy,0.0,141870.6291382261,Bellevue
16,H20 Aerosol,light,0.0,4525903.425942937,Bellevue
17,H20 Aerosol,medium,0.0,241486.55805086633,Bellevue
18,Methane,heavy,0.0332922046070308,141870.6291382261,Bellevue
19,Methane,light,0.0532400624128891,4525903.425942937,Bellevue
20,Methane,medium,0.0405046117443113,241486.55805086633,Bellevue
21,N20,heavy,0.0005044650985624,141870.6291382261,Bellevue
22,N20,light,0.0222744517159695,4525903.425942937,Bellevue
23,N20,medium,0.005078410583337,241486.55805086633,Bellevue
24,NOx,heavy,0.5505709337920729,141870.6291382261,Bellevue
25,NOx,light,0.2234151989742643,4525903.425942937,Bellevue
26,NOx,medium,0.1281319885270517,241486.55805086633,Bellevue
27,Non-methane HCs,heavy,0.0093483856951162,141870.6291382261,Bellevue
28,Non-methane HCs,light,0.3198180597185807,4525903.425942937,Bellevue
29,Non-methane HCs,medium,0.0716642833464912,241486.55805086633,Bellevue
30,PM10 Brakewear,heavy,0.0,141870.6291382261,Bellevue
31,PM10 Brakewear,light,0.0,4525903.425942937,Bellevue
32,PM10 Brakewear,medium,0.0,241486.55805086633,Bellevue
33,PM10 Exhaust,heavy,0.0041001761696001,141870.6291382261,Bellevue
34,PM10 Exhaust,light,0.0234980644832,4525903.425942937,Bellevue
35,PM10 Exhaust,medium,0.0036916612488084,241486.55805086633,Bellevue
36,PM10 Tirewear,heavy,0.0,141870.6291382261,Bellevue
37,PM10 Tirewear,light,0.0,4525903.425942937,Bellevue
38,PM10 Tirewear,medium,0.0,241486.55805086633,Bellevue
39,PM10 Total,heavy,0.0398995913293067,425611.8874146783,Bellevue
40,PM10 Total,light,0.247263285787988,13577710.27782881,Bellevue
41,PM10 Total,medium,0.0218918028822495,724459.674152599,Bellevue
42,PM25 Brakewear,heavy,0.0,141870.6291382261,Bellevue
43,PM25 Brakewear,light,0.0,4525903.425942937,Bellevue
44,PM25 Brakewear,medium,0.0,241486.55805086633,Bellevue
45,PM25 Exhaust,heavy,0.0037716250467188,141870.6291382261,Bellevue
46,PM25 Exhaust,light,0.0208059565173633,4525903.425942937,Bellevue
47,PM25 Exhaust,medium,0.0032800209246062,241486.55805086633,Bellevue
48,PM25 Tirewear,heavy,0.0,141870.6291382261,Bellevue
49,PM25 Tirewear,light,0.0,4525903.425942937,Bellevue
50,PM25 Tirewear,medium,0.0,241486.55805086633,Bellevue
51,PM25 Total,heavy,0.0083818791366977,425611.8874146783,Bellevue
52,PM25 Total,light,0.0500437059209646,13577710.27782881,Bellevue
53,PM25 Total,medium,0.005637577295796,724459.674152599,Bellevue
54,Sulfate Particulate,heavy,0.0011092737027503,141870.6291382261,Bellevue
55,Sulfate Particulate,light,0.0005138854565632,4525903.425942937,Bellevue
56,Sulfate Particulate,medium,0.0002946247850186,241486.55805086633,Bellevue
57,Total Energy,heavy,2858431.9190712967,141870.6291382261,Bellevue
58,Total Energy,light,18667039.453424312,4525903.425942937,Bellevue
59,Total Energy,medium,1791232.801758823,241486.55805086633,Bellevue
60,Total Gaseous HCs,heavy,0.0426410739396487,141870.6291382261,Bellevue
61,Total Gaseous HCs,light,0.3734589973846582,4525903.425942937,Bellevue
62,Total Gaseous HCs,medium,0.1122430269060707,241486.55805086633,Bellevue
63,VOCs,heavy,0.00908170988752,141870.6291382261,Bellevue
64,VOCs,light,0.1748729588093316,4525903.425942937,Bellevue
65,VOCs,medium,0.0356463869941417,241486.55805086633,Bellevue
0,Atmospheric CO2,heavy,1.1653630757303024,715.2326187639711,Black Diamond
1,Atmospheric CO2,light,26.357438479831607,71207.23821149427,Black Diamond
2,Atmospheric CO2,medium,1.7870151750640575,1936.635404971227,Black Diamond
3,CO,heavy,0.0025228542353718,715.2326187639711,Black Diamond
4,CO,light,0.2250655124833553,71207.23821149427,Black Diamond
5,CO,medium,0.0236486880095456,1936.635404971227,Black Diamond
6,CO2 Equivalent,heavy,1.1729702503997173,715.2326187639711,Black Diamond
7,CO2 Equivalent,light,26.695493837878185,71207.23821149427,Black Diamond
8,CO2 Equivalent,medium,1.8972788347626608,1936.635404971227,Black Diamond
9,Composite NonECPM,heavy,9.100070267931237e-06,715.2326187639711,Black Diamond
10,Composite NonECPM,light,0.0002977415627154,71207.23821149427,Black Diamond
11,Composite NonECPM,medium,6.03776947156261e-05,1936.635404971227,Black Diamond
12,Elemental Carbon,heavy,1.426386758780242e-05,715.2326187639711,Black Diamond
13,Elemental Carbon,light,0.0006459616692638,71207.23821149427,Black Diamond
14,Elemental Carbon,medium,8.735967135361201e-05,1936.635404971227,Black Diamond
15,H20 Aerosol,heavy,0.0,715.2326187639711,Black Diamond
16,H20 Aerosol,light,0.0,71207.23821149427,Black Diamond
17,H20 Aerosol,medium,0.0,1936.635404971227,Black Diamond
18,Methane,heavy,0.0002371170463627,715.2326187639711,Black Diamond
19,Methane,light,0.0021471393386908,71207.23821149427,Black Diamond
20,Methane,medium,0.0014578750890595,1936.635404971227,Black Diamond
21,N20,heavy,5.636127136246289e-06,715.2326187639711,Black Diamond
22,N20,light,0.0009542884495587,71207.23821149427,Black Diamond
23,N20,medium,0.000247708091059,1936.635404971227,Black Diamond
24,NOx,heavy,0.0037224975325803,715.2326187639711,Black Diamond
25,NOx,light,0.0100548325023858,71207.23821149427,Black Diamond
26,NOx,medium,0.0038902106618758,1936.635404971227,Black Diamond
27,Non-methane HCs,heavy,9.414579697161094e-05,715.2326187639711,Black Diamond
28,Non-methane HCs,light,0.0155740397022395,71207.23821149427,Black Diamond
29,Non-methane HCs,medium,0.0036250507712045,1936.635404971227,Black Diamond
30,PM10 Brakewear,heavy,0.0,715.2326187639711,Black Diamond
31,PM10 Brakewear,light,0.0,71207.23821149427,Black Diamond
32,PM10 Brakewear,medium,0.0,1936.635404971227,Black Diamond
33,PM10 Exhaust,heavy,2.5399373719066475e-05,715.2326187639711,Black Diamond
34,PM10 Exhaust,light,0.0010660500113244,71207.23821149427,Black Diamond
35,PM10 Exhaust,medium,0.000166717545698,1936.635404971227,Black Diamond
36,PM10 Tirewear,heavy,0.0,715.2326187639711,Black Diamond
37,PM10 Tirewear,light,0.0,71207.23821149427,Black Diamond
38,PM10 Tirewear,medium,0.0,1936.635404971227,Black Diamond
39,PM10 Total,heavy,0.0002815614903185,2145.697856291913,Black Diamond
40,PM10 Total,light,0.0055152513852236,213621.71463448278,Black Diamond
41,PM10 Total,medium,0.000357781577942,5809.90621491368,Black Diamond
42,PM25 Brakewear,heavy,0.0,715.2326187639711,Black Diamond
43,PM25 Brakewear,light,0.0,71207.23821149427,Black Diamond
44,PM25 Brakewear,medium,0.0,1936.635404971227,Black Diamond
45,PM25 Exhaust,heavy,2.336394124472977e-05,715.2326187639711,Black Diamond
46,PM25 Exhaust,light,0.0009437037245458,71207.23821149427,Black Diamond
47,PM25 Exhaust,medium,0.00014773732641,1936.635404971227,Black Diamond
48,PM25 Tirewear,heavy,0.0,715.2326187639711,Black Diamond
49,PM25 Tirewear,light,0.0,71207.23821149427,Black Diamond
50,PM25 Tirewear,medium,0.0,1936.635404971227,Black Diamond
51,PM25 Total,heavy,5.614881972410305e-05,2145.697856291913,Black Diamond
52,PM25 Total,light,0.0015214660145048,213621.71463448278,Black Diamond
53,PM25 Total,medium,0.0001723583475644,5809.90621491368,Black Diamond
54,Sulfate Particulate,heavy,6.947654349600339e-06,715.2326187639711,Black Diamond
55,Sulfate Particulate,light,1.7622122728780696e-05,71207.23821149427,Black Diamond
56,Sulfate Particulate,medium,5.877419801551461e-06,1936.635404971227,Black Diamond
57,Total Energy,heavy,15855.873491505814,715.2326187639711,Black Diamond
58,Total Energy,light,366351.7455073373,71207.23821149427,Black Diamond
59,Total Energy,medium,24700.600321008336,1936.635404971227,Black Diamond
60,Total Gaseous HCs,heavy,0.0003312880785577,715.2326187639711,Black Diamond
61,Total Gaseous HCs,light,0.0177426621337196,71207.23821149427,Black Diamond
62,Total Gaseous HCs,medium,0.005086898908749,1936.635404971227,Black Diamond
63,VOCs,heavy,6.796711203672214e-05,715.2326187639711,Black Diamond
64,VOCs,light,0.007631114524164,71207.23821149427,Black Diamond
65,VOCs,medium,0.0016800583216102,1936.635404971227,Black Diamond
0,Atmospheric CO2,heavy,89.89504158947238,58094.36584879983,Bothell
1,Atmospheric CO2,light,612.098272170225,1976131.1189106998,Bothell
2,Atmospheric CO2,medium,49.77841031166202,90441.70603276265,Bothell
3,CO,heavy,0.1757642035054096,58094.36584879983,Bothell
4,CO,light,3.1339896724010754,1976131.1189106998,Bothell
5,CO,medium,0.2572882002181041,90441.70603276265,Bothell
6,CO2 Equivalent,heavy,90.34293066501712,58094.36584879983,Bothell
7,CO2 Equivalent,light,615.3421757363853,1976131.1189106998,Bothell
8,CO2 Equivalent,medium,50.70408568438427,90441.70603276265,Bothell
9,Composite NonECPM,heavy,0.0006537666955359,58094.36584879983,Bothell
10,Composite NonECPM,light,0.002740882623003,1976131.1189106998,Bothell
11,Composite NonECPM,medium,0.0005751862638703,90441.70603276265,Bothell
12,Elemental Carbon,heavy,0.0010398364130231,58094.36584879983,Bothell
13,Elemental Carbon,light,0.0056047989377177,1976131.1189106998,Bothell
14,Elemental Carbon,medium,0.0006550062276561,90441.70603276265,Bothell
15,H20 Aerosol,heavy,0.0,58094.36584879983,Bothell
16,H20 Aerosol,light,0.0,1976131.1189106998,Bothell
17,H20 Aerosol,medium,0.0,90441.70603276265,Bothell
18,Methane,heavy,0.0152351167389898,58094.36584879983,Bothell
19,Methane,light,0.0219318041025509,1976131.1189106998,Bothell
20,Methane,medium,0.0152438129658763,90441.70603276265,Bothell
21,N20,heavy,0.0002248119816819,58094.36584879983,Bothell
22,N20,light,0.0090462649534732,1976131.1189106998,Bothell
23,N20,medium,0.0018274675746863,90441.70603276265,Bothell
24,NOx,heavy,0.2558265234918787,58094.36584879983,Bothell
25,NOx,light,0.0874829329298546,1976131.1189106998,Bothell
26,NOx,medium,0.0497261599592165,90441.70603276265,Bothell
27,Non-methane HCs,heavy,0.0041572527734926,58094.36584879983,Bothell
28,Non-methane HCs,light,0.1227271374863765,1976131.1189106998,Bothell
29,Non-methane HCs,medium,0.0259366089622748,90441.70603276265,Bothell
30,PM10 Brakewear,heavy,0.0,58094.36584879983,Bothell
31,PM10 Brakewear,light,0.0,1976131.1189106998,Bothell
32,PM10 Brakewear,medium,0.0,90441.70603276265,Bothell
33,PM10 Exhaust,heavy,0.0018411385155127,58094.36584879983,Bothell
34,PM10 Exhaust,light,0.0094250891894998,1976131.1189106998,Bothell
35,PM10 Exhaust,medium,0.0013843547393928,90441.70603276265,Bothell
36,PM10 Tirewear,heavy,0.0,58094.36584879983,Bothell
37,PM10 Tirewear,light,0.0,1976131.1189106998,Bothell
38,PM10 Tirewear,medium,0.0,90441.70603276265,Bothell
39,PM10 Total,heavy,0.0194747143144027,174283.0975463995,Bothell
40,PM10 Total,light,0.1248688605049492,5928393.356732099,Bothell
41,PM10 Total,medium,0.0091836857501364,271325.11809828796,Bothell
42,PM25 Brakewear,heavy,0.0,58094.36584879983,Bothell
43,PM25 Brakewear,light,0.0,1976131.1189106998,Bothell
44,PM25 Brakewear,medium,0.0,90441.70603276265,Bothell
45,PM25 Exhaust,heavy,0.0016936035182559,58094.36584879983,Bothell
46,PM25 Exhaust,light,0.0083456817433488,1976131.1189106998,Bothell
47,PM25 Exhaust,medium,0.0012301921189587,90441.70603276265,Bothell
48,PM25 Tirewear,heavy,0.0,58094.36584879983,Bothell
49,PM25 Tirewear,light,0.0,1976131.1189106998,Bothell
50,PM25 Tirewear,medium,0.0,90441.70603276265,Bothell
51,PM25 Total,heavy,0.0039558752967238,174283.0975463995,Bothell
52,PM25 Total,light,0.0233629085710775,5928393.356732099,Bothell
53,PM25 Total,medium,0.0022375258744689,271325.11809828796,Bothell
54,Sulfate Particulate,heavy,0.0004992210258587,58094.36584879983,Bothell
55,Sulfate Particulate,light,0.0002191167002101,1976131.1189106998,Bothell
56,Sulfate Particulate,medium,0.0001143765692184,90441.70603276265,Bothell
57,Total Energy,heavy,1223090.9188636623,58094.36584879983,Bothell
58,Total Energy,light,8507402.789335951,1976131.1189106998,Bothell
59,Total Energy,medium,687557.8395865362,90441.70603276265,Bothell
60,Total Gaseous HCs,heavy,0.019392542847888,58094.36584879983,Bothell
61,Total Gaseous HCs,light,0.1448060708665129,1976131.1189106998,Bothell
62,Total Gaseous HCs,medium,0.0412072073598293,90441.70603276265,Bothell
63,VOCs,heavy,0.0040786361605022,58094.36584879983,Bothell
64,VOCs,light,0.0709226105580039,1976131.1189106998,Bothell
65,VOCs,medium,0.0132240117139825,90441.70603276265,Bothell
0,Atmospheric CO2,heavy,28.68169674031631,20205.12040858717,Burien
1,Atmospheric CO2,light,210.44550238780872,642371.9665498269,Burien
2,Atmospheric CO2,medium,15.28368380464461,22944.14866288477,Burien
3,CO,heavy,0.0496573393193904,20205.12040858717,Burien
4,CO,light,1.4867320195611609,642371.9665498269,Burien
5,CO,medium,0.1472774718203202,22944.14866288477,Burien
