pollutantID,pollutant_name,veh_type,intrazonal_vmt,interzonal_vmt,start_tons,intrazonal_tons,interzonal_tons,total_daily_tons
1,Total Gaseous HCs,heavy,0,1186.3134312769594,6.336034657595132e-05,0.0,0.0007099019618836015,0.0007732623084595529
1,Total Gaseous HCs,light,0,41393.950631401975,0.016637539314385625,0.0,0.0011273845522197545,0.01776492386660538
1,Total Gaseous HCs,medium,0,1105.2132027357227,0.004688669886572073,0.0,0.00023193242499196476,0.004920602311564038
2,CO,heavy,0,1186.3134312769594,0.0001187622558761866,0.0,0.005904205697850126,0.006022967953726312
2,CO,light,0,41393.950631401975,0.14995021944428358,0.0,0.06510072644510308,0.21505094588938667
2,CO,medium,0,1105.2132027357227,0.02125763198206502,0.0,0.0021042578994332323,0.02336188988149825
3,NOx,heavy,0,1186.3134312769594,0.00010073709419451403,0.0,0.009790219948176845,0.009890957042371359
3,NOx,light,0,41393.950631401975,0.00920670441678929,0.0,0.001218795339944586,0.010425499756733876
3,NOx,medium,0,1105.2132027357227,0.0029866260746329917,0.0,0.0008092371785272381,0.0037958632531602298
5,Methane,heavy,0,1186.3134312769594,2.4435558074254017e-05,0.0,0.0005602269979521676,0.0005846625560264215
5,Methane,light,0,41393.950631401975,0.0017831285522496875,0.0,0.00032609277772484985,0.0021092213299745374
5,Methane,medium,0,1105.2132027357227,0.001204266282865338,0.0,0.00018260908122656196,0.0013868753640919
6,N20,heavy,0,1186.3134312769594,2.5871877775937765e-06,0.0,8.20674977392442e-06,1.0793937551518197e-05
6,N20,light,0,41393.950631401975,0.0007768066676114591,0.0,0.0001282783670795882,0.0009050850346910473
6,N20,medium,0,1105.2132027357227,0.0002295626538195663,0.0,5.494281598304847e-06,0.00023505693541787115
79,Non-methane HCs,heavy,0,1186.3134312769594,3.890141158518562e-05,0.0,0.00014967538099439144,0.00018857679257957706
79,Non-methane HCs,light,0,41393.950631401975,0.014832605517334995,0.0,0.0008012914702656159,0.01563389698760061
79,Non-methane HCs,medium,0,1105.2132027357227,0.0034804808121875184,0.0,4.9323077910793284e-05,0.0035298038900983117
87,VOCs,heavy,0,1186.3134312769594,1.3066214765382602e-05,0.0,0.0001528124168903599,0.00016587863165574252
87,VOCs,light,0,41393.950631401975,0.0077450340490301944,0.0,0.0008916720917222737,0.008636706140752468
87,VOCs,medium,0,1105.2132027357227,0.0016967166019608484,0.0,5.223505155003663e-05,0.001748951653510885
90,Atmospheric CO2,heavy,0,1186.3134312769594,0.006760525156966813,0.0,2.4602250255556446,2.4669855507126113
90,Atmospheric CO2,light,0,41393.950631401975,4.510618809542678,0.0,16.312997162543567,20.823615972086245
90,Atmospheric CO2,medium,0,1105.2132027357227,0.6906481552788087,0.0,0.7973651318283163,1.488013287107125
91,Total Energy,heavy,0,1186.3134312769594,92.14450005990558,0.0,33475.95970371765,33568.104203777555
91,Total Energy,light,0,41393.950631401975,62717.051543120404,0.0,226735.3748045783,289452.4263476987
91,Total Energy,medium,0,1105.2132027357227,9573.02216927907,0.0,11000.596699966572,20573.61886924564
98,CO2 Equivalent,heavy,0,1186.3134312769594,0.008142392148229082,0.0,2.4766734616085877,2.4848158537568166
98,CO2 Equivalent,light,0,41393.950631401975,4.786685410763253,0.0,16.35936369299806,21.146049103761314
98,CO2 Equivalent,medium,0,1105.2132027357227,0.7891646195336652,0.0,0.8035674045871044,1.5927320241207696
100,PM10 Exhaust,heavy,0,1186.3134312769594,2.5673244980344155e-07,0.0,6.375474860766896e-05,6.40114810574724e-05
100,PM10 Exhaust,light,0,41393.950631401975,0.0009213473853387589,0.0,7.97131377760534e-05,0.0010010605231148123
100,PM10 Exhaust,medium,0,1105.2132027357227,0.00015296772294132014,0.0,5.691409313795251e-06,0.0001586591322551154
106,PM10 Brakewear,heavy,0,1186.3134312769594,,0.0,0.000661294193916645,
106,PM10 Brakewear,light,0,41393.950631401975,,0.0,0.003392348001950935,
106,PM10 Brakewear,medium,0,1105.2132027357227,,0.0,0.00016754649403037485,
107,PM10 Tirewear,heavy,0,1186.3134312769594,,0.0,5.816372724808521e-05,
107,PM10 Tirewear,light,0,41393.950631401975,,0.0,0.000584505770076216,
107,PM10 Tirewear,medium,0,1105.2132027357227,,0.0,2.007203437457793e-05,
110,PM25 Exhaust,heavy,0,1186.3134312769594,2.3611403307041772e-07,0.0,5.864624420636594e-05,5.8882358239436355e-05
110,PM25 Exhaust,light,0,41393.950631401975,0.0008154566353097524,0.0,7.063883868819585e-05,0.0008860954739979483
110,PM25 Exhaust,medium,0,1105.2132027357227,0.00013544483078380617,0.0,5.140836746501426e-06,0.0001405856675303076
112,Elemental Carbon,heavy,0,1186.3134312769594,3.360821279443957e-08,0.0,3.6141941447536464e-05,3.61755496603309e-05
112,Elemental Carbon,light,0,41393.950631401975,0.0005617788214622218,0.0,3.9853091204697216e-05,0.000601631912666919
112,Elemental Carbon,medium,0,1105.2132027357227,8.20272970302633e-05,0.0,1.001454862763506e-06,8.302875189302681e-05
115,Sulfate Particulate,heavy,0,1186.3134312769594,1.5454483168600304e-07,0.0,1.718844391459408e-05,1.7342988746280083e-05
115,Sulfate Particulate,light,0,41393.950631401975,1.1968501095761481e-05,0.0,3.951262165612683e-06,1.5919763261374162e-05
115,Sulfate Particulate,medium,0,1105.2132027357227,3.380929276278724e-06,0.0,2.0325419739211874e-06,5.413471250199911e-06
116,PM25 Brakewear,heavy,0,1186.3134312769594,,0.0,8.26617676633266e-05,
116,PM25 Brakewear,light,0,41393.950631401975,,0.0,0.0004240434698361376,
