,pollutantID,pollutant_name,veh_type,intrazonal_vmt,interzonal_vmt,daily_vmt_total,intrazonal_tons,interzonal_tons,running_daily_tons
43,100,PM10 Exhaust,transit,0.0,5764.454425353555,5764.454425353555,0.0,0.0001436852682394012,0.0001436852682394012
44,106,PM10 Brakewear,heavy,1275.4571426111136,90396.60736137345,91672.06450398455,0.0008971674845457444,0.005899729091651077,0.006796896576196821
45,106,PM10 Brakewear,light,440918.910192822,4048891.2928325357,4489810.203025358,0.03847197157988298,0.12871177841567058,0.16718374999555358
46,106,PM10 Brakewear,medium,1602.5453407148143,144970.66430016837,146573.20964088317,0.0004495385012960604,0.00875831581397417,0.009207854315270231
47,106,PM10 Brakewear,transit,0.0,5764.454425353555,5764.454425353555,0.0,0.0008025040336741996,0.0008025040336741996
48,107,PM10 Tirewear,heavy,1275.4571426111136,90396.60736137345,91672.06450398455,6.968207330984733e-05,0.00280505942766553,0.0028747415009753776
49,107,PM10 Tirewear,light,440918.910192822,4048891.2928325357,4489810.203025358,0.006835409018668766,0.04362837963774264,0.05046378865641141
50,107,PM10 Tirewear,medium,1602.5453407148143,144970.66430016837,146573.20964088317,4.034185810203694e-05,0.0023331409274589426,0.0023734827855609797
51,107,PM10 Tirewear,transit,0.0,5764.454425353555,5764.454425353555,0.0,0.00012594254858829836,0.00012594254858829836
52,110,PM25 Exhaust,heavy,1275.4571426111136,90396.60736137345,91672.06450398455,0.0003304915085418438,0.010500405429586643,0.010830896938128488
53,110,PM25 Exhaust,light,440918.910192822,4048891.2928325357,4489810.203025358,0.0037671978140934328,0.020127325737963987,0.023894523552057418
54,110,PM25 Exhaust,medium,1602.5453407148143,144970.66430016837,146573.20964088317,9.066002154375033e-05,0.0044277584386194675,0.004518418460163218
55,110,PM25 Exhaust,transit,0.0,5764.454425353555,5764.454425353555,0.0,0.00013081927130106105,0.00013081927130106105
56,112,Elemental Carbon,heavy,1275.4571426111136,90396.60736137345,91672.06450398455,0.00024892942217661257,0.008055751326952151,0.008304680749128764
57,112,Elemental Carbon,light,440918.910192822,4048891.2928325357,4489810.203025358,0.0018258913346395512,0.009820300448250914,0.011646191782890466
58,112,Elemental Carbon,medium,1602.5453407148143,144970.66430016837,146573.20964088317,5.834696333453195e-05,0.0028065523146967334,0.0028648992780312653
59,112,Elemental Carbon,transit,0.0,5764.454425353555,5764.454425353555,0.0,6.258561433260349e-05,6.258561433260349e-05
60,115,Sulfate Particulate,heavy,1275.4571426111136,90396.60736137345,91672.06450398455,1.6970121610108494e-05,0.0004925028580140902,0.0005094729796241988
61,115,Sulfate Particulate,light,440918.910192822,4048891.2928325357,4489810.203025358,0.00012175260600188498,0.0006785761160150319,0.0008003287220169168
62,115,Sulfate Particulate,medium,1602.5453407148143,144970.66430016837,146573.20964088317,6.483232027267213e-06,0.0003083379591797294,0.0003148211912069966
63,115,Sulfate Particulate,transit,0.0,5764.454425353555,5764.454425353555,0.0,1.6668673584438593e-05,1.6668673584438593e-05
64,116,PM25 Brakewear,heavy,1275.4571426111136,90396.60736137345,91672.06450398455,0.00011214590041941849,0.0007374664120010188,0.0008496123124204373
65,116,PM25 Brakewear,light,440918.910192822,4048891.2928325357,4489810.203025358,0.00480899660402035,0.01608897041347719,0.02089796701749754
66,116,PM25 Brakewear,medium,1602.5453407148143,144970.66430016837,146573.20964088317,5.619235682463996e-05,0.0010947888129622504,0.0011509811697868904
67,116,PM25 Brakewear,transit,0.0,5764.454425353555,5764.454425353555,0.0,0.00010031292378090508,0.00010031292378090508
68,117,PM25 Tirewear,heavy,1275.4571426111136,90396.60736137345,91672.06450398455,1.0452254758397828e-05,0.0004207570784562531,0.00043120933321465096
69,117,PM25 Tirewear,light,440918.910192822,4048891.2928325357,4489810.203025358,0.001025304772670532,0.006544224224491723,0.007569528997162255
70,117,PM25 Tirewear,medium,1602.5453407148143,144970.66430016837,146573.20964088317,6.051234552673134e-06,0.0003499693545689051,0.00035602058912157826
71,117,PM25 Tirewear,transit,0.0,5764.454425353555,5764.454425353555,0.0,1.889126972478998e-05,1.889126972478998e-05
